0.427361 -0.526206 -0.506414 1.67404060978E9
0.427360 -0.526203 -0.506411 1.67404060988E9
0.427366 -0.526204 -0.506411 1.67404060998E9
0.427361 -0.526202 -0.506410 1.67404061008E9
0.427365 -0.526203 -0.506411 1.67404061018E9
0.427365 -0.526200 -0.506410 1.67404061028E9
0.427362 -0.526202 -0.506410 1.67404061038E9
0.427365 -0.526200 -0.506412 1.67404061048E9
0.427359 -0.526202 -0.506412 1.67404061058E9
0.427365 -0.526203 -0.506412 1.67404061068E9
0.427361 -0.526203 -0.506413 1.67404061078E9
0.427362 -0.526204 -0.506411 1.67404061088E9
0.427369 -0.526203 -0.506409 1.67404061098E9
0.427359 -0.526203 -0.506411 1.67404061108E9
0.427363 -0.526202 -0.506411 1.67404061118E9
0.427365 -0.526199 -0.506411 1.67404061128E9
0.427362 -0.526199 -0.506412 1.67404061138E9
0.427363 -0.526201 -0.506414 1.67404061148E9
0.427358 -0.526203 -0.506411 1.67404061158E9
0.427366 -0.526204 -0.506413 1.67404061168E9
0.427361 -0.526204 -0.506411 1.67404061178E9
0.427360 -0.526207 -0.506410 1.67404061188E9
0.427365 -0.526201 -0.506412 1.67404061198E9
0.427358 -0.526206 -0.506411 1.67404061208E9
0.427364 -0.526200 -0.506412 1.67404061218E9
0.427361 -0.526203 -0.506412 1.67404061228E9
0.427364 -0.526199 -0.506413 1.67404061238E9
0.427364 -0.526201 -0.506411 1.67404061248E9
0.427359 -0.526203 -0.506411 1.67404061258E9
0.427367 -0.526204 -0.506411 1.67404061268E9
0.427359 -0.526203 -0.506411 1.67404061278E9
0.427365 -0.526207 -0.506413 1.67404061288E9
0.427360 -0.526202 -0.506413 1.67404061298E9
0.427363 -0.526205 -0.506411 1.67404061308E9
0.427364 -0.526199 -0.506413 1.67404061318E9
0.427364 -0.526199 -0.506412 1.67404061328E9
0.427361 -0.526201 -0.506412 1.67404061338E9
0.427364 -0.526202 -0.506411 1.67404061348E9
0.427363 -0.526202 -0.506412 1.67404061358E9
0.427365 -0.526206 -0.506412 1.67404061368E9
0.427358 -0.526205 -0.506410 1.67404061378E9
0.427369 -0.526205 -0.506411 1.67404061388E9
0.427360 -0.526203 -0.506410 1.67404061398E9
0.427365 -0.526203 -0.506411 1.67404061408E9
0.427364 -0.526201 -0.506410 1.67404061418E9
0.427364 -0.526203 -0.506410 1.67404061428E9
0.427366 -0.526200 -0.506411 1.67404061438E9
0.427361 -0.526202 -0.506412 1.67404061448E9
0.427365 -0.526204 -0.506411 1.67404061458E9
0.427363 -0.526204 -0.506413 1.67404061468E9
0.427362 -0.526205 -0.506411 1.67404061478E9
0.427366 -0.526203 -0.506413 1.67404061488E9
0.427362 -0.526203 -0.506411 1.67404061498E9
0.427365 -0.526202 -0.506412 1.67404061508E9
0.427365 -0.526201 -0.506411 1.67404061518E9
0.427362 -0.526199 -0.506411 1.67404061528E9
0.427366 -0.526202 -0.506412 1.67404061538E9
0.427358 -0.526202 -0.506412 1.67404061548E9
0.427367 -0.526204 -0.506414 1.67404061558E9
0.427357 -0.526206 -0.506411 1.67404061568E9
0.427363 -0.526208 -0.506412 1.67404061578E9
0.427365 -0.526201 -0.506411 1.67404061588E9
0.427361 -0.526205 -0.506410 1.67404061598E9
0.427365 -0.526199 -0.506412 1.67404061608E9
0.427363 -0.526203 -0.506412 1.67404061618E9
0.427364 -0.526200 -0.506411 1.67404061628E9
0.427364 -0.526204 -0.506410 1.67404061638E9
0.427361 -0.526205 -0.506410 1.67404061648E9
0.427367 -0.526206 -0.506411 1.67404061658E9
0.427358 -0.526204 -0.506411 1.67404061668E9
0.427367 -0.526207 -0.506412 1.67404061678E9
0.427364 -0.526201 -0.506410 1.67404061688E9
0.427364 -0.526205 -0.506411 1.67404061698E9
0.427366 -0.526200 -0.506411 1.67404061708E9
0.427361 -0.526204 -0.506410 1.67404061718E9
0.427366 -0.526202 -0.506411 1.67404061728E9
0.427361 -0.526203 -0.506411 1.67404061738E9
0.427362 -0.526205 -0.506411 1.67404061748E9
0.427363 -0.526206 -0.506412 1.67404061758E9
0.427361 -0.526205 -0.506410 1.67404061768E9
0.427367 -0.526206 -0.506412 1.67404061778E9
0.427362 -0.526201 -0.506410 1.67404061788E9
0.427363 -0.526203 -0.506412 1.67404061798E9
0.427365 -0.526201 -0.506412 1.67404061808E9
0.427364 -0.526201 -0.506411 1.67404061818E9
0.427367 -0.526203 -0.506412 1.67404061828E9
0.427358 -0.526204 -0.506412 1.67404061838E9
0.427369 -0.526204 -0.506412 1.67404061848E9
0.427360 -0.526203 -0.506412 1.67404061858E9
0.427365 -0.526206 -0.506412 1.67404061868E9
0.427366 -0.526203 -0.506410 1.67404061878E9
0.427362 -0.526204 -0.506413 1.67404061888E9
0.427367 -0.526200 -0.506411 1.67404061898E9
0.427364 -0.526203 -0.506411 1.67404061908E9
0.427363 -0.526202 -0.506411 1.67404061918E9
0.427364 -0.526203 -0.506410 1.67404061928E9
0.427359 -0.526204 -0.506411 1.67404061938E9
0.427366 -0.526206 -0.506411 1.67404061948E9
0.427358 -0.526202 -0.506414 1.67404061958E9
0.427366 -0.526209 -0.506410 1.67404061968E9
0.427367 -0.526201 -0.506412 1.67404061978E9
0.427362 -0.526205 -0.506411 1.67404061988E9
0.427366 -0.526201 -0.506412 1.67404061998E9
0.427362 -0.526201 -0.506412 1.67404062008E9
0.427365 -0.526201 -0.506411 1.67404062018E9
0.427361 -0.526205 -0.506412 1.67404062028E9
0.427364 -0.526202 -0.506413 1.67404062038E9
0.427364 -0.526207 -0.506412 1.67404062048E9
0.427358 -0.526205 -0.506412 1.67404062058E9
0.427366 -0.526207 -0.506412 1.67404062068E9
0.427361 -0.526203 -0.506411 1.67404062078E9
0.427362 -0.526205 -0.506413 1.67404062088E9
0.427365 -0.526201 -0.506412 1.67404062098E9
0.427365 -0.526203 -0.506411 1.67404062108E9
0.427363 -0.526200 -0.506413 1.67404062118E9
0.427361 -0.526204 -0.506413 1.67404062128E9
0.427361 -0.526206 -0.506412 1.67404062138E9
0.427361 -0.526206 -0.506414 1.67404062148E9
0.427358 -0.526208 -0.506413 1.67404062158E9
0.427366 -0.526205 -0.506413 1.67404062168E9
0.427359 -0.526204 -0.506413 1.67404062178E9
0.427365 -0.526203 -0.506412 1.67404062188E9
0.427363 -0.526201 -0.506413 1.67404062198E9
0.427362 -0.526201 -0.506413 1.67404062208E9
0.427362 -0.526204 -0.506412 1.67404062218E9
0.427359 -0.526206 -0.506411 1.67404062228E9
0.427367 -0.526206 -0.506413 1.67404062238E9
0.427358 -0.526205 -0.506412 1.67404062248E9
0.427365 -0.526206 -0.506412 1.67404062258E9
0.427363 -0.526202 -0.506412 1.67404062268E9
0.427362 -0.526206 -0.506411 1.67404062278E9
0.427366 -0.526200 -0.506412 1.67404062288E9
0.427364 -0.526205 -0.506411 1.67404062298E9
0.427364 -0.526200 -0.506413 1.67404062308E9
0.427361 -0.526205 -0.506412 1.67404062318E9
0.427361 -0.526205 -0.506411 1.67404062328E9
0.427367 -0.526207 -0.506412 1.67404062338E9
0.427358 -0.526205 -0.506412 1.67404062348E9
0.427368 -0.526207 -0.506411 1.67404062358E9
0.427363 -0.526203 -0.506410 1.67404062368E9
0.427365 -0.526207 -0.506411 1.67404062378E9
0.427367 -0.526200 -0.506410 1.67404062388E9
0.427362 -0.526203 -0.506412 1.67404062398E9
0.427368 -0.526203 -0.506410 1.67404062408E9
0.427360 -0.526203 -0.506411 1.67404062418E9
0.427365 -0.526205 -0.506412 1.67404062428E9
0.427361 -0.526208 -0.506411 1.67404062438E9
0.427363 -0.526207 -0.506411 1.67404062448E9
0.427367 -0.526206 -0.506413 1.67404062458E9
0.427363 -0.526203 -0.506410 1.67404062468E9
0.427366 -0.526202 -0.506412 1.67404062478E9
0.427365 -0.526205 -0.506411 1.67404062488E9
0.427363 -0.526202 -0.506411 1.67404062498E9
0.427367 -0.526205 -0.506411 1.67404062508E9
0.427360 -0.526205 -0.506409 1.67404062518E9
0.427368 -0.526206 -0.506412 1.67404062528E9
0.427358 -0.526205 -0.506412 1.67404062538E9
0.427367 -0.526209 -0.506412 1.67404062548E9
0.427364 -0.526203 -0.506411 1.67404062558E9
0.427363 -0.526207 -0.506412 1.67404062568E9
0.427366 -0.526201 -0.506412 1.67404062578E9
0.427363 -0.526203 -0.506412 1.67404062588E9
0.427364 -0.526202 -0.506412 1.67404062598E9
0.427364 -0.526206 -0.506410 1.67404062608E9
0.427362 -0.526205 -0.506412 1.67404062618E9
0.427367 -0.526209 -0.506412 1.67404062628E9
0.427361 -0.526206 -0.506410 1.67404062638E9
0.427365 -0.526210 -0.506413 1.67404062648E9
0.427363 -0.526203 -0.506412 1.67404062658E9
0.427362 -0.526205 -0.506413 1.67404062668E9
0.427367 -0.526202 -0.506411 1.67404062678E9
0.427362 -0.526206 -0.506411 1.67404062688E9
0.427365 -0.526203 -0.506412 1.67404062698E9
0.427363 -0.526208 -0.506410 1.67404062708E9
0.427365 -0.526204 -0.506412 1.67404062718E9
0.427365 -0.526207 -0.506412 1.67404062728E9
0.427358 -0.526207 -0.506412 1.67404062738E9
0.427369 -0.526207 -0.506411 1.67404062748E9
0.427363 -0.526205 -0.506412 1.67404062758E9
0.427365 -0.526204 -0.506412 1.67404062768E9
0.427366 -0.526203 -0.506412 1.67404062778E9
0.427363 -0.526204 -0.506411 1.67404062788E9
0.427367 -0.526205 -0.506412 1.67404062798E9
0.427359 -0.526206 -0.506410 1.67404062808E9
0.427369 -0.526207 -0.506412 1.67404062818E9
0.427360 -0.526206 -0.506412 1.67404062828E9
0.427366 -0.526209 -0.506411 1.67404062838E9
0.427367 -0.526203 -0.506412 1.67404062848E9
0.427361 -0.526207 -0.506410 1.67404062858E9
0.427367 -0.526203 -0.506412 1.67404062868E9
0.427363 -0.526204 -0.506413 1.67404062878E9
0.427367 -0.526203 -0.506410 1.67404062888E9
0.427364 -0.526205 -0.506413 1.67404062898E9
0.427364 -0.526204 -0.506412 1.67404062908E9
0.427368 -0.526208 -0.506411 1.67404062918E9
0.427358 -0.526207 -0.506412 1.67404062928E9
0.427367 -0.526210 -0.506411 1.67404062938E9
0.427365 -0.526203 -0.506411 1.67404062948E9
0.427363 -0.526207 -0.506412 1.67404062958E9
0.427369 -0.526202 -0.506412 1.67404062968E9
0.427361 -0.526205 -0.506412 1.67404062978E9
0.427369 -0.526202 -0.506412 1.67404062988E9
0.427361 -0.526207 -0.506410 1.67404062998E9
0.427366 -0.526206 -0.506411 1.67404063008E9
0.427362 -0.526209 -0.506412 1.67404063018E9
0.427363 -0.526207 -0.506412 1.67404063028E9
0.427368 -0.526208 -0.506413 1.67404063038E9
0.427362 -0.526206 -0.506411 1.67404063048E9
0.427367 -0.526205 -0.506411 1.67404063058E9
0.427366 -0.526204 -0.506411 1.67404063068E9
0.427363 -0.526204 -0.506412 1.67404063078E9
0.427367 -0.526205 -0.506412 1.67404063088E9
0.427362 -0.526206 -0.506412 1.67404063098E9
0.427368 -0.526208 -0.506412 1.67404063108E9
0.427361 -0.526207 -0.506412 1.67404063118E9
0.427363 -0.526208 -0.506411 1.67404063128E9
0.427369 -0.526205 -0.506411 1.67404063138E9
0.427362 -0.526208 -0.506411 1.67404063148E9
0.427368 -0.526202 -0.506411 1.67404063158E9
0.427364 -0.526206 -0.506410 1.67404063168E9
0.427365 -0.526204 -0.506411 1.67404063178E9
0.427365 -0.526205 -0.506412 1.67404063188E9
0.427360 -0.526208 -0.506410 1.67404063198E9
0.427367 -0.526209 -0.506412 1.67404063208E9
0.427359 -0.526207 -0.506411 1.67404063218E9
0.427369 -0.526210 -0.506412 1.67404063228E9
0.427361 -0.526204 -0.506412 1.67404063238E9
0.427365 -0.526208 -0.506411 1.67404063248E9
0.427365 -0.526203 -0.506411 1.67404063258E9
0.427364 -0.526205 -0.506412 1.67404063268E9
0.427367 -0.526205 -0.506411 1.67404063278E9
0.427362 -0.526206 -0.506411 1.67404063288E9
0.427365 -0.526206 -0.506412 1.67404063298E9
0.427366 -0.526208 -0.506412 1.67404063308E9
0.427363 -0.526206 -0.506411 1.67404063318E9
0.427368 -0.526209 -0.506412 1.67404063328E9
0.427361 -0.526204 -0.506412 1.67404063338E9
0.427366 -0.526205 -0.506412 1.67404063348E9
0.427365 -0.526205 -0.506412 1.67404063358E9
0.427364 -0.526203 -0.506412 1.67404063368E9
0.427365 -0.526206 -0.506412 1.67404063378E9
0.427359 -0.526206 -0.506412 1.67404063388E9
0.427368 -0.526207 -0.506411 1.67404063398E9
0.427361 -0.526206 -0.506412 1.67404063408E9
0.427364 -0.526210 -0.506412 1.67404063418E9
0.427365 -0.526205 -0.506411 1.67404063428E9
0.427364 -0.526208 -0.506412 1.67404063438E9
0.427366 -0.526203 -0.506412 1.67404063448E9
0.427364 -0.526205 -0.506412 1.67404063458E9
0.427363 -0.526205 -0.506411 1.67404063468E9
0.427364 -0.526205 -0.506412 1.67404063478E9
0.427362 -0.526207 -0.506411 1.67404063488E9
0.427368 -0.526209 -0.506412 1.67404063498E9
0.427360 -0.526207 -0.506410 1.67404063508E9
0.427369 -0.526211 -0.506412 1.67404063518E9
0.427363 -0.526203 -0.506413 1.67404063528E9
0.427363 -0.526207 -0.506411 1.67404063538E9
0.427367 -0.526201 -0.506412 1.67404063548E9
0.427363 -0.526206 -0.506411 1.67404063558E9
0.427366 -0.526204 -0.506412 1.67404063568E9
0.427362 -0.526208 -0.506411 1.67404063578E9
0.427366 -0.526205 -0.506411 1.67404063588E9
0.427364 -0.526207 -0.506413 1.67404063598E9
0.427361 -0.526208 -0.506412 1.67404063608E9
0.427368 -0.526210 -0.506411 1.67404063618E9
0.427363 -0.526205 -0.506412 1.67404063628E9
0.427365 -0.526205 -0.506411 1.67404063638E9
0.427366 -0.526205 -0.506411 1.67404063648E9
0.427364 -0.526203 -0.506412 1.67404063658E9
0.427366 -0.526205 -0.506413 1.67404063668E9
0.427359 -0.526206 -0.506412 1.67404063678E9
0.427367 -0.526208 -0.506413 1.67404063688E9
0.427361 -0.526207 -0.506411 1.67404063698E9
0.427363 -0.526210 -0.506413 1.67404063708E9
0.427366 -0.526205 -0.506411 1.67404063718E9
0.427364 -0.526207 -0.506411 1.67404063728E9
0.427366 -0.526203 -0.506413 1.67404063738E9
0.427365 -0.526205 -0.506411 1.67404063748E9
0.427365 -0.526203 -0.506412 1.67404063758E9
0.427365 -0.526207 -0.506412 1.67404063768E9
0.427361 -0.526206 -0.506413 1.67404063778E9
0.427368 -0.526209 -0.506412 1.67404063788E9
0.427358 -0.526207 -0.506413 1.67404063798E9
0.427368 -0.526210 -0.506413 1.67404063808E9
0.427362 -0.526205 -0.506412 1.67404063818E9
0.427366 -0.526208 -0.506413 1.67404063828E9
0.427366 -0.526205 -0.506411 1.67404063838E9
0.427364 -0.526206 -0.506412 1.67404063848E9
0.427367 -0.526203 -0.506413 1.67404063858E9
0.427360 -0.526207 -0.506411 1.67404063868E9
0.427366 -0.526208 -0.506411 1.67404063878E9
0.427362 -0.526208 -0.506412 1.67404063888E9
0.427362 -0.526210 -0.506413 1.67404063898E9
0.427367 -0.526208 -0.506413 1.67404063908E9
0.427364 -0.526207 -0.506410 1.67404063918E9
0.427366 -0.526206 -0.506412 1.67404063928E9
0.427366 -0.526205 -0.506412 1.67404063938E9
0.427363 -0.526205 -0.506412 1.67404063948E9
0.427367 -0.526206 -0.506411 1.67404063958E9
0.427360 -0.526206 -0.506412 1.67404063968E9
0.427368 -0.526210 -0.506413 1.67404063978E9
0.427361 -0.526207 -0.506411 1.67404063988E9
0.427366 -0.526211 -0.506412 1.67404063998E9
0.427364 -0.526206 -0.506412 1.67404064008E9
0.427363 -0.526209 -0.506412 1.67404064018E9
0.427367 -0.526203 -0.506412 1.67404064028E9
0.427365 -0.526208 -0.506412 1.67404064038E9
0.427365 -0.526203 -0.506412 1.67404064048E9
0.427364 -0.526207 -0.506412 1.67404064058E9
0.427362 -0.526208 -0.506411 1.67404064068E9
0.427367 -0.526209 -0.506413 1.67404064078E9
0.427360 -0.526208 -0.506412 1.67404064088E9
0.427369 -0.526209 -0.506412 1.67404064098E9
0.427365 -0.526205 -0.506410 1.67404064108E9
0.427365 -0.526209 -0.506412 1.67404064118E9
0.427367 -0.526203 -0.506412 1.67404064128E9
0.427364 -0.526205 -0.506411 1.67404064138E9
0.427368 -0.526205 -0.506411 1.67404064148E9
0.427361 -0.526207 -0.506413 1.67404064158E9
0.427367 -0.526208 -0.506412 1.67404064168E9
0.427362 -0.526209 -0.506413 1.67404064178E9
0.427362 -0.526209 -0.506412 1.67404064188E9
0.427369 -0.526209 -0.506412 1.67404064198E9
0.427363 -0.526205 -0.506412 1.67404064208E9
0.427367 -0.526206 -0.506412 1.67404064218E9
0.427367 -0.526206 -0.506411 1.67404064228E9
0.427364 -0.526204 -0.506412 1.67404064238E9
0.427366 -0.526205 -0.506413 1.67404064248E9
0.427361 -0.526208 -0.506411 1.67404064258E9
0.427368 -0.526209 -0.506412 1.67404064268E9
0.427361 -0.526207 -0.506412 1.67404064278E9
0.427365 -0.526211 -0.506413 1.67404064288E9
0.427367 -0.526205 -0.506412 1.67404064298E9
0.427363 -0.526208 -0.506412 1.67404064308E9
0.427366 -0.526204 -0.506412 1.67404064318E9
0.427364 -0.526206 -0.506412 1.67404064328E9
0.427364 -0.526205 -0.506412 1.67404064338E9
0.427366 -0.526207 -0.506413 1.67404064348E9
0.427362 -0.526208 -0.506411 1.67404064358E9
0.427369 -0.526209 -0.506412 1.67404064368E9
0.427361 -0.526208 -0.506412 1.67404064378E9
0.427369 -0.526211 -0.506411 1.67404064388E9
0.427366 -0.526204 -0.506411 1.67404064398E9
0.427364 -0.526209 -0.506412 1.67404064408E9
0.427368 -0.526203 -0.506413 1.67404064418E9
0.427362 -0.526208 -0.506412 1.67404064428E9
0.427367 -0.526205 -0.506413 1.67404064438E9
0.427361 -0.526207 -0.506413 1.67404064448E9
0.427365 -0.526208 -0.506412 1.67404064458E9
0.427365 -0.526209 -0.506413 1.67404064468E9
0.427361 -0.526209 -0.506412 1.67404064478E9
0.427368 -0.526209 -0.506414 1.67404064488E9
0.427355 -0.526210 -0.506416 1.67404064498E9
0.427365 -0.526206 -0.506415 1.67404064508E9
0.427367 -0.526205 -0.506412 1.67404064518E9
0.427364 -0.526206 -0.506412 1.67404064528E9
0.427366 -0.526206 -0.506413 1.67404064538E9
0.427360 -0.526207 -0.506413 1.67404064548E9
0.427367 -0.526211 -0.506412 1.67404064558E9
0.427364 -0.526208 -0.506412 1.67404064568E9
0.427365 -0.526211 -0.506413 1.67404064578E9
0.427367 -0.526207 -0.506413 1.67404064588E9
0.427363 -0.526209 -0.506411 1.67404064598E9
0.427367 -0.526205 -0.506413 1.67404064608E9
0.427365 -0.526205 -0.506412 1.67404064618E9
0.427365 -0.526205 -0.506412 1.67404064628E9
0.427367 -0.526208 -0.506411 1.67404064638E9
0.427363 -0.526207 -0.506410 1.67404064648E9
0.427368 -0.526210 -0.506412 1.67404064658E9
0.427361 -0.526207 -0.506412 1.67404064668E9
0.427365 -0.526213 -0.506412 1.67404064678E9
0.427367 -0.526207 -0.506412 1.67404064688E9
0.427362 -0.526208 -0.506414 1.67404064698E9
0.427369 -0.526205 -0.506411 1.67404064708E9
0.427364 -0.526207 -0.506412 1.67404064718E9
0.427367 -0.526206 -0.506412 1.67404064728E9
0.427363 -0.526207 -0.506412 1.67404064738E9
0.427364 -0.526208 -0.506413 1.67404064748E9
0.427365 -0.526209 -0.506413 1.67404064758E9
0.427361 -0.526208 -0.506413 1.67404064768E9
0.427369 -0.526210 -0.506414 1.67404064778E9
0.427362 -0.526206 -0.506412 1.67404064788E9
0.427368 -0.526206 -0.506413 1.67404064798E9
0.427367 -0.526204 -0.506411 1.67404064808E9
0.427363 -0.526207 -0.506412 1.67404064818E9
0.427368 -0.526206 -0.506412 1.67404064828E9
0.427362 -0.526207 -0.506412 1.67404064838E9
0.427364 -0.526210 -0.506413 1.67404064848E9
0.427364 -0.526210 -0.506413 1.67404064858E9
0.427361 -0.526209 -0.506414 1.67404064868E9
0.427368 -0.526209 -0.506414 1.67404064878E9
0.427362 -0.526204 -0.506413 1.67404064888E9
0.427365 -0.526206 -0.506413 1.67404064898E9
0.427364 -0.526208 -0.506414 1.67404064908E9
0.427362 -0.526205 -0.506415 1.67404064918E9
0.427364 -0.526206 -0.506414 1.67404064928E9
0.427357 -0.526210 -0.506413 1.67404064938E9
0.427366 -0.526211 -0.506413 1.67404064948E9
0.427361 -0.526209 -0.506413 1.67404064958E9
0.427365 -0.526210 -0.506414 1.67404064968E9
0.427367 -0.526207 -0.506412 1.67404064978E9
0.427365 -0.526208 -0.506412 1.67404064988E9
0.427366 -0.526206 -0.506412 1.67404064998E9
0.427364 -0.526207 -0.506413 1.67404065008E9
0.427364 -0.526206 -0.506413 1.67404065018E9
0.427365 -0.526207 -0.506413 1.67404065028E9
0.427362 -0.526209 -0.506412 1.67404065038E9
0.427369 -0.526212 -0.506412 1.67404065048E9
0.427360 -0.526209 -0.506411 1.67404065058E9
0.427368 -0.526212 -0.506412 1.67404065068E9
0.427364 -0.526205 -0.506412 1.67404065078E9
0.427363 -0.526209 -0.506414 1.67404065088E9
0.427369 -0.526206 -0.506411 1.67404065098E9
0.427365 -0.526208 -0.506412 1.67404065108E9
0.427366 -0.526206 -0.506412 1.67404065118E9
