time,x,y,z,q0,q1,q2,q3,dx,dy,dz
4.179,7.709450598629077e-05,0.00041620592789889585,0.170892103669037,-0.0019776403585818115,0.00015412697926039267,-2.213817654343314e-05,0.999998032344758,2.347811556660952e-05,-0.00016137395233056188,8.087165520165605e-05
4.18,7.708576893547043e-05,0.00041622410678458565,0.17089202891623093,-0.00197929356029578,0.00015394623794293648,-2.2136630595560398e-05,0.9999980291018217,1.4737938437943543e-06,6.368168395487517e-06,-4.430766842053626e-05
4.181,7.70910531923329e-05,0.0004160712278175159,0.170891876281322,-0.0019778888251927008,0.0001540766156746876,-2.214574956072661e-05,0.999998031860942,6.492516522010684e-06,-3.982912882974409e-05,-0.0001530828208879242
4.182,7.712398045274488e-05,0.0004159065377177067,0.17089198017098822,-0.001977757229023284,0.0001542350721511235,-2.2157925041129276e-05,0.9999980320965197,3.699383346441785e-05,-0.0001659926630116195,5.025185875380299e-05
4.183,7.712867989938677e-05,0.0004159274703533511,0.17089188063551106,-0.001979426311784951,0.00015408485975536802,-2.215504845698564e-05,0.9999980288173003,1.494338417186551e-05,9.258096032012803e-06,-6.916237847728467e-05
4.183,7.714788789816317e-05,0.0004157754111394126,0.17089170372513385,-0.001978040702162956,0.00015424503913531807,-2.2162015905812778e-05,0.9999980315342094,2.040665642518524e-05,-3.929438079353194e-05,-0.0001773571891074504
4.185,7.719280380608962e-05,0.00041561010286230923,0.17089179079889624,-0.001977919962292903,0.00015443047630779054,-2.217448913367383e-05,0.9999980317441344,4.8808066055810904e-05,-0.0001662595325592963,3.3314829118736686e-05
4.186,7.72081672949638e-05,0.00041563538417725037,0.17089167782700443,-0.0019795981460719344,0.00015430482170040769,-2.216942851612341e-05,0.9999980284429159,2.5622229856764146e-05,1.3822003311561162e-05,-8.26384728736996e-05
4.187,7.723791093400038e-05,0.00041548575364236927,0.17089148786442712,-0.0019782243995951757,0.00015448942246056263,-2.2174386024840458e-05,0.9999980311328317,3.092191437179739e-05,-3.715080461575012e-05,-0.00019040829365978988
4.188,7.72917486503688e-05,0.0004153211196700502,0.1708915660423743,-0.0019781119326080726,0.00015469731184441295,-2.218696224375579e-05,0.9999980313228934,5.7585422113025636e-05,-0.00016535042661044243,2.434414403803681e-05
4.189,7.729626781282606e-05,0.0004152768960982155,0.17089163170441588,-0.001979032774446048,0.00015443908746236068,-2.219619124025223e-05,0.9999980295406463,1.1872384302155476e-05,-6.811368193357752e-05,9.283630444237153e-05
4.19,7.729856890998988e-05,0.0004151960627534034,0.1708916997993585,-0.001978553257923137,0.00015429136923950782,-2.218012360491926e-05,0.9999980305126711,-1.2695656516469338e-06,-3.3134332904466246e-05,5.869818181294267e-05
4.191,7.732694077543826e-05,0.0004150336936624117,0.17089170966817177,-0.001978011209372184,0.0001545736582112108,-2.2185693916704664e-05,0.99999803154128,3.1231880171373705e-05,-0.00012484731303433617,7.125147932100845e-06
4.192,7.731163132174066e-05,0.00041501292094824055,0.17089179825305792,-0.001978894157695309,0.00015428862656626622,-2.2185814325380136e-05,0.9999980298384203,-7.909353107816463e-06,-3.669607439441525e-05,0.00011170453274709207
4.193,7.729398258104751e-05,0.0004149532486387753,0.1708918846642217,-0.0019783830705304827,0.0001541189250870037,-2.215940301359226e-05,0.9999980308764334,-2.1227685947227173e-05,-1.2286219775635567e-05,7.78830014466278e-05
4.194,7.730743746178426e-05,0.0004148036221487644,0.17089191181675184,-0.0019778213078188926,0.00015437424953590313,-2.2159442448597788e-05,0.9999980319482756,1.6790973129333002e-05,-0.00011275209164758569,2.4456674055814126e-05
4.195,7.728041789666721e-05,0.0004147879110073834,0.17089201436564977,-0.0019786883759523267,0.00015406311082284522,-2.2159347675651502e-05,0.9999980302809761,-1.9375752181121618e-05,-3.164205500694614e-05,0.00012176989157201853
4.196,7.725082955825432e-05,0.00041473085488994034,0.17089211042063912,-0.0019781694900309504,0.0001538721539966331,-2.2134242878101076e-05,0.9999980313375144,-3.3132416245318684e-05,-9.699435771591246e-06,8.80236551564545e-05
4.197,7.725480436560229e-05,0.0004145827242834744,0.17089214748811773,-0.001977601689686315,0.00015410489338519196,-2.2136037250455802e-05,0.9999980324246818,7.5815429482218325e-06,-0.0001115097433140608,3.439097245732674e-05
4.198,7.723702286993887e-05,0.00041461680380505325,0.17089207728526976,-0.0019791552062449736,0.00015392789040391026,-2.213605453455197e-05,0.9999980293784929,-9.172581536815859e-06,2.6411612491867366e-05,-3.991255479796123e-05
4.199,7.722887028668365e-05,0.0004144856040767375,0.17089196952220082,-0.0019777922655478232,0.0001540069413581582,-2.214061118421153e-05,0.9999980320627685,-7.601691141847477e-06,-3.091856365022283e-05,-0.00010816020099855955
4.2,7.72481598251453e-05,0.0004143289200337804,0.1708921037701863,-0.0019776400927729223,0.00015412859731744302,-2.214677028424702e-05,0.9999980323448441,2.3478056160547473e-05,-0.00016137436785411215,8.087177496221616e-05
4.201,7.723942274134658e-05,0.00041434709853579895,0.1708920290175,-0.0019792932947999466,0.00015394785642595124,-2.214522387102297e-05,0.9999980291019076,1.4737328402900483e-06,6.367818477932192e-06,-4.4307570225204404e-05
4.202,7.72447066662695e-05,0.0004141942203762916,0.17089187638268094,-0.0019778885589024427,0.00015407823378959094,-2.2154343304554877e-05,0.9999980318610291,6.492459934858823e-06,-3.982948782948323e-05,-0.00015308272642027568
4.203,7.727763376368239e-05,0.00041402953014925897,0.17089198027232988,-0.001977756963055016,0.0001542366900832146,-2.2166518796010242e-05,0.9999980320966058,3.699375474455743e-05,-0.00016599312809155513,5.0251893506414355e-05
4.203,7.728233317830929e-05,0.0004140504623838234,0.1708918807368956,-0.0019794260462472025,0.00015408647820603695,-2.216364177540602e-05,0.9999980288173862,1.4943323625435506e-05,9.257726806851424e-06,-6.916235735805019e-05
4.205,7.730154082625638e-05,0.00041389840381089954,0.1708917038265315,-0.0019780404365917514,0.00015424665731405643,-2.2170609824468063e-05,0.9999980315342946,2.0406610797040554e-05,-3.929474926929543e-05,-0.00017735717204446757
4.206,7.734645656405657e-05,0.00041373309543865877,0.17089179090025683,-0.001977919696936884,0.00015443209435224686,-2.218308307025451e-05,0.9999980317442189,4.880798687140487e-05,-0.00016625993696102158,3.331484074635154e-05
4.207,7.736182002461004e-05,0.00041375837642996637,0.17089167792839402,-0.0019795978810314505,0.00015430644028915366,-2.2178021944774828e-05,0.9999980284430001,2.5622171728024853e-05,1.3821708873792512e-05,-8.2638465752983e-05
4.208,7.739156329851888e-05,0.0004136087465497776,0.17089148796581718,-0.0019782241343100915,0.00015449104082283194,-2.218297998768473e-05,0.999998031132916,3.092186913867582e-05,-3.715109262869154e-05,-0.00019040828950182202
4.209,7.744540086011523e-05,0.0004134441125360132,0.1708915661437374,-0.0019781116674720866,0.00015469893005533365,-2.2195556183408404e-05,0.9999980313229769,5.758536072590371e-05,-0.0001653507662564915,2.4344164077380185e-05
4.21,7.744992002159139e-05,0.00041339988861226895,0.1708916318058219,-0.0019790325096402032,0.00015444070629227867,-2.220478471445672e-05,0.9999980295407295,1.1872370764856704e-05,-6.81139518540734e-05,9.283635563631088e-05
4.211,7.745222084252048e-05,0.0004133190562496595,0.17089169990081338,-0.0019785529921913033,0.00015429298752138196,-2.2188717504135172e-05,0.9999980305127565,-1.2695855713836665e-06,-3.313459599843868e-05,5.869824541297121e-05
4.212,7.74805925927412e-05,0.0004131566872075808,0.17089170976965906,-0.001978010943723593,0.00015457527631526866,-2.2194287713424087e-05,0.9999980315413648,3.123184695575794e-05,-0.00012484764135308257,7.12523270196041e-06
4.213,7.746528316283424e-05,0.00041313591415195104,0.17089179835464208,-0.0019788938923664704,0.00015429024521439343,-2.2194407664955122e-05,0.9999980298385049,-7.909341484555803e-06,-3.6696356307887304e-05,0.00011170462625698986
4.214,7.744763415531198e-05,0.00041307624279575384,0.17089188476589598,-0.0019783828043082358,0.0001541205431393076,-2.216799681636555e-05,0.9999980308765202,-2.1227695527616558e-05,-1.2286511394396438e-05,7.788310288841059e-05
4.215,7.746108892518141e-05,0.0004129266163223353,0.17089191191849404,-0.0019778210417054896,0.00015437586736151166,-2.216803617765787e-05,0.9999980319483617,1.6790944363113693e-05,-0.0001127524526169078,2.4456794335035625e-05
4.216,7.743406938633255e-05,0.00041291090481015156,0.1708920144675171,-0.001978688110167605,0.00015406472915198324,-2.2167940976426023e-05,0.9999980302810624,-1.9375737917341093e-05,-3.1642366156771244e-05,0.0001217700089286938
4.217,7.740448077738221e-05,0.0004128538496047163,0.17089211052261968,-0.001978169223377411,0.0001538737717013009,-2.2142836670824642e-05,0.9999980313376027,-3.313243173443511e-05,-9.699759174897592e-06,8.802377800197924e-05
4.217,7.740845546430782e-05,0.0004127057189864097,0.17089214759018612,-0.001977601423147691,0.0001541065108363896,-2.2144630974567317e-05,0.9999980324247693,7.581504610714315e-06,-0.00011151013087468614,3.439111248096972e-05
4.219,7.739067395524586e-05,0.0004127397981452775,0.17089207738747497,-0.0019791549400042102,0.00015392950827834633,-2.2144647787803264e-05,0.9999980293785806,-9.172623641610746e-06,2.6411285615592444e-05,-3.991243948046769e-05
4.22,7.738252105732623e-05,0.000412608599247133,0.17089196962451184,-0.0019777919984962857,0.00015400855883031535,-2.214920489882136e-05,0.9999980320628573,-7.601731780186615e-06,-3.091890113995284e-05,-0.00010816009060940058
4.221,7.740181046156838e-05,0.0004124519151585132,0.1708921038725549,-0.001977639825886896,0.00015413021449006922,-2.215536393633945e-05,0.9999980323449321,2.3477998732454633e-05,-0.00016137478114955692,8.087188840919183e-05
4.222,7.739307334675302e-05,0.0004124700932789887,0.17089202911998186,-0.001979293028233125,0.00015394947402941952,-2.2153817057767347e-05,0.9999980291019961,1.4736737848671938e-06,6.3674706781767e-06,-4.4307478618883304e-05
4.223,7.739835694163844e-05,0.00041231721592934335,0.17089187648524506,-0.0019778882915481534,0.000154079851030274,-2.2162936959785646e-05,0.9999980318611181,6.492405249163879e-06,-3.9829844663252374e-05,-0.00015308263957865704
4.224,7.743128387793208e-05,0.0004121525255772355,0.1708919803748706,-0.001977756696026888,0.00015423830714612682,-2.2175112462311972e-05,0.9999980320966938,3.699367789747566e-05,-0.0001659935910774724,5.0251922171763116e-05
4.225,7.743598326237336e-05,0.0004121734574126865,0.17089188083947285,-0.0019794257796554213,0.00015408809579211952,-2.217223500525457e-05,0.999998028817474,1.4943264894229008e-05,9.257359537281357e-06,-6.916234260693719e-05
4.226,7.745519056125607e-05,0.0004120213994829525,0.17089170392911446,-0.0019780401699730195,0.0001542482746332534,-2.2179203654659772e-05,0.9999980315343819,2.040656692693516e-05,-3.929511573588214e-05,-0.00017735716237174724
4.227,7.750010613066875e-05,0.00041185609101756436,0.17089179100279675,-0.0019779194305373712,0.00015443371154197827,-2.2191676918398455e-05,0.9999980317443052,4.8807909420737266e-05,-0.00016626033942877374,3.3314846379727405e-05
4.228,7.751546956460658e-05,0.0004118813716870574,0.1708916780309567,-0.001979597614953183,0.0001543080580275874,-2.2186615285019685e-05,0.9999980284430866,2.5622115291817644e-05,1.3821416245808302e-05,-8.263846491542479e-05
4.229,7.754521247505384e-05,0.0004117317424636135,0.17089148806837304,-0.0019782238679935888,0.00015449265833962486,-2.21915738622438e-05,0.9999980311330022,3.09218255625576e-05,-3.7151378766189566e-05,-0.00019040829263380218
4.23,7.759904988352472e-05,0.0004115671084102793,0.1708915662462604,-0.001978111401308564,0.00015470054742542811,-2.2204150034811604e-05,0.9999980313230623,5.758530098021655e-05,-0.00016535110408457377,2.4344178201379355e-05
4.231,7.76035690456319e-05,0.0004115228841363479,0.1708916319083816,-0.001979032243812383,0.00015444232428563174,-2.2213378100433987e-05,0.9999980295408147,1.1872358749392285e-05,-6.811422014231171e-05,9.28364017205095e-05
4.232,7.760586959172531e-05,0.00041144205275761645,0.1708917000034158,-0.0019785527254421744,0.0001542946049703189,-2.2197311315274725e-05,0.9999980305128441,-1.26960408295127e-06,-3.3134857535886144e-05,5.8698303115841176e-05
4.233,7.763424122816315e-05,0.00041127968376604624,0.17089170987228788,-0.0019780106770623733,0.00015457689359159432,-2.2202881422114548e-05,0.9999980315414514,3.123181517348472e-05,-0.00012484796813900368,7.125311429621734e-06
4.234,7.761893182359967e-05,0.00041125891037058096,0.1708917984573615,-0.0019788936260311256,0.0001542918630394658,-2.2203000916469467e-05,0.9999980298385915,-7.90932840243315e-06,-3.669663669655731e-05,0.00011170471468017828
4.235,7.760128255065493e-05,0.00041119923996932133,0.1708918848686994,-0.0019783825370844423,0.00015412216037240093,-2.217659053118729e-05,0.999998030876609,-2.1227703692650884e-05,-1.2286801459328303e-05,7.788319844105267e-05
4.236,7.761473721115003e-05,0.0004110496135141482,0.17089191202135937,-0.001977820774595354,0.0001543774843732209,-2.2176629818803927e-05,0.9999980319484499,1.6790917081708466e-05,-0.00011275281199154493,2.4456908582768227e-05
4.237,7.758771770019422e-05,0.00041103390163287816,0.17089201457050127,-0.001978687843392377,0.00015406634667199332,-2.2176534189225276e-05,0.9999980302811504,-1.937572212441173e-05,-3.164267569005666e-05,0.0001217701212557219
4.2379999999999995,7.75581288221788e-05,0.00041097684734120747,0.17089211062571105,-0.001978168955738373,0.0001538753886007244,-2.2151430375645937e-05,0.9999980313376929,-3.31324457434264e-05,-9.700080935638019e-06,8.802389501786715e-05
4.239,7.756210339023425e-05,0.0004108287167127871,0.17089214769335934,-0.0019776011556284093,0.0001541081274876632,-2.2153224610784544e-05,0.9999980324248589,7.581467817344053e-06,-0.00011151051676597324,3.43912465402282e-05
4.24,7.754432186941231e-05,0.0004108627955106955,0.17089207749077884,-0.0019791546727889746,0.00015393112535767663,-2.2153240953073923e-05,0.9999980293786703,-9.172664117455871e-06,2.6410960485263033e-05,-3.9912330366274396e-05
4.241,7.753616865852806e-05,0.0004107315974447855,0.17089196972791434,-0.0019777917304770825,0.0001540101755124804,-2.215779852551197e-05,0.9999980320629479,-7.601770713629946e-06,-3.091923667986922e-05,-0.00010815998735727918
4.242,7.75554579302995e-05,0.0004105749133125168,0.17089210397600937,-0.001977639558037244,0.00015413183087739781,-2.2163957500543165e-05,0.9999980323450224,2.347794305121598e-05,-0.00016137519247035018,8.087199621172947e-05
4.243,7.754672078619187e-05,0.0004105930910533368,0.17089202922354366,-0.001979292760708193,0.0001539510908518627,-2.2162410156617382e-05,0.9999980291020862,1.4736164412342033e-06,6.367124757029077e-06,-4.430739291564505e-05
4.244,7.75520040527064e-05,0.0004104402145156008,0.17089187658888227,-0.001977888023242017,0.00015408146749460854,-2.2171530527229574e-05,0.9999980318612094,6.492352229441189e-06,-3.983019956853858e-05,-0.00015308255956476518
4.245,7.758493082953005e-05,0.0004102755240403357,0.17089198047847895,-0.0019777564280506446,0.00015423992343711532,-2.2183706040836646e-05,0.9999980320967838,3.699360269390878e-05,-0.00016599405219417692,5.025194539380913e-05
4.246,7.758963018539694e-05,0.0004102964554784289,0.170891880943112,-0.0019794255121207286,0.0001540897126103209,-2.218082814732489e-05,0.9999980288175639,1.4943207761754919e-05,9.256994013734133e-06,-6.916233356942683e-05
4.247,7.760883713677501e-05,0.00041014439819382387,0.1708917040327527,-0.0019780399024171827,0.0001542498911890091,-2.2187797397162466e-05,0.9999980315344713,2.0406524610762828e-05,-3.929548041207501e-05,-0.00017735715932316618
4.248,7.765375253934144e-05,0.00040997908963706127,0.1708917911063866,-0.001977919163204333,0.00015443532797251494,-2.2200270678868497e-05,0.9999980317443937,4.880783350745655e-05,-0.00016626074017417694,3.3314846662314585e-05
4.249,7.766911594817538e-05,0.0004100043699863526,0.1708916781345637,-0.001979597347946426,0.00015430967501069257,-2.2195208537605095e-05,0.9999980284431751,2.5622060356157605e-05,1.382112522204451e-05,-8.263846967005364e-05
4.25,7.769885849663062e-05,0.00040985474142147486,0.17089148817196675,-0.001978223600754265,0.00015449427510533776,-2.2200167649247303e-05,0.9999980311330903,3.092178344740576e-05,-3.715166324083596e-05,-0.00019040830225343548
4.251,7.775269575342278e-05,0.0004096901073302363,0.17089156634981598,-0.001978111134225679,0.00015470216404854113,-2.2212743798687436e-05,0.9999980313231498,5.7585242676748134e-05,-0.0001653514402986064,2.4344187053324133e-05
4.252,7.775721491758416e-05,0.00040964588270764167,0.17089163201196841,-0.001979031977070188,0.00015444394153574996,-2.222197139890624e-05,0.999998029540902,1.1872348076445038e-05,-6.811448698728694e-05,9.283644325335561e-05
4.253,7.775951519007792e-05,0.0004095650523142739,0.17089170010703986,-0.0019785524577828387,0.0001542962216791945,-2.2205905039049517e-05,0.9999980305129335,-1.269621350179068e-06,-3.3135117693650555e-05,5.8698355572325584e-05
4.254,7.778788671400586e-05,0.0004094026833746259,0.17089170997593292,-0.0019780104094950903,0.00015457851013242377,-2.2211475043485232e-05,0.99999803154154,3.12317846543246e-05,-0.00012484829356738107,7.125384762874402e-06
4.255,7.777257733615638e-05,0.000409381909640769,0.17089179856109152,-0.0019788933587951765,0.0001542934801331411,-2.2211594080634754e-05,0.99999802983868,-7.90931403291672e-06,-3.669691572784134e-05,0.0001117047985455213
4.256,7.775492779902444e-05,0.00040932224019594256,0.170891884972508,-0.0019783822689644873,0.00015412377687746488,-2.2185184158757317e-05,0.9999980308766998,-2.122771061463578e-05,-1.228709013136951e-05,7.788328872493227e-05
4.257,7.776838235145336e-05,0.0004091726137604974,0.17089191212522445,-0.0019778205065933583,0.00015437910066157847,-2.2185223372731765e-05,0.9999980319485398,1.6790891101160194e-05,-0.00011275316993556478,2.4457017430199533e-05
4.258,7.77413628698188e-05,0.0004091569015116851,0.17089201467447956,-0.0019786875757308534,0.00015406796347285163,-2.21851273147584e-05,0.9999980302812402,-1.9375704988015194e-05,-3.164298376731432e-05,0.00012177022905874077
4.259,7.771177372403124e-05,0.00040909984813536474,0.17089211072979113,-0.001978168687217519,0.00015387700478441661,-2.2160023993280966e-05,0.9999980313377851,-3.313245845248972e-05,-9.700401211269122e-06,8.802400680527617e-05
4.26,7.771574817457997e-05,0.0004089517174983952,0.1708921477975159,-0.001977600887231636,0.00015410974342792373,-2.2161818159836487e-05,0.9999980324249502,7.581432380721764e-06,-0.0001115109011437792,3.439137525881151e-05
4.261,7.769796664345136e-05,0.00040898579593692683,0.1708920775950605,-0.0019791544047017703,0.00015393274173027227,-2.216183403110698e-05,0.9999980293787617,-9.172703148300715e-06,2.641063693254314e-05,-3.9912226821022054e-05
4.2620000000000005,7.768981312111258e-05,0.00040885459870510974,0.17089196983228827,-0.0019777914615919695,0.00015401179149245037,-2.216639206501636e-05,0.9999980320630404,-7.601808132733902e-06,-3.091957046261624e-05,-0.0001081598905056271
4.263,7.770910226196554e-05,0.00040869791453099945,0.17089210408043018,-0.0019776392893252628,0.00015413344656674494,-2.2172550977586283e-05,0.9999980323451142,2.3477888920426094e-05,-0.0001613756020188928,8.087209898289268e-05
4.264,7.770036509010499e-05,0.0004087160918938561,0.17089202932806655,-0.0019792924923258326,0.0001539527069801365,-2.217100316830092e-05,0.999998029102178,1.4735606262848308e-06,6.366780520083073e-06,-4.4307312455849315e-05
4.265,7.770564802974125e-05,0.00040856321616986605,0.17089187669347453,-0.0019778877540840094,0.00015408308326894044,-2.218012400760365e-05,0.9999980318613021,6.492300702001333e-06,-3.983055274381562e-05,-0.00015308248561637062
4.266,7.773857464857232e-05,0.00040839852557315794,0.17089198058303748,-0.0019777561592259044,0.00015424153904204757,-2.21922995323075e-05,0.9999980320968757,3.699352896250219e-05,-0.00016599451163995592,5.025196375835542e-05
4.266,7.774327397730284e-05,0.00040841945661546146,0.1708918810476963,-0.0019794252437422177,0.0001540913287460591,-2.218942120235189e-05,0.9999980288176555,1.4943152056119575e-05,9.256630049970733e-06,-6.916232961782322e-05
4.268,7.776248058256455e-05,0.0004082673999777198,0.17089170413733018,-0.001978039634022748,0.0001542515070662518,-2.219639105271268e-05,0.999998031534562,2.040648367746432e-05,-3.929584348536018e-05,-0.0001773571621717183
4.269,7.780739581965606e-05,0.0004081020913311677,0.17089179121091094,-0.001977918895035928,0.0001544369437283088,-2.220886435240859e-05,0.9999980317444838,4.880775896178356e-05,-0.00016626113937916718,3.3314842166680075e-05
4.27,7.782275920472772e-05,0.0004081273713617071,0.1708916782391002,-0.0019795970801088515,0.00015431129132251903,-2.2203801703286488e-05,0.9999980284432651,2.5622006752137213e-05,1.382083564065597e-05,-8.263847944528158e-05
4.271,7.785250139250123e-05,0.0004079777434570366,0.1708914882764841,-0.001978223332689171,0.00015449589120357143,-2.220876134944869e-05,0.9999980311331801,3.0921742635479286e-05,-3.7151946214743925e-05,-0.0001904083176923122
4.272,7.790633849891001e-05,0.00040781310932939014,0.1708915664542905,-0.0019781108663201063,0.00015470378000782692,-2.222133747579745e-05,0.9999980313232388,5.758518566466963e-05,-0.00016535177506219132,2.434419119202903e-05
4.273,7.791085766639417e-05,0.00040776888435950715,0.17089163211646918,-0.0019790317095097366,0.0001544455581253827,-2.2230564610645576e-05,0.9999980295409908,1.1872338599728282e-05,-6.811475252945531e-05,9.283648072132538e-05
