time,x,y,z,q0,q1,q2,q3,dx,dy,dz
10.047,0.00011984894469588744,-0.0001076587781379232,0.17089200928187376,-0.0019776412274023444,0.0001546985335043911,-2.4512518004028216e-05,0.9999980321994019,3.6987059657408506e-05,-0.00016613837517447623,5.026088111519435e-05
10.048,0.0001198536444859639,-0.00010763794793834513,0.17089190975100654,-0.001979310415958448,0.00015454844724650511,-2.4509503515825356e-05,0.9999980289202269,1.4933707430250257e-05,9.141657142208843e-06,-6.916059495150077e-05
10.049,0.00011987273371841149,-0.0001077898239441047,0.17089173284036532,-0.0019779248020692494,0.00015470854772372703,-2.451663398305607e-05,0.9999980316369015,2.0399550423640767e-05,-3.940948068277588e-05,-0.00017735628151011032
10.05,0.00011991759435528569,-0.00010795516370231294,0.17089181990446967,-0.001977804173970485,0.0001548939311343363,-2.452910043888053e-05,0.9999980318464845,4.878637680578039e-05,-0.0001663823657523395,3.331919677654411e-05
10.051,0.00011993294748403394,-0.00010792995211714587,0.1708917069313654,-0.0019794824856066797,0.0001547684132509027,-2.452388237397681e-05,0.99999802854526,2.5601019125798697e-05,1.3736981256357094e-05,-8.264248806486845e-05
10.052,0.00011996255833785895,-0.00010807938376196735,0.17089151696261587,-0.0019781087640724764,0.00015495294902925297,-2.452898792908471e-05,0.999998031234877,3.090559746554292e-05,-3.72300668203791e-05,-0.00019041337563345965
10.053,0.00012001633766062602,-0.00010824401922570942,0.17089159513632515,-0.001977996425354019,0.00015516078120903797,-2.454154866425079e-05,0.9999980314245552,5.75615417865697e-05,-0.0001654401825045063,2.4353415520750236e-05
10.053,0.00012002085551972969,-0.00010828830209342622,0.17089166080156148,-0.0019789174292082394,0.00015490270960791784,-2.4550636264248405e-05,0.9999980296421715,1.1859914591219354e-05,-6.817458322634031e-05,9.284907529243939e-05
10.055,0.00012002306881221726,-0.00010836883900389673,0.1708917289080696,-0.0019784377620012976,0.00015475481303206995,-2.4534713895351985e-05,0.9999980306145696,-1.2825023335042678e-06,-3.319208043312929e-05,5.8708922529615004e-05
10.056,0.00012005137911113138,-0.00010853119333281054,0.17089173878908226,-0.0019778958715399226,0.00015503704471591688,-2.4540257479072987e-05,0.9999980316426688,3.1222985470758985e-05,-0.0001249229998022322,7.145397308431472e-06
10.057,0.00012003607613855156,-0.00010855203252703525,0.17089182737636913,-0.0019787788941877725,0.00015475217945518514,-2.45402303224757e-05,0.9999980299398735,-7.90386529229688e-06,-3.676135750761109e-05,0.0001117128540496927
10.058,0.0001200183476497935,-0.00010861142647836075,0.17089191379479676,-0.001978267584493351,0.00015458231706385117,-2.4513957671638518e-05,0.9999980309784301,-2.1228215742669945e-05,-1.2360659963111297e-05,7.78937837034907e-05
10.059,0.00012003175354514065,-0.00010876105337392023,0.17089194095361393,-0.0019777059168754776,0.0001548375953908644,-2.451395940511051e-05,0.9999980320499092,1.676711861589784e-05,-0.00011283846362202137,2.446910289203351e-05
10.06,0.0001200047364826298,-0.00010877685071676285,0.17089204350285397,-0.0019785729898797143,0.00015452664557612036,-2.4513741135367823e-05,0.9999980303828183,-1.938127377012976e-05,-3.172578991503467e-05,0.00012177504980357597
10.061,0.00011997506187163842,-0.00010883365756283682,0.17089213956207686,-0.001978053823572298,0.0001543355547443337,-2.4488790875352922e-05,0.9999980314400159,-3.3137432589955425e-05,-9.800618902754323e-06,8.803408330823568e-05
10.062,0.00011997899667055427,-0.00010898180779537476,0.17089217663063344,-0.0019774860591208316,0.00015456825855668686,-2.449055509075479e-05,0.9999980325269406,7.531225658093995e-06,-0.00011158824953369247,3.439607109705873e-05
10.063,0.00011996119133798769,-0.00010894780209583335,0.17089210642635794,-0.0019790395022982092,0.000154391454118772,-2.4490426986123834e-05,0.9999980294811316,-9.2207805440153e-06,2.634403142205338e-05,-3.991378323610802e-05
10.064,0.00011995290830761131,-0.00010907876907340014,0.17089199866024568,-0.001977676240425393,0.00015447047700458034,-2.449508811282138e-05,0.999998032165839,-7.622079283927078e-06,-3.102221758373697e-05,-0.0001081619238432202
10.065,0.00011997215888876839,-0.0001092354891654307,0.17089213289295085,-0.001977524065658088,0.0001545920865298165,-2.450121614822962e-05,0.9999980324478379,2.347057811835964e-05,-0.00016151647140858616,8.087233172452462e-05
10.066,0.00011996342490003316,-0.00010921741961752987,0.1708920581420153,-0.001979177316553016,0.00015441148470545359,-2.4499524163510817e-05,0.9999980292050661,1.4673932426797028e-06,6.244858360249276e-06,-4.430876640433122e-05
10.067,0.00011996860265860462,-0.00010937008891965803,0.17089190550392938,-0.0019777723654684797,0.00015454179036056395,-2.4508767200906235e-05,0.9999980319643763,6.491930100868121e-06,-3.9953903776070965e-05,-0.00015308468134960177
10.067,0.00012000149270760805,-0.00010953481984198076,0.17089200938692523,-0.001977640843998531,0.00015470017698302838,-2.452092385652452e-05,0.9999980321996997,3.698701161797185e-05,-0.0001661386673345817,5.02609316694778e-05
10.069,0.00012000619247282643,-0.00010951398989414638,0.1708919098561072,-0.001979310032967038,0.00015455009118292966,-2.451790887385863e-05,0.9999980289205248,1.4933656365460893e-05,9.141432875324128e-06,-6.916056800434154e-05
10.07,0.00012002528138821304,-0.00010966586520167262,0.17089173294548385,-0.0019779244190790465,0.00015471019129600713,-2.4525039795317574e-05,0.9999980316371986,2.039949607314451e-05,-3.940971476849973e-05,-0.00017735625993082585
10.071,0.00012007014183534206,-0.0001098312049473076,0.17089182000955058,-0.001977803791389277,0.00015489557453931004,-2.4537506179787158e-05,0.9999980318467806,4.878626897460814e-05,-0.00016638263231948835,3.331920409220407e-05
10.072,0.00012008549490067392,-0.00010980599354917083,0.170891707036451,-0.0019794821035596065,0.00015477005718173147,-2.453228759807754e-05,0.9999980285455556,2.560092830270986e-05,1.3736817889398095e-05,-8.264250563067706e-05
10.073,0.00012011510537794407,-0.00010995542443033502,0.1708915170676742,-0.0019781083822004346,0.0001549545926799663,-2.4537393565184442e-05,0.9999980312351714,3.090551606718401e-05,-3.723021472769288e-05,-0.00019041339932897658
10.074,0.00012016888451702818,-0.00011012005979929392,0.1708915952413558,-0.0019779960439260604,0.00015516242468353173,-2.4549954262125263e-05,0.9999980314248483,5.75614440179646e-05,-0.00016544036115189736,2.435343153245059e-05
10.075,0.00012017340234504532,-0.00011016434284849428,0.17089166090660488,-0.0019789170484217538,0.0001549043536874174,-2.455904142463609e-05,0.999998029642464,1.1859869167517049e-05,-6.817469603975024e-05,9.284911004134446e-05
10.076,0.00012017561536164884,-0.00011024487876811714,0.17089172901314237,-0.001978437380801721,0.0001547564564943747,-2.4543119424631715e-05,0.9999980306148631,-1.2825502675866092e-06,-3.3192182328498115e-05,5.8708948166181685e-05
10.077,0.00012020392549747167,-0.00011040723305468905,0.17089173889419176,-0.0019778954909431285,0.00015503868799518353,-2.4548663051539386e-05,0.9999980316429604,3.122302028496372e-05,-0.0001249246861282127,7.1454639064755545e-06
10.078,0.0001201886226979324,-0.00011042807352081122,0.1708918274813802,-0.001978778514066527,0.0001547538235556903,-2.4548637008278245e-05,0.999998029940165,-7.903653527939724e-06,-3.676295985247721e-05,0.00011171281551786406
10.079,0.00012017089418262075,-0.00011048746764491708,0.17089191389976452,-0.0019782672038437237,0.00015458396069110267,-2.4522366195095243e-05,0.9999980309787229,-2.122802308261409e-05,-1.2361894978510714e-05,7.789374437292979e-05
10.08,0.00012018430000832329,-0.00011063709519412054,0.17089194105851632,-0.0019777055362524693,0.00015483923910026358,-2.452236873212611e-05,0.9999980320502014,1.67671376974976e-05,-0.00011283928464003972,2.446907333628623e-05
10.081,0.00012015728304431507,-0.00011065289303690899,0.17089204360778262,-0.001978572609155928,0.00015452828995400698,-2.4522150223125314e-05,0.9999980303831114,-1.9381182885668923e-05,-3.172619096717026e-05,0.00012177506782448704
10.082,0.00012012760827526883,-0.00011070969913850017,0.17089213966701877,-0.001978053441680131,0.00015433719862084126,-2.4497200310861003e-05,0.9999980314403116,-3.313736573010441e-05,-9.80095747898656e-06,8.80341360768458e-05
10.083,0.00012013154284864342,-0.00011085784950124928,0.17089217673556895,-0.00197748567712309,0.00015456990249192564,-2.449896422553952e-05,0.9999980325272361,7.531243434585513e-06,-0.00011158857272434152,3.4396111967649766e-05
10.084,0.00012011373758014185,-0.0001108238440450606,0.17089210653136505,-0.001979039120274444,0.00015439309856221843,-2.4498835450950918e-05,0.9999980294814279,-9.220755067035236e-06,2.6343807597545982e-05,-3.991373432867278e-05
10.085,0.00012010545432314814,-0.00011095481020736212,0.1708919987652922,-0.0019776758574719046,0.00015447212111039982,-2.4503496757119034e-05,0.9999980321661365,-7.6220589234278495e-06,-3.102243315782328e-05,-0.00010816188034418076
10.086,0.00012012470483117599,-0.00011111153024341378,0.17089213299798392,-0.0019775236827107535,0.0001545937304020818,-2.4509624522417195e-05,0.9999980324481351,2.3470575840694454e-05,-0.0001615167400407377,8.087236853068848e-05
10.087,0.00012011597085506126,-0.00011109346092814823,0.17089205824709913,-0.0019791769338199663,0.00015441312905429815,-2.450793193743981e-05,0.9999980292053637,1.4673789518673373e-06,6.244652679072795e-06,-4.430873816979025e-05
10.088,0.00012012114834184029,-0.00011124612941233335,0.17089190560903214,-0.001977771982050787,0.00015454343436512702,-2.451717524064595e-05,0.9999980319646745,6.491907314910901e-06,-3.995411715350084e-05,-0.0001530846583545809
10.089,0.00012015403827068336,-0.0001114108603013285,0.17089200949202818,-0.0019776404608155425,0.00015470182073483554,-2.4529331740384707e-05,0.9999980321999971,3.6986962367269135e-05,-0.00016613895994246108,5.026098228521939e-05
10.09,0.00012015873801078975,-0.00011139003060539802,0.17089190996125975,-0.001979309650197235,0.00015455173540094075,-2.4526316273609063e-05,0.9999980289208223,1.4933605089346857e-05,9.141208444502472e-06,-6.916054063729683e-05
10.091,0.00012017782660940595,-0.00011154190521512573,0.17089173305065464,-0.0019779240363114966,0.00015471183515778793,-2.4533447657317818e-05,0.9999980316374952,2.0399442020012785e-05,-3.940994927897375e-05,-0.00017735623799708915
10.092,0.00012022268686752817,-0.00011170724494838322,0.17089182011468407,-0.00197780340903124,0.00015489721824027804,-2.454591397637693e-05,0.9999980318470758,4.878616191685579e-05,-0.00016638289904573466,3.3319211673187554e-05
10.093,0.0001202380398705584,-0.00011168203373731618,0.1708917071415896,-0.0019794817217363295,0.00015477170141426987,-2.4540694882120658e-05,0.9999980285458506,2.560083861217089e-05,1.3736654474723956e-05,-8.264252276369682e-05
10.094,0.00012026764997253796,-0.00011183146385508797,0.17089151717278583,-0.0019781080005529645,0.00015495623663787833,-2.454580126426751e-05,0.9999980312354654,3.0905435939119475e-05,-3.7230362868149856e-05,-0.0001904134226604156
10.095,0.00012032142892932985,-0.00011199609912932208,0.17089159534644005,-0.001977995662723029,0.0001551640684698374,-2.45583619250412e-05,0.999998031425141,5.756134765286604e-05,-0.00016544053982874913,2.4353447810793332e-05
10.096,0.00012032594672757554,-0.00011204038235983838,0.17089166101170228,-0.0019789166678604456,0.00015490599808303652,-2.4567448651182815e-05,0.9999980296427557,1.1859825048312424e-05,-6.817480870123128e-05,9.284914535547389e-05
10.097,0.00012032815946962719,-0.0001121209172887186,0.1708917291182696,-0.0019784369998275273,0.00015475810027671349,-2.4551527020748158e-05,0.9999980306151562,-1.2825968735886945e-06,-3.319228433976893e-05,5.870897401613994e-05
10.098,0.00012035646944368954,-0.00011228327153306213,0.17089173899935575,-0.0019778951105715995,0.00015504033159774013,-2.455707069137021e-05,0.9999980316432516,3.122288996517963e-05,-0.00012492633903074505,7.145526421539535e-06
10.099,0.00012034116671985704,-0.00011230411324599762,0.17089182758644753,-0.001978778134175824,0.00015475546805012325,-2.455704595929072e-05,0.9999980299404556,-7.903582256979753e-06,-3.676452643487474e-05,0.00011171278782191783
10.1,0.00012032343809597492,-0.00011236350753573369,0.17089191400479928,-0.0019782668234461457,0.0001545856047636788,-2.4530777116562077e-05,0.9999980309790151,-2.1227905102036832e-05,-1.2363128077553476e-05,7.789371039737722e-05
10.101,0.00012033684381063483,-0.00011251313573665426,0.17089194116349082,-0.0019777051558971526,0.0001548408832637752,-2.4530780519415868e-05,0.9999980320504928,1.6767116554236244e-05,-0.00011284010264607966,2.446904888688442e-05
10.102,0.0001203098269342873,-0.00011252893407101412,0.17089204371278616,-0.001978572228707523,0.00015452993476744908,-2.453056178732712e-05,0.9999980303834037,-1.9381101499008772e-05,-3.172658370898402e-05,0.0001217750879808146
10.103,0.00012028015200986166,-0.00011258573942568002,0.17089213977203757,-0.001978053060078411,0.00015433884290389069,-2.4505612209894694e-05,0.9999980314406065,-3.313729566283832e-05,-9.80129389873114e-06,8.803419141657589e-05
10.104,0.00012028408636416627,-0.00011273388991608065,0.17089217684058605,-0.0019774852954270706,0.00015457154680422548,-2.4507375802929046e-05,0.9999980325275305,7.5312679681983184e-06,-0.0001115888931795459,3.439615759969675e-05
10.105,0.0001202662811685203,-0.00011269988470128678,0.17089210663645552,-0.001979038738560714,0.00015439474335366242,-2.450724633346446e-05,0.9999980294817233,-9.22072054640914e-06,2.634358558559481e-05,-3.991368366258903e-05
10.106,0.00012025799769380231,-0.00011283085004735818,0.17089199887042372,-0.0019776754748373755,0.0001544737655348532,-2.4511907791450903e-05,0.9999980321664331,-7.622029624158035e-06,-3.102264772108033e-05,-0.00010816183523405853
10.107,0.0001202772481353743,-0.00011298757002575358,0.170892133103104,-0.001977523300089685,0.0001545953745690018,-2.4518035261377434e-05,0.9999980324484312,2.347058012348558e-05,-0.00016151700697394203,8.087240736028753e-05
10.108,0.0001202685141764813,-0.00011296950094204067,0.17089205835227006,-0.001979176551418623,0.00015441477367749104,-2.4516342055238362e-05,0.9999980292056605,1.4673692218272706e-06,6.244448040596377e-06,-4.430870978025608e-05
10.109,0.00012027369139474309,-0.00011312216860702585,0.170891905714222,-0.0019777715989696743,0.00015454507862454442,-2.4525585606183726e-05,0.9999980319649718,6.491887796012672e-06,-3.9954329186712236e-05,-0.00015308463531932216
10.11,0.00012030658120505187,-0.00011328689946113644,0.17089200959721867,-0.001977640077973006,0.00015470346472565925,-2.453774193555948e-05,0.9999980322002935,3.698691463964497e-05,-0.00016613925100410323,5.026103333195498e-05
10.111,0.0001203112809201599,-0.00011326607001613992,0.1708919100664992,-0.0019793092677708583,0.00015455337984450457,-2.4534725974012387e-05,0.9999980289211187,1.493355387681784e-05,9.140984966148225e-06,-6.916051387139629e-05
10.112,0.00012033036920140887,-0.00011341794392694671,0.17089173315591163,-0.001977923653889835,0.00015471347923200776,-2.4541857811529384e-05,0.9999980316377908,2.0399387367965723e-05,-3.941018258733264e-05,-0.00017735621675871226
10.113,0.00012037522926919183,-0.00011358328364664052,0.17089182021990335,-0.0019778030270208883,0.00015489886214267262,-2.4554324059007238e-05,0.9999980318473701,4.8786053473411866e-05,-0.00016638316459526142,3.33192188701418e-05
10.114,0.0001203905822079541,-0.00011355807262191313,0.17089170724681302,-0.001979481340262016,0.0001547733458383264,-2.4549104448114456e-05,0.999998028546145,2.560074693619148e-05,1.3736491777711515e-05,-8.264254087752949e-05
10.115,0.00012042019193246526,-0.00011370750197555714,0.17089151727798127,-0.001978107619255449,0.0001549578807774051,-2.4554211242218852e-05,0.9999980312357584,3.090535363776422e-05,-3.723051020098375e-05,-0.00019041344705547712
10.115,0.00012047397070453553,-0.00011387213715435615,0.17089159545160726,-0.0019779952818703983,0.00015516571242916882,-2.456677186481217e-05,0.9999980314254326,5.7561248838090026e-05,-0.0001654407177961622,2.4353463262670306e-05
10.117,0.00012047848847042357,-0.00011391642056590171,0.1708916611168814,-0.00197891628764972,0.00015490764264355342,-2.4575858153533986e-05,0.9999980296430467,1.1859778363352006e-05,-6.817492106361733e-05,9.284917918822779e-05
10.118,0.0001204807009354248,-0.00011399695450371051,0.17089172922347703,-0.001978436619204192,0.00015475974421591567,-2.455993689190203e-05,0.9999980306154483,-1.2826459558052092e-06,-3.31923859471188e-05,5.870899891340921e-05
10.119,0.00012050901074524849,-0.00011415930870544324,0.17089173910459937,-0.0019778947305510446,0.00015504197535029556,-2.456548060589581e-05,0.9999980316435418,3.122285647930715e-05,-0.00012492795637338705,7.145593784042678e-06
10.12,0.00012049370815097361,-0.00011418015164441294,0.17089182769159605,-0.0019787777546207233,0.00015475711264588155,-2.4565457009804182e-05,0.9999980299407455,-7.903431209295629e-06,-3.6766064429765505e-05,0.00011171275456919806
10.121,0.0001204759794623845,-0.00011423954606695157,0.17089191410990964,-0.001978266443359602,0.00015458724890246844,-2.4539190000488565e-05,0.9999980309793065,-2.1227747667400033e-05,-1.2364325619099364e-05,7.78936748964966e-05
10.122,0.00012048938509030625,-0.00011438917490053541,0.17089194126853974,-0.001977704775850795,0.00015484252748012504,-2.4539194202631915e-05,0.9999980320507832,1.6767119484373693e-05,-0.0001128409032618339,2.4469023323476125e-05
10.123,0.00012046236830676536,-0.00011440497372572883,0.17089204381786266,-0.001978571848581811,0.00015453157964001143,-2.453897523332929e-05,0.9999980303836953,-1.9381015941897192e-05,-3.1726976015916614e-05,0.00012177510760568809
10.124,0.00012043269322311676,-0.00011446177833163558,0.17089213987712873,-0.0019780526788093123,0.0001543404872584015,-2.451402600190391e-05,0.9999980314409007,-3.3137229803186074e-05,-9.801628362286259e-06,8.803424487840314e-05
10.125,0.0001204366273526556,-0.00011460992894965281,0.17089217694567374,-0.0019774849140746452,0.00015457319120064874,-2.451578929208643e-05,0.9999980325278243,7.5312866698723804e-06,-0.00011158921383287174,3.439620142591447e-05
10.126,0.00012041882222257027,-0.0001145759239768738,0.17089210674161512,-0.0019790383572020533,0.00015439638824341065,-2.4515659150935014e-05,0.9999980294820178,-9.220693515081674e-06,2.6343363012469526e-05,-3.9913634435559e-05
10.127,0.00012041053852286667,-0.00011470688850686306,0.17089199897562285,-0.001977675092568805,0.0001544754100716623,-2.4520320785832616e-05,0.9999980321667288,-7.62200761269018e-06,-3.1022862407991566e-05,-0.00010816179161799976
10.128,0.00012042978889226123,-0.0001148636084279,0.17089213320829155,-0.0019775229178435405,0.00015459701885922521,-2.4526447983549367e-05,0.9999980324487266,2.347057876543245e-05,-0.0001615172742031443,8.087244607583161e-05
10.129,0.00012042105494637309,-0.00011484553957572567,0.1708920584575084,-0.001979176169400672,0.00015441641843344823,-2.4524754175908797e-05,0.9999980292059564,1.4673553130291597e-06,6.24424343077912e-06,-4.430868146415897e-05
10.13,0.0001204262318928322,-0.00011499820642157096,0.17089190581947913,-0.0019777712162803262,0.00015454672302547937,-2.453399799125464e-05,0.9999980319652683,6.491864987055594e-06,-3.995454126671259e-05,-0.00015308461243802496
10.131,0.00012045912158231841,-0.00011516293724061717,0.17089200970247703,-0.0019776396955289723,0.0001547051088647657,-2.4546154163546666e-05,0.9999980322005891,3.6986864696607314e-05,-0.00016613954185056096,5.026108497712803e-05
10.132,0.00012046382127127529,-0.00011514210804608009,0.170891910171807,-0.0019793088857490734,0.00015455502444207048,-2.454313771733285e-05,0.9999980289214143,1.4933501558882477e-05,9.140761965339507e-06,-6.916048666538381e-05
10.133,0.00012048290923452444,-0.00011529398125767275,0.17089173326123733,-0.0019779232718788995,0.00015471512346555328,-2.455027001646184e-05,0.9999980316380855,2.039933208002857e-05,-3.941041556752267e-05,-0.0001773561951708259
10.134,0.0001205277691117714,-0.00011545932096331279,0.1708918203251921,-0.0019778026454261703,0.00015490050620863027,-2.456273619802113e-05,0.9999980318476638,4.878594487448207e-05,-0.00016638342961668726,3.331922681475199e-05
10.135,0.00012054312198657644,-0.0001154341101243074,0.1708917073521064,-0.001979480959207713,0.00015477499042977744,-2.455751607447114e-05,0.9999980285464382,2.5600655593777615e-05,1.373632969822328e-05,-8.264255845656314e-05
10.136,0.0001205727313341096,-0.00011558353871338298,0.1708915173832471,-0.00197810723838229,0.00015495952508798685,-2.4562623283373904e-05,0.9999980312360504,3.0905271826154416e-05,-3.7230657035214736e-05,-0.00019041347100967357
10.137,0.00012062650992210532,-0.00011574817379618552,0.1708915955568455,-0.001977994901445604,0.00015516735656258168,-2.457518386963716e-05,0.9999980314257233,5.7561150688799167e-05,-0.00016544089517153454,2.4353479371085926e-05
10.138,0.00012063102765636307,-0.00011579245738803106,0.17089166122213206,-0.001978915907869758,0.00015490928738110316,-2.4584269721917853e-05,0.999998029643337,1.1859732395640066e-05,-6.817503270675304e-05,9.284921374394583e-05
10.139,0.00012063323984506256,-0.00011587299033428252,0.17089172932875665,-0.001978436239014259,0.00015476138833474463,-2.456834882966545e-05,0.9999980306157394,-1.2826943032764654e-06,-3.319248706638948e-05,5.870902409050404e-05
10.14,0.00012066154949142041,-0.00011603534449303636,0.17089173920991538,-0.0019778943509659065,0.0001550436192845595,-2.457389258741024e-05,0.999998031643831,3.122274475511031e-05,-0.00012492956967035694,7.145659832058173e-06
10.141,0.00012064624698142936,-0.00011605618865395226,0.17089182779681839,-0.0019787773755038894,0.00015475875745972245,-2.4573870230525702e-05,0.9999980299410345,-7.90334542423859e-06,-3.676759669859431e-05,0.00011171272716475258
10.142,0.00012062851819083681,-0.00011611558321427537,0.17089191421509953,-0.0019782660637219004,0.00015458889328583725,-2.4547605126695555e-05,0.9999980309795967,-2.1227624164030446e-05,-1.2365530339645945e-05,7.789364233864368e-05
10.143,0.00012064192371304922,-0.00011626521268446477,0.17089194137367056,-0.0019777043962572426,0.0001548441719476088,-2.4547610162722547e-05,0.9999980320510728,1.676710389905521e-05,-0.00011284170709329337,2.4469000154024443e-05
10.144,0.00012061490701789515,-0.00011628101199861687,0.17089204392302276,-0.001978571468906929,0.0001545332247565489,-2.4547390964708176e-05,0.9999980303839856,-1.9380934130879054e-05,-3.1727366400068844e-05,0.00012177512839753237
10.145,0.00012058523177712306,-0.00011633781585616988,0.17089213998230457,-0.001978052297992361,0.00015434213184493126,-2.4522442072641575e-05,0.9999980314411938,-3.313716158632311e-05,-9.801963314368517e-06,8.803429989041086e-05
10.146,0.00012058916568565525,-0.00011648596660178205,0.1708921770508481,-0.0019774845331741605,0.0001545748358166997,-2.4524205049059476e-05,0.9999980325281169,7.5313092737176074e-06,-0.00011158953432622727,3.439624726162593e-05
10.147,0.00012057136062597847,-0.00011645196187106762,0.17089210684686235,-0.0019790379762939605,0.0001543980333400377,-2.452407422311246e-05,0.9999980294823114,-9.220661509261647e-06,2.634314032963273e-05,-3.991358423872881e-05
10.148,0.00012056307670608651,-0.00011658292558547364,0.17089199908091046,-0.001977674710749484,0.00015447705480254304,-2.452873602044799e-05,0.9999980321670235,-7.6219807882892755e-06,-3.1023077543601725e-05,-0.00010816174715605934
10.149,0.00012058232700695548,-0.000116739645449352,0.170892133313568,-0.001977522536045206,0.00015459866333318104,-2.4534862932643388e-05,0.9999980324490211,2.347058100267617e-05,-0.00016151754161312787,8.087248518700053e-05
10.15,0.00012057359307665586,-0.00011672157682920712,0.1708920585628355,-0.0019791757878285716,0.00015441806336415555,-2.4533168512445616e-05,0.9999980292062512,1.4673439670781695e-06,6.244038315722961e-06,-4.43086532986312e-05
10.151,0.00012057876975318442,-0.00011687424285634999,0.17089190592482478,-0.0019777708340344624,0.0001545483675926135,-2.454241258267737e-05,0.9999980319655635,6.491844044060326e-06,-3.99547537179404e-05,-0.00015308458980854537
10.152,0.0001206116593228908,-0.00011703897364070082,0.17089200980782335,-0.001977639313526042,0.00015470675316316961,-2.4554568590247946e-05,0.9999980322008835,3.698681574454313e-05,-0.00016613983306471765,5.0261136075047706e-05
10.153,0.00012061635898594995,-0.0001170181446972715,0.170891910277202,-0.0019793085041658748,0.00015455666919282266,-2.4551551653728963e-05,0.9999980289217089,1.49334494689047e-05,9.140538312080486e-06,-6.916046020151418e-05
10.154,0.00012063544663105522,-0.00011717001721024433,0.1708917333666494,-0.001977922890303667,0.0001547167678463652,-2.455868441002998e-05,0.9999980316383793,2.0399276645593964e-05,-3.941064907577718e-05,-0.00017735617441301456
10.155,0.00012068030631723373,-0.00011733535690242805,0.17089182043056614,-0.0019778022642642063,0.0001549021504169251,-2.4571150522408068e-05,0.9999980318479561,4.878583571582709e-05,-0.0001663836952305901,3.331923371365118e-05
10.156,0.00012069565912720365,-0.0001173101462499335,0.17089170745748408,-0.001979480578583231,0.0001547766351588087,-2.456592988402445e-05,0.9999980285467304,2.560056336367156e-05,1.3736166827769066e-05,-8.264257707437674e-05
10.157,0.00012072526809673278,-0.00011745957407523716,0.1708915174885961,-0.0019781068579357835,0.00015496116953140978,-2.45710375061069e-05,0.9999980312363413,3.0905188990511544e-05,-3.7230804596581534e-05,-0.00019041349608073016
