time,c,k
10.616,26.838955277168864,16516.99551666261
10.626,-7.9401007648997695,16471.12359805807
10.636,-42.63637821429401,16460.819057960645
10.646,-85.9513252542817,16481.029048192315
10.656,-133.63623674438,16519.558918409042
10.666,-177.59001041704946,16536.10190768862
10.676,-207.81570384338522,16466.527776850446
10.686,-198.21967990980062,16009.707802494366
10.696,-78.9019257498646,14761.743944922082
10.706,157.0427434870023,12863.91262456998
10.716,258.91380013179497,12142.384900057657
10.725999999999999,263.6776234975154,12112.347387651029
10.736,260.1273575053334,12131.731115575829
10.746,230.86668367146677,12264.891842308447
10.756,171.22167084733223,12481.657369120534
10.766,118.14691196124492,12623.181431466306
10.776,81.06988502471685,12682.927118325546
10.786,37.82637823233143,12708.9585596382
10.796,-5.098297171763928,12693.39553159797
10.806000000000001,-64.85625943914926,12631.451602755926
10.816,-123.2354352034026,12549.694546845953
10.826,-180.2171779586938,12499.501331843945
10.836,-215.99455538494502,12611.20513752801
10.846,-191.3533328266519,13194.158523800648
10.856,-41.071597646478146,14626.05140156493
10.866,91.9318087071494,15683.201550798874
10.876,499.3804124894879,18400.01480954748
10.886,288.13302523370896,17104.66508691504
10.896,233.81712441727933,16815.742366407663
10.906,157.8200904279237,16472.670783166777
10.916,108.9239327090924,16296.093691927299
10.926,48.500381994620604,16128.766498378287
10.936,7.787241902389042,16052.218852184624
10.946,-32.27033511541333,16009.682017840763
10.956,-62.362958883600314,16001.738858284141
10.966,-93.56918247941309,16014.412926332112
10.975999999999999,-125.61877901695452,16043.437765281382
10.986,-180.65215894697783,16050.670717621524
10.996,-58.536984422239996,15704.341131761406
11.006,973.490579358476,10165.626044994531
11.016,422.7969568442726,13460.330982998068
11.026,139.23878007198465,14708.619280170082
11.036,119.39319803633202,13449.318424479023
11.046,323.1115854889932,10159.332125439842
11.056,475.3807578864835,8230.583616456908
11.066,467.1319863808016,8320.25335818784
11.076,368.8758792201874,9229.32201634223
11.086,264.7119090943271,10013.246843887628
11.096,174.54778615606364,10524.98609461214
11.106,94.60671866452267,10829.496687112856
11.116,32.087707818208344,10949.669734486426
11.126,-20.732719137113126,10956.19131636864
11.136,-70.84502929834707,10885.96811552198
11.146,-121.12279477122952,10765.766595628413
11.156,-171.02262073044486,10653.382788568684
11.166,-212.33197601529872,10726.375949479207
11.176,-212.8963474020592,11480.461741905528
11.186,-107.0350182630877,13756.000049033104
11.196,110.61392410270516,17272.110193392724
11.206,188.30862474597552,18388.814777563493
11.216,408.5385546611082,21122.644101098325
11.226,247.9676620239572,19323.328892364003
11.236,203.02445493251406,18895.745062512266
11.246,186.49254767291055,18771.309523304782
11.256,60.16322833827456,17970.73908885356
11.266,86.88991302914845,18072.26822567855
11.276,37.01471738012833,17973.04242912562
11.286,-7.930507158718014,17961.17899069803
11.296,-53.719854499833346,18016.59362606506
11.306,-102.84125434368245,18123.91782474381
11.316,-81.34294242615563,18020.23965259934
11.326,-78.18311812318566,15753.670140028531
11.336,-76.47664754104791,15877.699198038274
11.346,11.68455119725631,13948.454523794579
11.356,196.02620553513842,11073.612358874498
11.366,318.74724875250183,9423.86537134686
11.376,320.25093037562743,9405.90461687886
11.386,275.2673360028916,9877.948570421038
11.396,235.9008279310226,10227.430009591013
11.406,174.70279156036705,10669.841937218558
11.416,122.07569897941463,10957.497686287537
11.426,72.01183008046954,11141.259660434427
11.436,90.98235097552543,11117.925483805651
11.446,-79.9353847446508,11511.644121954814
11.456,-28.250673811637512,11576.846160845354
11.466,-91.96167744928513,11441.950312038134
11.475999999999999,-151.60843887440228,11318.540329654146
11.486,-199.62003967221207,11364.558086773684
11.496,-204.61311673919727,11998.926633437855
11.506,-98.1324037613569,13983.890537418909
11.516,115.91134681123356,16941.71343015108
11.526,270.26448623370624,18797.949406093692
11.536,301.97832607726156,19137.41324182343
11.546,275.6009519369819,18890.037117530526
11.556000000000001,209.19275183081874,18357.31799684959
11.566,182.77553744529473,18188.84811423824
11.576,95.18481581668827,17749.372459297218
11.586,6.92725900864291,17402.494133328368
11.596,48.36807257528054,17466.79213095543
11.606,-4.5369651080194355,17457.65529179221
11.616,-56.07332304175535,17508.69380517212
11.626,-108.63419872960333,17599.37557501622
11.636,-161.51029516622503,17679.604322352257
11.646,-204.7429888341403,17586.668225962356
11.656,-201.3427551684068,16891.44672376993
11.666,-84.0220642509804,14943.980829657505
11.676,135.56418160315846,12179.478311867024
11.686,270.4640938456855,10695.58993115683
11.696,261.69373184012466,10782.177542427642
11.706,305.59968847261666,10409.063205624834
11.716,209.46007623216994,11116.334705888585
11.725999999999999,164.08389231005154,11386.658506964228
11.736,165.01973658766508,11382.708336960615
11.746,9.804161187377991,11959.991597989385
11.756,48.10184381502,11903.344380904895
11.766,-9.243192178181669,11915.122421712762
11.776,149.40071978664722,12347.648424672134
11.786,417.7429227192253,13900.425743849626
11.796,149.9948951019175,12085.12931470993
11.806000000000001,-44.46960564541335,11101.35329921358
11.816,-113.29150651303489,11671.254565999156
11.826,-31.80369917806905,14620.779892698494
11.836,259.48658475426623,20607.90580987249
11.846,349.8236798277215,22186.144341608386
11.856,278.33354114211687,21087.019153124227
11.866,205.44349813932592,20121.474430465576
11.876,157.38435975645012,19597.954774056976
11.886,129.23442679369046,19364.82258034742
11.896,99.88036381431388,19201.13778744165
11.906,38.44829771638399,19000.901721643753
11.916,60.04937112428188,18996.570401708035
11.926,-102.91515706977422,18537.48061022883
11.936,-41.45233818960073,18352.097923724068
11.946,-16.81404445957769,18189.640661565434
11.956,-120.11160607808722,17993.07502437737
11.966,-77.54465589170856,15555.99676132307
11.975999999999999,-81.25256536003842,15753.893145059576
11.986,70.98792263496026,12214.524064983532
11.996,244.74604840196778,8902.91961923752
12.006,324.93475339559234,7557.483263150945
12.016,303.56419239932626,7874.543829021763
12.026,256.94670855827275,8470.074092662398
12.036,202.29156173971288,9045.514792139971
12.046,135.6127349302938,9595.254590262124
12.056,83.0442360097005,9900.909200829483
12.066,39.1898176186733,10045.879328512277
12.076,63.45777725727767,10049.517443624538
12.086,-102.80270142238761,10520.311966124995
12.096,-50.0728873639578,10667.078136308974
12.106,-111.9945326983267,10459.862056483362
12.116,-167.4700350135363,10388.751564010698
12.126,-192.2999874259474,10906.917019207849
12.136,-193.9768060194354,11214.435407665958
12.146,410.13472089654874,22782.20168660378
12.156,241.7694127060757,19708.232726012317
12.166,468.0350815299072,23172.36919473726
12.176,362.2076074908325,21750.77041843858
12.186,221.00216743247086,20110.219780112533
12.196,132.1145342195033,19262.29516619921
12.206,66.76525538294194,18783.399045396516
12.216,17.759398201197143,18536.165135611125
12.226,-21.694250939050995,18426.29012960477
12.236,-48.179213784830175,18413.223363355246
12.246,-2.128717390145447,18279.977226599993
12.256,-137.80334598136398,17760.858726129085
12.266,-75.77237663514641,17538.103475294618
12.276,-126.20382944433045,17621.00600992706
12.286,-149.36306457822675,17261.95844255121
12.296,-96.2326924523949,15618.261846181413
12.306,94.58883909618208,12008.802993453251
12.316,270.33112641278564,9172.268337881947
12.326,295.3188154186366,8811.109319563244
12.336,274.82057174318385,9073.401563855894
12.346,235.99143672265348,9500.563779412161
12.356,184.93942635162517,9963.680945263253
12.366,135.93158484301838,10306.574759147863
12.376,85.91664963672798,10550.246134778574
12.386,41.31169940325344,10671.178872240995
12.396,-4.866669946006308,10702.25942080938
12.406,-55.298399434032824,10648.408906201386
12.416,-109.78962407157022,10524.992862021098
12.426,-164.8934720626201,10389.551132997467
12.436,-213.65004846709581,10416.562147130822
12.446,-225.18528140769934,11077.39948184826
12.456,-135.24544359720952,13242.20879715732
12.466,71.34842129507169,16764.339733929082
12.475999999999999,180.93479583492874,18403.318538356063
12.486,440.2002936981137,21727.715607521826
12.496,265.17958079766134,19700.627348405073
12.506,227.29815199545496,19331.394329146435
12.516,115.2570302952926,18405.80604370194
12.526,107.38013296191417,18358.457701102932
12.536,60.4294759966556,18168.856596944563
12.546,19.232468224429017,18083.681686621305
12.556000000000001,-18.24114852181164,18077.421407026846
12.566,-56.2981421884142,18135.68198369613
12.576,-13.147256183161481,17942.586635781867
12.586,-139.2680952786718,18076.956815271937
12.596,-155.04814910013917,16936.55592051869
12.606,-146.16369222507737,17064.899941831147
12.616,-83.487707115205,15352.558570951252
12.626,109.37193572475516,12050.520480556448
12.636,281.8304711541118,9532.984446090812
12.646,315.43611091919263,9095.521702726479
12.656,287.3708915415434,9418.345810577412
12.666,245.21532356801683,9833.475014845893
12.676,183.2662221242245,10336.019720887763
12.686,121.43820184911837,10725.707737314511
12.696,71.75529240020845,10944.142388633567
12.706,25.391069828666236,11060.667458772885
12.716,-20.370400051725614,11094.924131990552
12.725999999999999,-63.06160330118953,11057.738073591969
12.736,-111.70740456645885,10958.329960533294
12.746,-167.97063939118578,10837.976050789594
12.756,-216.2098647136941,10860.728517345546
12.766,-228.46007258432834,11437.52294484296
12.776,-134.51876709062435,13433.34111843444
12.786,-31.443984516140567,15087.877112311566
12.796,481.37593434668764,21611.18216709233
12.806000000000001,269.9696467657828,19113.192527129075
12.816,303.4872745687837,19451.82565280723
12.826,191.70255331022202,18473.69376497757
12.836,134.96144345628412,18069.56423383799
12.846,93.19490986985357,17845.34370174699
12.856,59.33952193689463,17725.51337349097
12.866,23.41457926345331,17662.50102864478
12.876,-22.458422892893996,17653.58379898901
12.886,-64.80311559199802,17704.328012817794
12.896,-24.412484955548642,17551.76963422003
12.906,-143.92976167637545,17616.11834006538
12.916,-156.65407025838596,16637.309453654678
12.926,-149.92785798239052,16749.895086331446
12.936,-67.12584219527687,14978.953134125833
12.946,147.856248116179,11885.120524924845
12.956,289.08662355523046,10128.888364137529
12.966,307.18979725076935,9928.327041199203
12.975999999999999,270.80053808967426,10283.6339197983
12.986,234.52150791600292,10584.615562523159
12.996,187.38325728779674,10901.109367047662
13.006,129.39313051543832,11196.324827565604
13.016,127.6608338664681,11201.544200896396
13.026,-39.511511718331164,11720.609369743699
13.036,11.8810476565965,11713.585717004367
13.046,-47.12349692941239,11649.222044540791
13.056,-107.16055704134965,11541.358719254364
13.066,-163.42723978745025,11457.28344540385
13.076,-205.62786380039793,11537.332202296642
13.086,-204.033483530282,12198.543772091683
13.096,-95.09403860893664,14051.152963093795
13.106,125.28572636302057,16869.798929025874
13.116,302.54424475309065,18835.67336946836
13.126,311.05915873777485,18919.715270172703
13.136,260.0768612035811,18479.410410739372
13.146,635.9156193018459,20808.645079977625
13.156,414.20093817825085,19918.69283603917
13.166,136.68211107289156,19117.572699612396
13.176,-14.573030062190204,18765.27082920539
13.186,-102.13913822706719,18551.477297036432
13.196,-159.89103967361686,18268.70475823004
13.206,-189.35779336740248,17685.917674663597
13.216,-169.0063945496009,16403.11693665767
13.226,-63.790133378366384,14037.723535958441
13.236,21.9184241826771,12526.787874141322
13.246,265.159256978498,9098.903193997348
13.256,239.35909874320234,9415.791605855486
13.266,175.09867952453965,10095.081580534574
13.276,147.24825048000892,10333.599173032037
13.286,108.98609977715955,10583.087112798255
13.296,67.88345780216719,10766.076685957663
13.306,94.78530172427672,10721.468473655697
13.316,-74.83159071315333,11182.368529847732
13.326,-17.10131029572439,11259.556184336201
13.336,0.5589641202058393,11332.56016497443
13.346,-99.33351590387824,12371.633475146886
13.356,-77.20592882062343,12372.108568330588
13.366,-91.06145191302178,12978.989081477555
13.376,-5.231974508201085,14948.693193954703
13.386,179.64450298539253,17945.518576807583
13.396,310.58656666446274,19777.366049897908
13.406,320.2435271213348,19897.490461319485
13.416,271.635512535539,19365.44791337203
13.426,207.26261199141112,18761.912540843827
13.436,150.00190839957222,18321.711560198994
13.446,112.63249583150777,18104.358999286662
13.456,137.27163632650723,18187.885017687637
13.466,-27.171809426424083,17633.972837096444
13.475999999999999,25.846816592363805,17643.345901931116
13.486,-31.876584235123886,17711.46806337727
13.496,-88.03097387974708,17826.93891980708
13.506,-143.30349273476256,17928.539567537868
13.516,-187.52669581191978,17838.0221418083
13.526,-188.18240373027587,17092.924117899238
13.536,-167.3959598401685,16472.142604098004
13.546,427.1610398693679,7994.4427191006325
13.556000000000001,275.6596130337755,10001.096977137588
13.566,291.96804447329947,9811.458711541842
13.576,261.2817516467964,10121.957487382224
13.586,217.06927697601577,10499.538609289797
13.596,201.52270162910625,10603.39196804549
13.606,105.17039147903026,11105.536781038092
13.616,4.6226747971363125,11519.684914453977
13.626,42.88885004230846,11461.267451947802
13.636,-15.027151715830009,11464.758547895804
13.646,-71.51606439604379,11400.05215803158
13.656,-51.16742732041626,11471.11364186188
13.666,-127.7584048079383,12571.020774230374
13.676,-113.36103517332252,12534.156732397036
13.686,-105.78665757040581,13301.553570517839
13.696,15.460331205590236,15300.763499085044
13.706,207.3224295555255,17749.02473198663
13.716,307.5763727049371,18867.67476650285
13.725999999999999,303.8254232288531,18830.59140315666
13.736,248.2029765111771,18350.985771433025
13.746,198.65664978053212,17993.82782316383
13.756,72.61840150911156,17214.83994588564
13.766,70.202656829238,17204.187191477024
13.776,27.56774089964148,17079.508448801505
13.786,-11.506682174213482,17021.437590726928
13.796,-53.04230653843179,17012.339319213686
13.806000000000001,-6.331659176308559,16919.36323940524
13.816,-132.38921216861584,16446.99036290583
13.826,-86.08209482806025,16374.858851624464
13.836,-128.9592250867672,16294.492679516523
13.846,-126.11348506902209,15757.671042708032
13.856,-25.656863434162553,14286.02992610688
13.866,157.21388211582,12249.295042227868
13.876,196.3072966798455,11860.7429977153
13.886,391.1247642314949,10192.13006023689
13.896,234.17341456116978,11410.499190454006
13.906,214.11018870342465,11541.793511114858
13.916,209.94807926178262,11563.135474097015
13.926,114.78583790096133,11942.306582592231
13.936,4.99007948541065,12292.710111372695
13.946,33.92226889815878,12255.124178065395
13.956,-23.539919487627984,12267.593903042956
13.966,-75.71017622547332,12231.662228323501
13.975999999999999,-21.806460010717014,12381.759719058942
13.986,577.3564930310001,16195.883666331898
13.996,253.49359004328826,13808.149604728476
14.006,20.474993216618998,12516.62967428237
14.016,-37.22913224252762,13319.663089316218
14.026,89.92136711263856,16683.779067583393
14.036,395.6405661926905,22129.89912516977
14.046,402.4645818914037,22235.23814368458
14.056,301.8676828334016,20877.911767082238
14.066,211.01199210722888,19837.49782694771
14.076,150.58189191662484,19283.634762443926
14.086,112.33362828759381,19030.128164907062
14.096,52.697048425589564,18773.129042466175
14.106,73.826566162182,18794.577286906388
14.116,-94.48235934596363,18295.791145922743
14.126,-36.67080603033498,18175.840908960596
14.136,-87.13716275637458,18342.54050149646
14.146,-136.04943345036648,18503.473442950668
14.156,-177.5709936265748,18466.558191260556
14.166,-183.40964646983906,17740.847226752787
14.176,-76.36458640236329,14980.88097666504
14.186,150.7656862507665,10620.756992801511
14.196,226.86436852397097,9325.270180177955
14.206,384.6127501062603,6997.080758429559
14.216,234.9008087330292,8983.342172211063
14.226,217.40784080107395,9176.21154132443
14.236,164.10360104971144,9644.60333901746
14.246,116.91049073999001,9945.926371117463
14.256,126.31647743015007,9914.977757903387
14.266,-5.469465643838358,10206.545202011579
14.276,-102.051957436292,10418.930184090652
14.286,62.64656349126211,11113.3534709928
14.296,-80.21741070272942,11807.356782204575
14.306,-49.294432917705045,11904.418816946001
14.316,-96.57799699141964,12088.135464981573
14.326,-81.66887042193761,13260.744216868055
14.336,52.306140517177305,16254.654817753912
14.346,241.00512709745496,19624.540727553143
14.356,341.7948625228155,21209.64465565604
14.366,329.09193814467966,21031.831418849924
14.376,272.848745632283,20344.90214915118
14.386,218.80293114190212,19793.125644301996
14.396,88.96468904941044,18660.002358297927
14.406,82.97882140589391,18622.9479585961
14.416,35.982900780333175,18431.878857577783
14.426,-2.9602009776031,18355.952417354056
14.436,-43.00629571961632,18354.53979527995
14.446,-2.782375215992823,18229.034019502342
14.456,-128.3411207083875,18367.448802471827
14.466,-176.36830836075268,17690.384000426515
14.475999999999999,-70.01320415398499,17167.665967684654
14.486,136.70121556176446,11922.693052332304
14.496,119.8768525758525,12299.586934468081
14.506,284.459193729455,9581.318384338123
14.516,367.65035428782323,8394.178281696744
14.526,336.0686759412346,8792.757777645587
14.536,278.82192273355173,9419.792565638896
14.546,204.72627798302503,10104.145750966321
14.556000000000001,162.06826964432037,10413.231952329485
14.566,107.35805830019424,10701.499176251378
14.576,57.205295590549866,10865.475237308618
14.586,86.21733386614238,10853.582373269679
14.596,-85.27034523262243,11220.404732351004
14.606,-28.338847616840873,11346.195814744635
14.616,-92.33709414319786,11154.102096156425
14.626,-83.20053609673704,11206.037923720709
14.636,-21.935016152443197,14410.734399911355
14.646,-24.383431288927582,14258.633294479987
14.656,111.76891130804812,16848.95305312143
14.666,287.0634359780338,19513.8031643043
14.676,325.43372585881497,20030.20289224226
14.686,302.20070682974097,19752.725226111535
14.696,252.20994650589725,19233.41300974377
14.706,183.0065348933738,18625.1108617744
14.716,122.74902900752723,18197.890871221964
14.725999999999999,85.68790517668955,18005.369656029863
14.736,103.20523493711255,18054.206480180714
14.746,-60.36883182112525,17538.472055243048
14.756,-3.5844288894569676,17527.020172200817
14.766,-55.75998231924402,17604.806878199313
14.776,-103.12080311645421,17718.66462968944
14.786,-75.9516614588054,17583.291516611695
14.796,-56.80860800582529,15274.67108251446
14.806000000000001,-56.87175609119903,15396.816718081029
14.816,41.75530040101435,13503.765125350643
14.826,223.37570872386425,10890.696214881002
14.836,261.41423840723513,10405.53031229471
14.846,411.90141384040226,8749.773504065204
14.856,265.5936622202436,10191.393696871013
14.866,227.63987268756424,10504.60091110566
14.876,165.81116555150862,10914.994460722319
14.886,165.81350597416386,10914.983813507179
14.896,0.7468633245823675,11594.206583362195
14.906,39.245358600439914,11540.329975231236
14.916,-15.566566408399993,11535.351286387559
14.926,-66.87529774614785,11465.94048816381
14.936,-39.77751090061057,11569.563970557485
14.946,-153.43519342947897,11620.872869706953
14.956,-181.57188196253645,11842.934798856902
14.966,-44.48220334439518,14610.64641901445
14.975999999999999,-47.173902550899456,14562.391847703
14.986,161.6087757321297,17327.33369282864
14.996,307.1503391334014,18994.70106393675
15.006,313.49029397025333,19059.037416006824
15.016,256.56210812942004,18554.3308273543
15.026,177.92454650550889,17959.825289459044
15.036,121.67068794432664,17615.729847186813
15.046,84.22950701771322,17445.815161664417
15.056,56.16551787096762,17365.093478175455
15.066,20.632309628719582,17319.014587193768
15.076,-19.593770842106984,17324.868762979422
15.086,-64.98945615575313,17385.083462584706
15.096,-104.1773513712083,17476.036318651993
15.106,-154.14325994697856,17595.822141320405
15.116,-198.83808790338205,17603.041806355217
15.126,-210.22421957889475,17150.811262525
15.136,-121.08433550473987,15507.40599214687
15.146,103.38709550434557,12559.251031702937
15.156,277.2283316582515,10575.931823268125
15.166,295.6778975896091,10387.278271713092
15.176,261.0540029958127,10700.676154623095
15.186,236.06196000934364,10893.062414691105
15.196,177.66153335263286,11262.319870540332
15.206,125.45435798679281,11515.32389387185
15.216,82.05671744647898,11657.675785329404
15.226,32.752009803720085,11745.466652599429
15.236,-22.18802589429846,11771.049365449639
15.246,-70.79128361626933,11736.336407508104
15.256,-121.67521000348603,11659.743395883757
15.266,-175.49789596882206,11585.792564384861
15.276,-219.27599488251698,11660.469688050605
15.286,-218.1955236737432,12268.484345119534
15.296,-108.4643989149271,13965.7775612734
15.306,112.60923802104993,16525.84805716714
15.316,277.1543755794055,18179.63536161898
15.326,306.32056768390464,18439.491587657296
15.336,263.19217588725934,18103.883108872702
15.346,196.27981588693592,17662.82784699622
15.356,130.2009055587868,17310.25371843137
15.366,78.17559430980391,17102.15342079229
15.376,103.60508429795428,17156.926176272777
15.386,-52.552713573683256,16807.13216393655
15.396,8.554304790264098,16791.81162588633
15.406,-39.2232264386096,16855.557325335656
15.416,-87.50873206717617,16957.85970279717
15.426,-141.86623093250824,17071.35110953772
15.436,-187.4501791264117,17055.211600578357
15.446,-192.39072964738736,16577.96548457141
15.456,-104.2517081683742,15193.927743764494
15.466,-28.133146812296413,14254.232218513906
15.475999999999999,475.61909859295287,9306.757743496168
15.486,295.5290271333029,10943.94971075929
15.496,284.90040564877256,11028.47350097851
15.506,234.6999520243644,11369.777730326849
15.516,176.1422579750029,11696.795409524419
15.526,128.51070979667756,11900.111909570142
15.536,80.9465128033065,12039.693596541329
15.546,30.219109401803813,12124.21767479402
15.556000000000001,-12.380572459958971,12141.582995282179
15.566,13.748489590166553,12180.053754656921
15.576,-126.73908517566065,12526.639525241691
15.586,12.570597230783429,12974.672113097167
15.596,18.477290502482113,14569.453234455254
15.606,18.974021015502856,14527.994282318032
15.616,122.05735972000399,15923.165274167184
15.626,299.25664868672317,17682.392445296886
15.636,378.79574349426514,18364.618267279715
15.646,330.25142339495443,17995.912736428218
15.656,266.28530450094087,17574.64741281959
15.666,185.05223432766851,17122.457742422623
15.676,125.62681727356771,16857.96835412137
15.686,81.71810714110433,16715.078847440105
15.696,40.078727509964075,16629.302506480934
15.706,109.64560643128786,16642.709532391313
15.716,706.0418593640293,14809.587954109444
15.725999999999999,231.33404744274986,16027.624737121605
15.736,117.45645761607352,16506.82748862484
15.746,-11.030749121898683,16663.247786786684
15.756,-43.455344344096105,15686.851699894201
15.766,-18.687574324761282,14504.055471905158
15.776,436.42244844881697,6104.9301662112875
15.786,318.5634525298946,8059.47405518492
15.796,328.0787704104674,7925.102576161433
15.806000000000001,273.83481717181564,8571.018624087315
15.816,211.35229032885735,9169.778872389461
15.826,134.04785275988715,9732.71578354136
15.836,64.92008081799779,10077.315453174508
15.846,8.049488169671813,10232.189671449823
15.856,-40.47694015357662,10261.411647053916
15.866,-87.43726423288594,10209.053556508383
15.876,-129.61586107356058,10108.382066270313
15.886,-108.49750456020799,10228.778609063776
15.896,-77.71689032680726,13451.166172630965
15.906,-77.78093187300685,13179.024965535154
15.916,-64.69156041966063,13708.065289909238
15.926,481.49087125509965,23591.956771415167
15.936,300.961171258552,20558.81304614525
15.946,316.58087301186936,20788.050142392272
15.956,272.2301374457467,20222.640960739333
15.966,216.36239979975983,19623.288985307845
15.975999999999999,142.81892731741166,18981.94180159843
15.986,88.505535424261,18625.212596594953
15.996,52.68731616863542,18472.844154414932
16.006,9.493017139332366,18381.79790102569
16.016,-27.649143884108327,18380.28590030888
16.026,-66.59263877504115,18447.794034160754
16.036,-110.8728279671873,18576.95929387103
16.046,-159.75001979524615,18715.889593411284
16.056,-202.41109087583243,18660.998168456706
16.066,-205.0969505829783,17850.686888642627
16.076,-90.37378967998008,15141.439815970602
16.086,18.884280383710262,13097.411528023806
16.096,482.7458974633169,6041.380152466427
16.106,289.1719819541955,8748.323678419729
16.116,266.02769604875823,9027.420684145973
16.126,213.83466731842066,9552.596425071028
16.136,143.55642252459438,10117.971320473021
16.146,88.8401020458116,10439.790549698015
16.156,93.0916836730896,10426.62110043511
16.166,-73.58620780383873,11070.738297696449
16.176,-23.450433830196104,11079.127763089506
16.186,-77.75335928503787,10999.672895823549
16.196,-128.97799348103348,10898.86889841804
16.206,-175.7578393905381,10882.76184061648
16.216,-175.89880854819046,10882.375249151211
16.226,134.90314311438868,17424.40216879167
16.236,99.459703130275,16744.208791725196
16.246,251.49621629917075,19091.00633716228
16.256,317.4263152001134,19980.799098522897
16.266,296.26237224670405,19729.254430418514
16.276,237.21927915167498,19122.807818759884
16.286,167.08057436052667,18519.21222047407
16.296,116.15009303259386,18173.853698867606
16.306,129.81040320031389,18234.057453915004
16.316,-24.44114749216358,17608.054923246153
16.326,27.559429469994296,17657.486491848143
16.336,-13.132466176270551,17689.11503622823
16.346,-64.66527463668102,17793.6245916384
16.356,-116.40933593127217,17931.51347770619
16.366,-166.32969121463674,18023.38113514895
16.376,-200.32595520357143,17799.531314920474
16.386,-207.2170706658798,17674.138475542622
16.396,338.2969169697069,8915.8837203686
16.406,244.12823378283275,10309.07395359916
16.416,265.9626680966595,10023.653835410685
16.426,372.43417214284534,8833.965649348205
16.436,252.8436821448434,10005.487158145348
16.446,204.0236082610311,10397.843338383414
16.456,144.9070621662219,10765.524324199057
16.466,82.78238452589146,11039.472842125995
16.476,22.201727790549626,11202.46191821773
16.486,42.87576482104723,11199.957584355547
16.496,-115.71162404214265,11622.17857394168
16.506,-65.34472272123078,11702.951564011884
16.516,-53.08105251021964,11752.84405238271
16.526,-63.367008159140426,13673.189284120052
16.536,-58.94376282846394,13549.205997370793
16.546,5.291910017596882,14979.33873203624
16.556,163.51851490240898,17296.294291969105
16.566,297.5698552643602,18962.04696499265
16.576,323.75763833188205,19249.77848605622
16.586,279.214597145959,18819.575636148726
16.596,208.57610537756753,18233.666297016174
16.606,141.83711401562937,17776.37918530108
16.616,90.95589558070964,17506.479060155893
16.626,54.97672022079568,17374.93638369321
16.636,21.187881673254875,17306.762080664314
