time,x,y,z,q1,q2,q3,q4
3.942,0.32112428545951843,0.00021706352708861232,0.10082155466079712,0.0004635588265955448,-0.00029435890610329807,0.0001525069383205846,0.9999993443489075
4.042,0.35355114936828613,0.00013378204312175512,0.10078952461481094,0.0004731122753582895,-0.0007968269637785852,2.5346613256260753e-05,0.9999983310699463
4.142,0.391017884016037,4.1106686694547534e-05,0.10075676441192627,0.0003542449267115444,-0.0005259605823084712,-9.739951929077506e-05,0.9999993443489075
4.242,0.4301581084728241,-3.220594226149842e-05,0.10072353482246399,0.0002141146396752447,-0.00035010508145205677,-0.00018937392451334745,0.9999996423721313
4.342,0.4692970812320709,-6.788105383748189e-05,0.10068920254707336,2.657728600752307e-06,-0.0005709930555894971,-0.0002327449037693441,0.9999994039535522
4.442,0.5084361433982849,-5.823814353789203e-05,0.10065337270498276,-0.0002377085475018248,-0.0004548344004433602,-0.00021864543668925762,0.9999995231628418
4.542,0.547566294670105,-0.0009373301290906966,0.10061641037464142,-0.0003301468095742166,-0.00030492377118207514,-0.0007793565164320171,0.9999980330467224
4.642,0.5866331458091736,-0.003304901299998164,0.10057900846004486,-0.00044267071643844247,-0.0003702334361150861,-0.002813075203448534,0.999977171421051
4.742,0.625562310218811,-0.0073129525408148766,0.10054079443216324,-0.0005431682802736759,-0.0003429155913181603,-0.00670616002753377,0.9999090433120728
4.842,0.6642940640449524,-0.012954264879226685,0.1005014181137085,-0.00023521132243331522,-0.00022239674581214786,-0.012324008159339428,0.9997813105583191
4.942,0.7027652859687805,-0.020166270434856415,0.10046152025461197,-0.0001441117055946961,-0.00027823171694763005,-0.01942826248705387,0.9995835423469543
5.042,0.7409294247627258,-0.02886151894927025,0.10042084753513336,-0.00015889426867943257,-0.0003071353421546519,-0.027805659919977188,0.9992964267730713
5.142,0.778732419013977,-0.039015140384435654,0.10037849843502045,5.758531187893823e-05,-0.0001828901731641963,-0.03727487474679947,0.9988993406295776
5.242,0.8161450028419495,-0.05052321031689644,0.10033462196588516,-2.2003037884132937e-05,-0.00019402785983402282,-0.04764774441719055,0.9983768463134766
5.342,0.8531473875045776,-0.06329111009836197,0.10029000043869019,-0.00011977903341175988,-0.00023341033374890685,-0.058706510812044144,0.9977201819419861
5.442,0.8897014856338501,-0.07728917896747589,0.10024591535329819,-1.97324734472204e-05,-0.00013310259964782745,-0.0703381597995758,0.9969075918197632
5.542,0.925777792930603,-0.09247756004333496,0.10020412504673004,-8.841380622470751e-05,-0.0001449944538762793,-0.08245421946048737,0.9959249496459961
5.642,0.9613427519798279,-0.10882272571325302,0.10016591846942902,-0.00012850627535954118,-0.00023718942247796804,-0.0949547290802002,0.9947660565376282
5.742,0.9963658452033997,-0.12629586458206177,0.10013221204280853,1.377586249873275e-05,-0.00021031929645687342,-0.10777311027050018,0.9934201240539551
5.842,1.0308283567428589,-0.14485619962215424,0.10010328143835068,0.00012902566231787205,-0.0001957380009116605,-0.12084686756134033,0.9918818473815918
5.942,1.0647244453430176,-0.16443279385566711,0.10007847845554352,5.606214108411223e-05,-0.0002737695467658341,-0.13411010801792145,0.990149974822998
6.042,1.0980393886566162,-0.18496909737586975,0.10005681961774826,2.6724399504018947e-05,-0.00023996377422008663,-0.147472083568573,0.9882330298423767
6.142,1.130783200263977,-0.20640771090984344,0.10003675520420074,-1.4172454029903747e-05,-0.00012237812916282564,-0.16085495054721832,0.9861371517181396
6.242,1.1629489660263062,-0.22870299220085144,0.10001645982265472,-0.0002836420317180455,-9.33105475269258e-05,-0.1741969734430313,0.9838692545890808
6.342,1.1945219039916992,-0.25183090567588806,0.09999491274356842,-0.0004708959604613483,-2.0449379007914104e-05,-0.1874704658985138,0.9814314246177673
6.442,1.2254856824874878,-0.27576905488967896,0.09997200965881348,-0.0005807966808788478,0.00010844708594959229,-0.2006615549325943,0.9788257479667664
6.541999999,1.2558040618896484,-0.3005189001560211,0.09994849562644958,-0.0007129685254767537,0.00011018697841791436,-0.21379102766513824,0.9760453104972839
6.641999999,1.2854374647140503,-0.3260863721370697,0.09992562234401703,-0.0006929590599611402,8.400312799494714e-05,-0.22688259184360504,0.9730854034423828
6.741999999,1.3143572807312012,-0.35245823860168457,0.09990397095680237,-0.0005533397779799998,9.286485146731138e-05,-0.23995760083198547,0.9699406623840332
6.841999999,1.3425273895263672,-0.37962985038757324,0.09988351166248322,-0.0004375647404231131,2.3153381334850565e-05,-0.253024160861969,0.9666098356246948
6.941999999,1.3699311017990112,-0.40757495164871216,0.09986385703086853,-0.0002895947254728526,-4.732583693112247e-05,-0.2660849392414093,0.9630909562110901
7.041999999,1.3965586423873901,-0.43626025319099426,0.09984378516674042,-0.00016211062029469758,-4.4592245103558525e-05,-0.279125452041626,0.9593890905380249
7.141999999,1.4224005937576294,-0.4656563699245453,0.0998220145702362,-0.0001352544204564765,-5.077610330772586e-05,-0.29212501645088196,0.9555097818374634
7.241999999,1.447456955909729,-0.4957248270511627,0.09979836642742157,-0.00013366997882258147,-6.713675247738138e-05,-0.305061399936676,0.9514600038528442
7.341999999,1.4717093706130981,-0.5264467597007751,0.09977367520332336,-0.00013735026004724205,-3.80021047021728e-05,-0.31792083382606506,0.9472436308860779
7.441999999,1.4951330423355103,-0.5578044056892395,0.09974943846464157,-0.00016027055971790105,-4.092946619493887e-05,-0.3307008147239685,0.9428608417510986
7.541999999,1.517694354057312,-0.5897890329360962,0.09972693771123886,-0.0001394676510244608,-8.708559471415356e-05,-0.343412846326828,0.938306450843811
7.641999999,1.5393837690353394,-0.6223717331886292,0.09970666468143463,-8.090874325716868e-05,-0.00011914152128156275,-0.35607612133026123,0.9335723519325256
7.741999999,1.560162901878357,-0.6555424928665161,0.09968920052051544,-1.4266932339523919e-05,-0.00017366331303492188,-0.36869150400161743,0.9286600351333618
7.841999999,1.579990029335022,-0.6892911791801453,0.09967514872550964,1.7823680536821485e-05,-0.00020894358749501407,-0.3812945485115051,0.9235486388206482
7.941999999,1.5988178253173828,-0.7236066460609436,0.09966426342725754,1.2290830454730894e-05,-0.00019499528571031988,-0.393892377614975,0.9182366728782654
8.041999999,1.6166369915008545,-0.7584549188613892,0.09965597838163376,-5.929276449023746e-05,-0.00014405853289645165,-0.40649741888046265,0.9127142429351807
8.141999999,1.6334320306777954,-0.7938083410263062,0.09964989870786667,-0.00021051266230642796,-3.5578777897171676e-05,-0.4191063940525055,0.9069809913635254
8.241999999,1.6491743326187134,-0.8296422958374023,0.09964597970247269,-0.0003586184175219387,7.948766142362729e-05,-0.4317101836204529,0.9010382294654846
8.341999999,1.6638214588165283,-0.8659378290176392,0.09964489936828613,-0.0005075625376775861,0.00019801271264441311,-0.44431963562965393,0.8948729634284973
8.441999999,1.67731511592865,-0.9026778936386108,0.09964745491743088,-0.0006067659705877304,0.00026832573348656297,-0.45696091651916504,0.8884645700454712
8.541999999,1.6908212900161743,-0.9394137263298035,0.09965340048074722,-0.0006550468388013542,0.0003502985346131027,-0.468783974647522,0.8824090957641602
8.641999999,1.7043229341506958,-0.9761510491371155,0.0996619164943695,-0.0005180525477044284,0.0002478478418197483,-0.47938379645347595,0.8768686056137085
8.741999999,1.7178031206130981,-1.0128964185714722,0.09967268258333206,-0.00035392105928622186,0.00010651018237695098,-0.4888804256916046,0.8717480301856995
8.841999999,1.7312504053115845,-1.0496541261672974,0.0996856763958931,-0.00019101127691101283,3.130673576379195e-05,-0.49741068482398987,0.867020308971405
8.941999999,1.7446593046188354,-1.086426019668579,0.09970073401927948,2.7259231501375325e-05,-0.0001221349957631901,-0.5050884485244751,0.8626598715782166
9.041999999,1.7580351829528809,-1.1232097148895264,0.0997178703546524,0.00015551089018117636,-0.00024250318529084325,-0.5120058059692383,0.8586460947990417
9.141999999,1.7713913917541504,-1.1600004434585571,0.09973729401826859,0.00020086341828573495,-0.0002473137283232063,-0.5182341933250427,0.8549627661705017
9.241999999,1.7847450971603394,-1.1967920064926147,0.09975913912057877,0.00019954897288698703,-0.00024005879822652787,-0.52382892370224,0.8515979647636414
9.341999999,1.7981135845184326,-1.233577847480774,0.09978356212377548,8.597932173870504e-05,-0.00018819507386069745,-0.5288379192352295,0.8485399484634399
9.441999999,1.8115116357803345,-1.270352840423584,0.09981051832437515,-7.946141704451293e-05,-6.261553062358871e-05,-0.5333043336868286,0.845776379108429
9.541999999,1.8249459266662598,-1.307114601135254,0.0998394563794136,-0.0002301871863892302,4.420282493811101e-05,-0.5372724533081055,0.8432915210723877
9.641999999,1.8384144306182861,-1.343863606452942,0.09987016767263412,-0.0003839839482679963,0.00012679462088271976,-0.5407909154891968,0.8410639762878418
9.741999999,1.851909875869751,-1.3806027173995972,0.09990312159061432,-0.00045993857202120125,0.00018611145787872374,-0.5439134240150452,0.8390674591064453
9.841999999,1.8654158115386963,-1.4173381328582764,0.09993837028741837,-0.00044532096944749355,0.00018434185767546296,-0.5466959476470947,0.8372721076011658
9.941999999,1.878914713859558,-1.4540765285491943,0.0999755933880806,-0.00036257848842069507,0.00011292332055745646,-0.5491923689842224,0.8356480598449707
10.041999999,1.8923919200897217,-1.4908230304718018,0.1000143364071846,-0.00020291096006985754,1.0323296010028571e-05,-0.5514519810676575,0.8341670632362366
10.141999999,1.9058328866958618,-1.5275832414627075,0.10005385428667068,-1.9707233150256798e-05,-0.00010504024976398796,-0.5535148978233337,0.8328059911727905
10.241999999,1.919237494468689,-1.5643566846847534,0.10009382665157318,0.00014402635861188173,-0.00022608971630688757,-0.5554091930389404,0.8315489292144775
10.341999999,1.9326119422912598,-1.6011409759521484,0.10013463348150253,0.00026998802786692977,-0.00031134174787439406,-0.5571504831314087,0.8303875923156738
10.441999999,1.9459689855575562,-1.6379313468933105,0.10017658770084381,0.00030108404462225735,-0.00032758121960796416,-0.5587431192398071,0.8293206691741943
10.541999999,1.9602292776107788,-1.6743799448013306,0.10022006183862686,0.0002462378761265427,-0.0003053680993616581,-0.5598740577697754,0.828567624092102
10.641999999,1.9756759405136108,-1.7103376388549805,0.10026560723781586,0.00016259633412119,-0.0002552234218455851,-0.5596478581428528,0.8287299871444702
10.741999999,1.9922823905944824,-1.74577796459198,0.10031304508447647,-3.6119668038736563e-06,-9.223298548022285e-05,-0.5580774545669556,0.8297693133354187
10.841999999,2.010006904602051,-1.7806740999221802,0.10036174207925797,-0.0001711715740384534,-1.3198077795095742e-05,-0.55532306432724,0.8315758109092712
10.941999999,2.0287766456604004,-1.815020203590393,0.10041110217571259,-0.0002419517986709252,-1.943906863743905e-05,-0.5515469312667847,0.8340342044830322
11.041999999,2.0485541820526123,-1.8487980365753174,0.1004602313041687,-0.0002791690349113196,7.719483255641535e-05,-0.5468897223472595,0.8370392918586731
11.141999999,2.0692687034606934,-1.8820081949234009,0.10050838440656662,-0.00022761482978239655,3.8489539292640984e-05,-0.5414803624153137,0.8404926657676697
11.241999999,2.0908660888671875,-1.9146479368209839,0.10055536031723022,-0.00012902598246000707,-8.41119181131944e-05,-0.5354387164115906,0.8443017601966858
11.341999999,2.1133217811584473,-1.9467036724090576,0.10060140490531921,-6.555923755513504e-05,-4.6485420170938596e-05,-0.5288503170013428,0.848395586013794
11.441999999,2.1366147994995117,-1.9781558513641357,0.10064701735973358,6.253531410038704e-06,-9.658205090090632e-05,-0.5217653512954712,0.8527246713638306
11.541999999,2.1607582569122314,-2.0089597702026367,0.10069243609905243,2.933402720373124e-05,-0.00019340937433298677,-0.5141996741294861,0.8572613000869751
11.641999999,2.1857292652130127,-2.0390968322753906,0.10073740035295486,5.928064638283104e-06,-0.0001294773246627301,-0.5061789751052856,0.8619757294654846
11.741999999,2.2115252017974854,-2.0685319900512695,0.1007816419005394,1.7771890270523727e-05,-0.0001294036046601832,-0.49773406982421875,0.8668358325958252
11.841999999,2.238109588623047,-2.097256898880005,0.10082485526800156,4.500364593695849e-05,-0.0001952362508745864,-0.4889010190963745,0.8718076944351196
11.941999999,2.2654595375061035,-2.1252543926239014,0.10086606442928314,0.00011081778939114884,-0.00015297635400202125,-0.47972118854522705,0.8768563270568848
12.041999999,2.293539047241211,-2.1525211334228516,0.1009041965007782,0.0002791197330225259,-0.0001870074775069952,-0.47023704648017883,0.8819472789764404
12.141999999,2.322322130203247,-2.1790432929992676,0.10093879699707031,0.00043436806299723685,-0.0002801307709887624,-0.4604850709438324,0.8870509266853333
12.241999999,2.3517911434173584,-2.204801321029663,0.10097004473209381,0.000556624261662364,-0.0002715730806812644,-0.45049241185188293,0.892143726348877
12.341999999,2.381930112838745,-2.2297730445861816,0.10099858790636063,0.0006557072629220784,-0.0002858586667571217,-0.44027018547058105,0.8972102999687195
12.441999999,2.4127349853515625,-2.253918409347534,0.10102485865354538,0.0006098023150116205,-0.00031831712112762034,-0.4298159182071686,0.9022428393363953
12.541999999,2.4441986083984375,-2.277200222015381,0.10104883462190628,0.0004715706454589963,-0.00025413031107746065,-0.41910767555236816,0.9072414636611938
12.641999999,2.4763071537017822,-2.2995846271514893,0.10107037425041199,0.0003099956375081092,-0.0001936386979650706,-0.4081391990184784,0.9122022986412048
12.741999999,2.5090408325195312,-2.3210442066192627,0.10108904540538788,0.00010681376443244517,-0.00016986443370115012,-0.39691340923309326,0.9171165823936462
12.841999999,2.542370557785034,-2.3415658473968506,0.10110358893871307,-6.522892363136634e-05,-0.00010895261948462576,-0.3854467272758484,0.921970546245575
12.941999999,2.5762832164764404,-2.3611037731170654,0.10111214220523834,-0.00013476665480993688,-7.35699650249444e-05,-0.37373363971710205,0.9267559051513672
13.041999999,2.6107475757598877,-2.379650831222534,0.10111340880393982,-0.00012131012044847012,-9.058510477188975e-05,-0.3617834448814392,0.931462287902832
13.141999999,2.645746946334839,-2.397165536880493,0.10110773146152496,-6.074451812310144e-05,-9.57272422965616e-05,-0.3496226966381073,0.9360743165016174
13.241999999,2.6812567710876465,-2.4136219024658203,0.10109686106443405,2.2060256014810875e-05,-0.00011236246064072475,-0.3372214734554291,0.9405887722969055
13.341999999,2.7172651290893555,-2.42895770072937,0.10108263045549393,0.0001114600891014561,-0.00015284529945347458,-0.32456305623054504,0.9450047016143799
13.441999999,2.75374698638916,-2.443131446838379,0.1010662317276001,0.00014851600280962884,-0.00016423036868218333,-0.3116202652454376,0.9493206739425659
13.541999999,2.7906885147094727,-2.456061840057373,0.10104842483997345,0.0001430601696483791,-0.00016969966236501932,-0.2983495593070984,0.95353764295578
13.641999999,2.8280656337738037,-2.4676778316497803,0.10102930665016174,0.0001444693625671789,-0.00018723415269050747,-0.2846992313861847,0.9576572179794312
13.741999999,2.86584210395813,-2.4779183864593506,0.10100818425416946,0.0001448832335881889,-0.0001770911767380312,-0.2706439197063446,0.9616748094558716
13.841999999,2.9039716720581055,-2.486750841140747,0.10098417103290558,0.00018154324789065868,-0.00016084342496469617,-0.25619029998779297,0.9655765295028687
13.941999999,2.9424045085906982,-2.494140863418579,0.10095637291669846,0.0003096020082011819,-0.00017141019634436816,-0.2413249909877777,0.9693466424942017
14.041999999,2.981091260910034,-2.5000596046447754,0.10092419385910034,0.0004602103726938367,-0.0001504472311353311,-0.22605688869953156,0.9729687571525574
14.141999999,3.0199809074401855,-2.5044426918029785,0.10088801383972168,0.0006157641182653606,-0.00011964106670347974,-0.21037393808364868,0.9764252305030823
14.241999999,3.059018850326538,-2.507221221923828,0.10084889829158783,0.0007270607748068869,-0.00012822287681046873,-0.19424515962600708,0.9797009825706482
14.341999999,3.098142147064209,-2.5083084106445312,0.10080813616514206,0.0007185618742369115,-0.0001233457587659359,-0.1776292622089386,0.9827812314033508
14.441999999,3.137272596359253,-2.507591962814331,0.10076702386140823,0.000606545596383512,-0.00010631768964231014,-0.16043339669704437,0.9856494069099426
14.541999999,3.1763269901275635,-2.505061626434326,0.10072653740644455,0.0004600505926646292,-0.00013541760563384742,-0.14263351261615753,0.9882902503013611
14.641999999,3.2152302265167236,-2.5007922649383545,0.10068731009960175,0.0002794787287712097,-0.00015185363008640707,-0.12433850020170212,0.9906814694404602
14.741999999,3.253912925720215,-2.494833469390869,0.10064952820539474,8.825064287520945e-05,-0.00013048978871665895,-0.10566714406013489,0.9927882552146912
14.841999999,3.2923219203948975,-2.4873032569885254,0.10061268508434296,1.4187252418196294e-05,-0.00014664263289887458,-0.08675042539834976,0.9945829510688782
14.941999999,3.330408811569214,-2.4782862663269043,0.10057563334703445,1.5956187780830078e-05,-0.0001512602175353095,-0.06773190945386887,0.9960460662841797
15.041999999,3.368134021759033,-2.4678590297698975,0.1005372554063797,6.203386874403805e-05,-0.00010680739069357514,-0.04871581494808197,0.9971615076065063
15.141999999,3.405468225479126,-2.456103563308716,0.10049734264612198,0.00018671668658498675,-9.451947698835284e-05,-0.029786167666316032,0.9979243874549866
15.241999999,3.442379951477051,-2.4430837631225586,0.10045667737722397,0.00030041084391996264,-0.00010184381244471297,-0.011012483388185501,0.998336911201477
15.341999999,3.4788358211517334,-2.428839683532715,0.10041634738445282,0.0003274293849244714,-8.124219311866909e-05,0.007575185503810644,0.9984016418457031
15.441999999,3.514805555343628,-2.4134087562561035,0.10037697106599808,0.00036829448072239757,-8.571508078603074e-05,0.025950521230697632,0.9981287121772766
15.541999999,3.5502541065216064,-2.396815776824951,0.10033854842185974,0.0003745541616808623,-0.00010707123874453828,0.04411105066537857,0.9975258111953735
15.641999999,3.585158109664917,-2.3791086673736572,0.10030057281255722,0.0003359172842465341,-9.757442603586242e-05,0.062037765979766846,0.9966080784797668
15.741999999,3.6195030212402344,-2.360337972640991,0.10026166588068008,0.00037827843334525824,-6.618190673179924e-05,0.07969818264245987,0.9953920841217041
15.841999999,3.653286933898926,-2.3405730724334717,0.10022002458572388,0.0004813968844246119,-3.446401751716621e-05,0.09705957025289536,0.9938939213752747
15.941999999,3.6865081787109375,-2.3198747634887695,0.10017480701208115,0.0005973579827696085,3.363661380717531e-05,0.11407928913831711,0.9921345710754395
16.041999999,3.7191548347473145,-2.298285961151123,0.10012643039226532,0.00072659453144297,0.0001083005772670731,0.13073356449604034,0.9901300668716431
16.141999999,3.7512192726135254,-2.275845766067505,0.1000760868191719,0.0008403810206800699,0.000137603550683707,0.14700965583324432,0.9878976345062256
16.241999999,3.782681703567505,-2.252568483352661,0.10002519190311432,0.0008258523885160685,0.00015307008288800716,0.1629394143819809,0.9854423403739929
16.341999999,3.8134829998016357,-2.228421449661255,0.099974624812603,0.0007352617103606462,0.0001382464834023267,0.17857544124126434,0.9827670454978943
16.441999999,3.8435986042022705,-2.2034263610839844,0.09992488473653793,0.0005913999630138278,5.501248233485967e-05,0.19396105408668518,0.9798771739006042
16.541999999,3.872995376586914,-2.177588701248169,0.09987623244524002,0.00036787084536626935,-1.92267161764903e-05,0.2091354876756668,0.9767751693725586
16.641999999,3.9016530513763428,-2.150930881500244,0.09982854872941971,0.00017155363457277417,-7.354921399382874e-05,0.22412723302841187,0.9734641909599304
16.741999999,3.9295525550842285,-2.1234800815582275,0.09978140145540237,4.5865126594435424e-05,-0.00013922607467975467,0.2389393150806427,0.969953715801239
16.841999999,3.9566845893859863,-2.095270872116089,0.09973441809415817,-1.981400782824494e-05,-0.00015277408238034695,0.25357353687286377,0.9662492871284485
16.941999999,3.9830434322357178,-2.0663368701934814,0.0996875911951065,1.1459101187938359e-05,-0.00011449868907220662,0.2680057883262634,0.962367594242096
17.041999999,4.009408950805664,-2.0374093055725098,0.09964094310998917,9.681969822850078e-05,-8.729698311071843e-05,0.2815791964530945,0.9586023092269897
17.141999999,4.035790920257568,-2.0084967613220215,0.09959446638822556,0.00018211430869996548,-6.481498712673783e-05,0.2937595546245575,0.9551204442977905
17.241999999,4.062191486358643,-1.9796013832092285,0.0995483323931694,0.0003196951874997467,-6.200001280376455e-06,0.30465778708457947,0.9518477916717529
17.341999999,4.088611602783203,-1.9507237672805786,0.09950226545333862,0.00042568930075503886,2.248844066343736e-05,0.31440269947052,0.9487937688827515
17.441999999,4.11504602432251,-1.9218591451644897,0.0994555875658989,0.0004644857544917613,2.8939257390447892e-05,0.32311904430389404,0.9459577798843384
17.541999999,4.141488075256348,-1.8930014371871948,0.09940836578607559,0.00047003559302538633,4.604374407790601e-05,0.33092355728149414,0.9433335661888123
17.641999999,4.16792631149292,-1.8641407489776611,0.09936093538999557,0.00039575359551236033,1.8880076822824776e-05,0.33792561292648315,0.9409098029136658
17.741999999,4.194352149963379,-1.8352686166763306,0.09931331872940063,0.0002656596770975739,-3.270406887168065e-05,0.34422463178634644,0.9386727809906006
17.841999999,4.220758438110352,-1.806378960609436,0.09926570951938629,0.00012401306594256312,-7.1499336627312e-05,0.34990614652633667,0.9366089701652527
17.941999999,4.247145175933838,-1.777471661567688,0.09921824932098389,-1.805594001780264e-05,-0.0001179123210022226,0.35503941774368286,0.9347068071365356
18.041999999,4.273514747619629,-1.748548150062561,0.0991707444190979,-0.00012004454038105905,-0.0001583417470101267,0.35968029499053955,0.9329568147659302
18.141999999,4.299874782562256,-1.719616413116455,0.09912356734275818,-0.00015277130296453834,-0.0001620969851501286,0.3638721704483032,0.9313514828681946
18.241999999,4.326234817504883,-1.6906840801239014,0.09907752275466919,-0.00012867663463111967,-0.0001489716669311747,0.367646723985672,0.9298861026763916
18.341999999,4.352603912353516,-1.6617599725723267,0.0990331768989563,-3.999424370704219e-05,-0.00012477503332775086,0.3710317313671112,0.9285560250282288
18.441999999,4.378989219665527,-1.6328508853912354,0.09899109601974487,9.441146539757028e-05,-7.735482358839363e-05,0.3740522265434265,0.9273562431335449
18.541999999,4.405395984649658,-1.6039607524871826,0.09895158559083939,0.0002234902058262378,-3.046513484150637e-05,0.3767363131046295,0.9262797832489014
18.641999999,4.431028366088867,-1.5743811130523682,0.09891470521688461,0.00033005961449816823,1.0265166565659456e-05,0.3802089989185333,0.9248315691947937
18.741999999,4.45585298538208,-1.544121265411377,0.09888071566820145,0.0003733660269062966,3.3969972719205543e-05,0.3845599591732025,0.9229910969734192
18.841999999,4.479856967926025,-1.5132049322128296,0.09884972870349884,0.0003579653857741505,2.628880611155182e-05,0.3897056579589844,0.9207861423492432
18.941999999,4.503007888793945,-1.481645107269287,0.09882143884897232,0.00035236304393038154,2.9050788725726306e-05,0.3955688774585724,0.918235719203949
19.041999999,4.525295257568359,-1.4494702816009521,0.09879593551158905,0.00034217932261526585,5.272592170513235e-05,0.4020769000053406,0.9153565764427185
19.141999999,4.5467143058776855,-1.4167107343673706,0.0987735465168953,0.00035687178024090827,8.78077044035308e-05,0.40914401412010193,0.9121729731559753
19.241999999,4.567234039306641,-1.3833783864974976,0.0987543985247612,0.000425219681346789,0.00014454775373451412,0.4167086184024811,0.9086962342262268
19.341999999,4.586826324462891,-1.349495768547058,0.09873883426189423,0.00046320538967847824,0.00019096910546068102,0.42471998929977417,0.9049344062805176
19.441999999,4.605465888977051,-1.315081000328064,0.09872715175151825,0.00048683787463232875,0.00021122279576957226,0.4331510365009308,0.9008833169937134
19.541999999,4.623079776763916,-1.2801309823989868,0.09871924668550491,0.00046798933180980384,0.00018024446035269648,0.4419916570186615,0.8965306282043457
19.641999999,4.639608383178711,-1.2446547746658325,0.09871479123830795,0.0003496575227472931,0.00010267096513416618,0.4512496292591095,0.8918535113334656
19.741999999,4.654979705810547,-1.2086637020111084,0.09871305525302887,0.00021155011199880391,-1.5595467630191706e-05,0.4609264135360718,0.8868336081504822
19.841999999,4.669128894805908,-1.1721723079681396,0.0987129658460617,7.611275214003399e-05,-0.0001248741173185408,0.47103315591812134,0.8814436793327332
19.941999999,4.682007312774658,-1.135213017463684,0.0987137109041214,-7.263744919328019e-05,-0.0002242459886474535,0.48155736923217773,0.8756716847419739
20.041999999,4.693575859069824,-1.0978223085403442,0.09871439635753632,-0.00012581759074237198,-0.0002798986970447004,0.4924789369106293,0.8695076107978821
20.141999999,4.703801155090332,-1.0600417852401733,0.09871435910463333,-7.383516640402377e-05,-0.0002452669432386756,0.5037543773651123,0.8629568815231323
20.241999999,4.712664604187012,-1.0219210386276245,0.09871364384889603,-1.6041502021835186e-05,-0.00016619118105154485,0.5153402090072632,0.8560235500335693
20.341999999,4.720129489898682,-0.9835020899772644,0.09871240705251694,0.00013112339365761727,-4.8070138291222975e-05,0.5272060632705688,0.8487021923065186
20.441999999,4.726136207580566,-0.9448288679122925,0.09871093183755875,0.00029533167253248394,7.853520946810022e-05,0.5393348336219788,0.8409799933433533
20.541999999,4.730634689331055,-0.9059509038925171,0.0987096056342125,0.0003417617117520422,0.00014980186824686825,0.5517327785491943,0.8328253626823425
20.641999999,4.73352575302124,-0.8669212460517883,0.09870791435241699,0.0004056419711560011,0.00019159367366228253,0.5644227862358093,0.8241931796073914
20.741999999,4.734714031219482,-0.8278037309646606,0.09870446473360062,0.0004344803746789694,0.00020228451467119157,0.5774346590042114,0.8150309920310974
