time,x,y,z
11.341999999,-0.1395203618463956,0.41724973568249873,0.008421642530141327
11.441999999,0.11485347666592899,0.1751250231874351,-0.03741459847037909
11.541999999,-8.200420476223245e-05,-0.04342334919828106,-0.025474153587136783
11.641999999,-0.059401711341109165,0.10155102375595514,0.0403786171818421
11.741999999,0.007827614202755094,-0.04703805249265506,-0.11889193014487098
11.841999999,0.030376883383483023,-0.08121663467946934,-0.053729182056553526
11.941999999,0.09807430500190818,0.24568793135889658,-0.005522498222847005
12.041999999,-0.04033616404879707,0.13506739278809696,-0.008702498847686257
12.141999999,-0.11319229703099026,0.06833541815318858,0.06595119864873134
12.241999999,-0.04763248526174151,0.2237046958101564,-0.017767117562653922
12.341999999,0.177043807423002,0.05079757893250142,-0.023421782537665692
12.441999999,-0.0700060416485786,-0.008513934945068849,-0.01854735811594388
12.541999999,0.08393517408526013,0.04537341859089888,-0.02358960608491323
12.641999999,-0.023837474563647407,0.1772701208343099,-0.08975916801970385
12.741999999,0.18925730018236,0.04600930457978974,-0.162632867051002
12.841999999,-0.11051266926794556,0.06184917070559298,-0.06782034114114666
12.941999999,0.04969166157562386,0.08904403281183751,0.004706845352076883
13.041999999,0.05746945239248327,0.03937487402003898,0.13129401405352858
13.141999999,-0.010928186046969653,0.040408335650720766,0.04934613535454524
13.241999999,0.03118408411185889,0.30736204784161525,-0.006627931601070003
13.341999999,0.32063806242928156,0.19316175407582314,0.029287690341245565
13.441999999,0.08502499591069879,-0.12460446004411824,-0.025126728260875808
13.541999999,-0.19985911126848166,0.22280799414439253,-0.08925239348655012
13.641999999,0.42941554231768003,0.1486791500292961,-0.0564653358039795
13.741999999,-0.006736692725210455,-0.0008134741807588938,-0.05242809304571061
13.841999999,0.20148662750304527,0.0940786970153383,-0.09758267757529282
13.941999999,-0.0831278330721023,0.08750425523637946,0.06599268811152115
14.041999999,-0.08477682431730059,0.1671728153622799,0.0074318698074336
14.141999999,0.10717628267604326,0.15991842464847025,0.057033879510825614
14.241999999,0.3072200229197375,0.13300851951272763,0.03753840929800667
14.341999999,-0.06522802650037807,0.052654893315575935,0.01960585942530635
14.441999999,0.16331618398105008,0.15629997536705575,0.009046941119935425
14.541999999,0.10363160686621538,0.13088642640984977,0.0008980706995593835
14.641999999,-0.12264218347137577,0.027654786097118637,-0.059764112735438246
14.741999999,0.056421424411837194,0.18847726497203957,-0.06935842438338469
14.841999999,0.09044406350665915,0.2628340146343314,-0.11089869551313214
14.941999999,-0.12654098597666727,0.16602188891013395,0.0319368374880753
15.041999999,-0.03058165145374788,0.2767549131761929,0.01868898636912597
15.141999999,-0.009149235458799358,0.2929685501500114,0.0899608110850334
15.241999999,0.09926819407570399,0.14930824005075372,-0.04279420024313829
15.341999999,-0.1090343138726257,0.6358949554484541,0.010405216187375999
15.441999999,0.08986250594506949,0.23962856432183277,-0.07462719056962541
15.541999999,0.054553417352434116,0.04169946860794839,-0.04945349514612474
15.641999999,0.12589882539451935,0.10979953649385453,-0.20676392406180355
15.741999999,0.09031749159274687,0.5399134123751874,0.017376713218377304
15.841999999,0.1398319080858017,0.23176246736637698,0.011643737468743254
15.941999999,-0.09869443086123018,0.18110960652668887,0.036213416282691924
16.041999999,-0.10026197280304784,0.2397799228927105,0.09022052287775928
16.141999999,0.010676443655203144,-0.30808515857546886,-0.035579602734202354
16.241999999,0.23742657735308403,-0.4738948831352248,0.01723784938565487
16.341999999,-0.023262922796287593,0.07147915758431636,-0.008030236492954756
16.441999999,0.039411683851678043,0.0547914366869571,-0.03202355810208424
16.541999999,-0.1575591046607786,0.022393438239866042,-0.03452744903912297
16.641999999,0.05927469355001915,0.03349459143134643,-0.053728426633359305
16.741999999,0.09935370326539313,0.07975027138139283,0.020036642148955508
16.841999999,0.16711502740454012,-0.620087877772791,-0.013175764594377526
16.941999999,0.01831680336078729,0.022380008299361372,-0.049941109504642256
17.041999999,0.019173360999245347,-0.0004948126776902721,0.04395806209149633
17.141999999,0.007372237076764383,0.09148082177235055,-0.04635220368754034
17.241999999,0.0408354162918514,0.014216239794158727,-0.11071602720786622
17.341999999,0.020642189081407743,0.016701629506044195,0.04629573213640903
17.441999999,-0.014648408292440091,2.481232787921589e-05,0.023092317213576408
17.541999999,0.0019435412486966236,-0.03623547301722789,-0.07769817162159853
17.641999999,-0.017961892214011153,-0.033701165209106446,0.03169348239656422
17.741999999,-0.028629706674073607,-0.017251142553944603,0.00022610750244744793
17.841999999,-0.013666157461495796,-0.07539041802695882,-0.0807475978328398
17.941999999,-0.019021276919425147,0.008524460990420582,0.027891802826639278
18.041999999,-0.01735729545003184,-0.047495885003319374,0.08068049602005978
18.141999999,-0.0018068511689762698,-0.021344580797166224,-0.06350621456945582
18.241999999,0.008633552333159381,0.042626881458181505,0.07672319689743112
18.341999999,0.023175096353303427,0.06691216106688577,-0.025710852111320293
18.441999999,-0.050427760091328835,0.056260428363293036,-0.019488699077724547
18.541999999,0.24494787858693942,0.0931165352326379,0.025512448353604
18.641999999,-0.033533909399343816,0.10300757866918699,0.022999029180191144
18.741999999,-0.022019322515128375,0.11921241906511339,-0.08559036570061274
18.841999999,-0.062336438976700895,0.049951031665108184,0.049607154699598865
18.941999999,-0.08320513562463827,0.11128385304045607,0.027653874389136135
19.041999999,-0.5328400062578047,0.3938895801883311,-0.031529209434605576
19.141999999,-0.036651340180202885,-0.299158793694464,0.0405712065836088
19.241999999,0.01642643601324245,0.05171300239120116,0.03352554340431624
19.341999999,-0.07782028621080415,0.5269241705421277,-0.04205069037464604
19.441999999,0.04898477562703872,0.1897431773843091,0.008042910387150215
19.541999999,0.09184303498300234,0.16669721093762688,-0.030110932384303624
19.641999999,0.07482302198069009,0.045473524462938626,-0.10809027950247163
19.741999999,-0.09661284172052781,0.24570584242104207,0.02708522858990392
19.841999999,0.058398330648747825,-0.03570466301319615,-0.0729790757210953
19.941999999,-0.12894858331081718,-0.23575411731971432,-0.07481427481322633
20.041999999,0.2147329869125199,-0.08160387750430236,0.08843367209687258
20.141999999,0.06872561343267455,0.029173889409133836,-0.06953291713724852
20.241999999,0.15313316967973137,0.4457856230192558,0.04041557102624793
20.341999999,-0.031634117032212805,0.09361272556238669,0.01445991604203023
20.441999999,0.1788145560246074,-0.01487391687514508,-0.03179928929322706
20.541999999,-0.14560118880375475,-0.07415865055236466,-0.16656229477834295
20.641999999,0.030926994129230435,0.1262156628539627,-0.008967262791975017
20.741999999,-0.09665304275345818,0.03720074167625662,-0.09470995672670668
20.841999999,-0.1444566806425737,0.4961587343574611,0.05728092989141764
20.942,-0.09154995860984368,0.25198062947387334,0.04343832477272436
21.042,0.0810020181967116,0.23754069980683282,-0.07204061611119172
21.142,-0.10761080586021249,-0.013777334414155754,0.055673655847074954
21.242,0.3056720156350253,0.5655367544420948,0.004633981955427302
21.342,0.07291226338625442,0.10634399192964948,-0.0834186336836602
21.442,-0.03983527959824891,0.16841090041839735,-0.0006643067294866967
21.542,0.09276994201552755,0.15402552598794209,-0.035471529794238066
21.642,0.7552079435011995,0.1353636496316285,-0.12828425051294445
21.742,0.07020291404209027,0.13248645228205594,0.19942399047488202
21.842,-0.03365697017161119,-0.23290618554352013,-0.0610989431913449
21.942,-0.022623951453070393,0.0569962612775243,0.09484357690752176
22.042,0.05412442540414938,0.061442726718373135,-0.12521982900728368
22.142,-0.01573834222489898,-0.05547919272927421,-0.07387788300196085
22.242,-0.07999056055599692,0.04960043680349082,0.020965480836531825
22.342,0.02871017746791467,0.09264529058895633,0.08953133468791385
22.442,-0.023852111310919036,-0.06419684654081184,-0.11300419918804927
22.542,-0.013485943153542575,0.07314118878747197,0.05882806510843963
22.642,-0.13608952968192373,-0.0618420214733261,-0.06429513378371787
22.742,0.16682915212397154,-0.17427909242920342,-0.02693304792412654
22.842,0.05565649173852816,-0.022559964095492813,-0.017957182679113615
22.942,-0.004488046980417933,-0.18766997112245654,0.1000740749423592
23.042,0.005250295516738392,-0.1574077938062935,0.08790723254737642
23.142,-0.000844842576393696,0.006679280696321194,-0.0735369518289577
23.242,-0.06705376591176918,-0.11726550200359606,0.0783080904564688
23.342,0.15929279820421446,-0.049005556490583684,-0.12462946253768159
23.442,0.022422862549808305,0.38110120005645504,-0.03960747775413331
23.542,-0.08005603052529374,-0.07077793824337957,-5.2593109167276e-05
23.642,-0.16344068140951928,-0.525748063903934,-0.06997913775303033
23.742,-0.06415256989828262,-0.1828355308884087,-0.023829772595370002
23.842,-0.04682584936915386,-0.18534187279062134,0.07188212423368334
23.942,0.19407505735268646,-0.25800947628113885,0.05481767256759795
24.042,-0.10305899801545007,-0.01457100118794632,-0.026577620634553156
24.142,-0.114383233570496,-0.36468490229148603,0.030357788169594002
24.242,-0.15432619957214777,0.01089134022504968,-0.005342918589112955
24.342,0.04192766465790835,-0.1822908792822,0.07518415406492274
24.442,-0.01025604573000196,0.1441969584219559,0.016369711523227082
24.542,-0.009014535020113953,0.05227727641619207,-0.12865098853208146
24.642,-2.9207066841929405e-05,-0.1617957668344525,0.12822358828268854
24.742,0.020709564917713384,-0.003246912726303376,-0.02729953134016405
24.842,-0.02811266292141243,-0.022062846337756677,-0.03500539824936055
24.942,-0.003785765073732693,-0.15201263815401006,-0.016169445146230643
25.042,-0.2706759277256616,-0.1925892563168545,0.0041835141766934925
25.142,-0.1170580814221818,0.11141449157916855,-0.0051501003482741226
25.242,0.19032085228981158,0.15228028353448508,-0.04314304108670619
25.342,0.14719653396821036,0.16692184034662,0.022885544732121232
25.442,0.0030254603305877835,0.18681527417630672,0.05111855494411088
25.542,-0.1503836130314835,-0.07466662564745986,0.06262431914370836
25.642,0.07973865283634529,0.2892690004993182,-0.05671912610053731
25.742,0.5044535999287801,0.2396436213180387,0.058690709258046425
25.842,-0.17338908995875757,-0.14797300397649,-0.10201943220710419
25.942,0.5755455599511856,0.17121862651621153,0.015814340617021472
26.042,-0.14661821549153,0.277950826404123,-0.02785258835614357
26.142,0.03639397221275173,-0.137355663909914,-0.06539088620174027
26.242,0.27059719114199965,-0.004537489214641826,-0.02841590239048486
26.342,0.163109139334812,0.34777724688769923,0.03919628106691775
26.442,-0.12808590497754957,0.06784529613143728,0.04897575072729765
26.542,-0.020874198571066,0.22130994324419642,0.046481607536952296
26.642,0.07278907602377306,0.23031625691731308,0.016495239366253855
26.742,-0.08224498309014706,-0.26374532926463434,-0.03404593178970572
26.842,0.0015080759046554647,0.14338556138757325,-0.028354969021423315
26.942,0.10639497009171124,0.11994082713669299,0.00017865744909784098
27.042,-0.0008846132157612004,-0.01796120957758174,-0.10423352241166839
27.142,0.010285236036990053,0.12090377941962499,-0.04577178593283904
27.242,0.12922932503466333,0.3468444765720463,-0.029471913344570666
27.342,0.08176332713679285,0.08199468353478775,0.05055883809717976
27.442,-0.04282640905399159,0.19005732288748545,-0.031814577909729636
27.542,0.06655124033599144,0.28333300441414977,0.08009767913130972
27.642,0.015515926851289386,-0.01613732417111736,-0.04742216064692961
27.742,-0.3767407514974295,0.07302524966655377,0.012216412706013813
27.842,-0.2078814359095616,0.5050020161432569,-0.016235186558061443
27.942,0.09389158788668688,0.16116513947680547,-0.0926676001497313
28.042,-0.05612207218144181,0.14426679820972294,-0.07852127885233529
28.142,-0.02765741539374464,0.20398983900605402,0.005428241818453472
28.242,0.22634882756828614,0.7484526340285116,-0.07439174547620553
28.342,-0.16776491777449154,0.2164073246612694,0.06238155635792886
28.442,0.20725416391553267,0.09013951760044699,0.03222685390353952
28.542,-0.06804190876169845,0.08401891003379611,0.07785238320886734
28.642,0.03052701247102595,0.036309910931999735,0.009787445203027545
28.742,0.1186484486273351,-0.30832348998051257,0.01203901554197273
28.842,0.0861909063220651,0.07142080133188106,-0.012398788956552664
28.942,-0.09621219483871665,-0.0397326125376747,0.037616642592883665
29.042,0.02600798349326745,-0.026075135414306595,-0.011996683580271394
29.142,0.02269676704190831,0.0660572137860168,-0.02440638285189678
29.242,-0.04857885745548875,-0.01788019764543094,-0.01331915415575935
29.342,0.01985643230652353,0.08357395134553128,0.027235834116440927
29.442,0.029534681960548176,0.041225878813392174,-0.09186563678147053
29.542,0.029109918142575356,0.11175672013831377,0.052424328620682914
29.642,0.002329116598398062,-0.04875861864454774,-0.02453761165016921
29.742,0.01776554565406538,0.023803495213112563,-0.04047046357596429
29.842,-0.0012098733811149954,-0.10683405658370229,-0.013680507357545224
29.942,-0.021807904876211318,-0.009454269216778614,0.038362931669249534
30.042,0.02442623677962123,-0.0711671120519456,-0.03678941642473177
30.142,-0.06127448315524168,-0.004338857827034019,0.006652054051366818
30.242,0.021422751627914977,-0.02737056200806721,-0.041336715773379495
30.342,0.0029247083959635612,0.0174330692397238,-0.006466027129450325
30.442,0.009381155635485987,-0.01986966649553567,0.0009980375086513504
30.542,-0.03469053812294747,0.07998872670303002,0.06254476118080987
30.642,0.021281487107891826,0.008465075851157909,-0.08262635897755466
30.742,0.011046551303315595,0.08700056890207254,0.046992859156448574
30.842,-0.013578444391848136,0.025512278285251398,-0.0739237272262745
30.942,0.0030359650397448366,-0.006417053879643192,0.006645536193309098
31.042,0.023195006736347026,-0.05373972352630537,-0.044111653465696676
31.142,-0.02686154005189737,-0.03581844468998739,0.08390053224038674
31.242,0.006822859413929591,-0.08074972303626532,-0.05699549121948699
31.342,-0.058569402336550516,-0.0724868833772467,0.08807963010316122
31.442,0.027530054353453837,-0.034934921889878165,0.00786694489922013
31.542,-0.0039583330517474246,-0.00760613680729938,-0.018140953786769387
31.642,0.007803717277868795,-0.008496473330552704,-0.010212748956179851
31.742,-0.0032948266123006744,0.06512775783948366,0.06453106548953436
31.842,-0.026858053554300793,-0.005694042759206296,-0.17805817359325715
31.942,0.0034855225708519282,0.09768037161230468,0.07056114860213292
32.042,-0.018547770481539414,0.03275817075722675,-0.05536908716759115
32.142,-0.016292265109735242,0.056602165163269914,-0.054091385455684815
32.242,-0.010383190826616968,-0.024788154697342697,-0.0032325293967296886
32.342,0.0003049829169931343,-0.0017146923295374115,0.06261224960021927
32.442,0.008351241729827659,-0.0795378257698235,-0.013028333166429817
32.542,0.11951837168435567,0.2927209383192896,0.0017027493384667025
32.642,0.10572109565764352,0.09431244081490975,-0.05919976624485557
32.742,0.0798425478902934,-0.17601379861705313,-0.13127757644176796
32.842,-0.0051973697206429085,0.37520747515541897,0.07934518697562609
32.942,0.00038145517023421924,0.11389175558178208,-0.01706259902179852
33.042,-0.07060802586069985,-0.3488025067442422,0.0765429965667721
33.142,-0.04166023884605483,0.13243403431164685,0.06166305022861884
33.242,0.098705844646991,0.2335971289679356,-0.0662029976720202
33.342,-0.20448441685264798,0.35924625753391015,0.01194468919293179
33.442,0.08227317302034863,0.1781796223489223,-0.09358474086042357
33.542,-0.04529387340564164,-0.06259908073111634,-0.1207897485698286
33.642,-0.046603553061928094,-0.10381932525264209,-0.19524436949429713
33.742,0.02061716896584764,0.08179893578645084,-0.02177556741868436
33.842,-0.2589753476189002,0.16636692357443675,-0.006154137526172221
33.942,-0.0351252771103469,0.042706186500529805,0.10226279563745777
34.042,-0.015554572670029548,0.17700551644526386,0.11891058042702518
34.142,0.0504569846685079,0.11697477920914578,-0.05244483441653891
34.242,-0.03731543934951527,-0.04977193154960647,0.0873700621702298
34.342,0.03569899704062583,0.20809681494788695,0.006952311541995826
34.442,-0.15534616252215724,0.09616171418238578,-0.045173182414041335
34.542,-0.10487841343728621,0.07574573318664025,-0.005257872903229099
34.642,0.02649060390972343,0.21671190367417809,-0.07970891858829887
34.742,0.1178362579878882,0.2376023363366777,-0.019905737725384398
34.842,-0.047885103781818115,0.17122528334303166,0.021127551471128214
34.942,0.05366423356423918,0.16247069405064646,0.028068089227248905
35.042,0.014077994645546174,0.2920377263467119,0.031806836488168955
35.142,-0.030921525653298185,0.06519474357419623,0.07563624165937277
35.242,0.04232308330103332,0.26685259316753557,-0.09465287124968214
35.342,-0.29971651398718696,0.2803121798684914,-0.007152136804501552
35.442,-0.0364005988382457,0.11899249097902558,0.021876232696719455
35.542,0.1163046414299305,0.08841671815073303,-0.10778786833849807
35.642,0.14551721284499403,0.12749673147441942,-0.10740793686370687
35.742,0.09630657855882427,0.08075649533249692,-0.0003508620526719852
35.842,-0.007429003482003586,0.2773594362964375,-0.0602510590923071
35.942,-0.0029661048455005773,0.2803902753716699,0.08839718541697295
36.042,-0.07142591987079315,0.14578980526751212,0.035239498960137894
36.142,0.10488551661700206,0.10159805833027898,-0.0065125271057073775
36.242,-0.22744737403017695,-0.14974591559161432,0.016829122733339474
36.342,0.14746489558599055,-0.07889552517388734,0.023935528251673333
36.442,-0.01712584314973584,-0.01333151137416914,-0.14727412432758058
36.542,0.03919789985435289,0.02966032333937845,-0.10615733629121316
36.642,-0.08259839148627716,-0.0034830462761824277,-0.10453065129950723
36.742,0.14415026955917382,-0.06359862924040528,-0.00975514366811403
36.842,-0.07919147578361865,0.17750828283357387,0.1090240634924875
36.942,0.01032110242899201,-0.008468032478561156,-0.03081005366827405
37.042,-0.0028708799601796548,0.005765679495799459,-0.07658189609189847
37.142,0.029688216322078565,0.14305394114848885,0.054172994688745035
37.242,0.02847152359528322,-0.022694557965695264,0.012844796385275359
37.342,-0.09630782627401614,-0.36231682395929843,-0.04309047739944205
37.442,0.15772244504491342,-0.3712244519891059,-0.01657875603762804
37.542,0.002648041573327036,-0.17588705554637693,0.033131725292117054
37.642,-0.07839816062175065,-0.14833886615846653,-0.11440351078604749
37.742,-0.13015038422352854,-0.14806252456438596,0.009361749301687539
37.842,0.16322900316783748,-0.14545974890641813,-0.1011367324026562
37.942,0.615104827887419,-0.022642465694464323,-0.0113186309972928
38.042,-0.09832414769781002,-0.10421860104682597,0.057433479116816955
38.142,0.3097007487508151,-0.13127002870378576,0.03633448822466967
38.242,0.021971303006986555,0.021052839958176157,-0.06260724952484154
38.342,-0.1343698364371178,0.014168755247865622,-0.030643223895403082
38.442,-0.21235105621850703,0.0680369167314404,-0.02249194828380574
38.542,0.02520929614699386,-0.04491205312402114,-0.031796026462751925
38.642,-0.28900588302328856,0.0618746126775536,-0.01376062447677917
38.742,0.08352454994937407,-0.12705506512334502,-0.01475426823939685
38.842,0.041254514275981764,-0.11906544310871413,-0.044609653645505176
38.942,-0.06995906829235533,-0.05111827207500475,0.08608125935048072
39.042,0.08681775981082651,-0.07274133528376815,0.022402195704827932
39.142,-0.07869990595912185,-0.09189041739128288,0.00641639223725754
39.242,0.2137607290051985,0.2523095866282043,-0.03009089351057881
39.342,-0.19923788050880376,0.002149540063827922,-0.028272132435651187
39.442,-0.05566728468671237,-0.0548935715544686,-0.0014079747722650637
39.542,-0.07755500144482139,-0.14141665416572693,0.00044627444438205544
39.642,0.051653560749481034,-0.19795923205395075,-0.06155577188738803
39.742,-0.08068366569311125,-0.23645224307956098,-0.06916941934894716
39.842,0.12299751028090551,-0.23847526120428453,0.03276867123241267
39.942,0.15641676936117968,-0.22710832307477144,-0.03592581154607899
40.042,-0.15835427654001438,-0.10529054357304125,0.05181683798674719
40.142,-0.01837301859881697,-0.12021268428427702,0.032055294884127505
40.242,0.12608504742427917,-0.2683311897779833,-0.017572572802189157
40.342,-0.09864180958165292,-0.3100883654082694,0.022306440252247484
40.442,-0.15653971819668844,-0.14911729368975674,-0.02216756834838307
40.542,0.05905953445656313,-0.3156087521266456,0.009332404688162654
40.642,0.04532076941137814,-0.19486304861762363,-0.0559376486944938
40.742,0.12490744876643457,-0.167087443633939,-0.059029740921740625
40.842,0.16237931347510198,-0.224558407198969,-0.03607965031674887
40.942,-0.055513723528742426,-0.13457452862473154,0.014147307580151036
41.042,0.11138906022091566,-0.04879249011117966,0.03657824748741234
41.142,0.10688695263269894,-0.10958567924685987,-0.1338133368942973
41.242,-0.16047149169281427,-0.11042956071726832,0.0014857541522186324
41.342,0.07375273644729438,-0.21403553820620216,-0.07543211788346227
41.442,-0.006310416930329224,-0.18159606453115235,-0.0335824427116691
41.542,-0.12966507492002255,-0.159926366885964,-0.04150320752280656
41.642,0.1271886708491518,-0.1226839286177898,-0.019618089119036952
41.742,0.05509096924423216,-0.11013548574047026,0.019373731638623326
41.842,-0.04451151519290485,-0.04415756986475197,0.026807224186283563
41.942,0.006039016749040473,-0.02083923145316683,-0.13556269659996723
42.042,0.007491063591893016,0.11882862275033136,0.08293007611001713
42.142,-0.0027284350830667327,0.015044172819170925,-0.04993976893532981
42.242,-0.016369639823810265,0.031825400942946,-0.019914232221442063
42.342,0.02729448683863918,0.08019429415615428,0.011568440081243025
42.442,-0.04068916168632065,0.07156528838949935,0.0155533962647052
42.542,-0.008635757701560064,-0.05262962799725976,-0.08426262727901346
42.642,0.00182273672705279,0.031556945702361276,0.030375173787049903
42.742,0.02727063171064844,-0.0741205156575488,-0.019313897503497657
42.842,0.012316262964425019,-0.03654625878934425,-0.057187990993128324
42.942,0.01803831526126638,-0.049390598318347176,0.022753645890105645
43.042,-0.21843397320977986,0.3286666205130933,-0.03133486505762839
43.142,-0.15597098842354865,0.14198878137206136,-0.018841502494147733
43.242,-0.0255933957871008,-0.09239113947286395,-0.014090222590018797
43.342,0.22116746908021026,0.46944753398877853,-0.12328538048645932
43.442,-0.08609433890093807,0.022128218779748656,0.06852469217453816
43.542,0.0026256825790014968,0.1082972980726308,0.0809255268283291
43.642,0.023379640491653482,0.10465768418088847,-0.0024982897299192786
43.742,-0.009370548684329582,0.09043989813345502,0.08318060335478883
