time,m_x,m_y,m_z
10.541999999,-0.046998656859738724,0.034022267665741256,-0.49414146142019266
10.641999999,-0.722411214321946,-0.24243475582561652,-0.09270177576541254
10.741999999,0.2270772365545647,0.09566947283084076,0.05332142180571458
10.841999999,0.8626027593747259,0.2924405689954482,-0.425950448808915
10.941999999,-0.5955803801702699,-0.03193301482519383,-0.1316762027905752
11.041999999,0.6746543850407215,0.3666022518175157,0.06238786820675007
11.141999999,1.2019292688579835,0.31373061059690255,0.061761858146156444
11.241999999,-0.9495461616777265,0.00931449332926895,0.2414852008380893
11.341999999,-0.8092180987090946,0.5215621696031234,0.04589795178927023
11.441999999,0.6661501646623882,0.21890627898429388,-0.20390956166356605
11.541999999,-0.00047562438762094826,-0.05427918649785132,-0.13883413704989547
11.641999999,-0.3445299257784332,0.1269387796949439,0.22006346364103946
11.741999999,0.045400162375979554,-0.05879756561581882,-0.6479610192895469
11.841999999,0.17618592362420155,-0.10152079334933667,-0.29282404220821673
11.941999999,0.5688309690110676,0.3071099141986207,-0.03009761531451618
12.041999999,-0.23394975148302305,0.1688342409851212,-0.047428618719890105
12.141999999,-0.6565153227797436,0.08541927269148572,0.35943403263558577
12.241999999,-0.2762684145181008,0.27963086976269547,-0.09683079071646387
12.341999999,1.0268540830534116,0.06349697366562677,-0.12764871483027804
12.441999999,-0.4060350415617559,-0.010642418681336061,-0.10108310173189415
12.541999999,0.48682400969450884,0.0567167732386236,-0.1285633531627771
12.641999999,-0.138257352469155,0.22158765104288738,-0.48918746570738597
12.741999999,1.0976923410576882,0.057511630724737174,-0.8863491254279608
12.841999999,-0.6409734817540843,0.07731146338199123,-0.3696208592192493
12.941999999,0.2882116371386184,0.11130504101479688,0.02565230716881901
13.041999999,0.333322823876403,0.049218592525048725,0.7155523765917308
13.141999999,-0.063383479072424,0.05051041956340096,0.26893643768227155
13.241999999,0.1808676878487816,0.38420255980201906,-0.03612222722583152
13.341999999,1.8597007620898331,0.24145219259477893,0.15961791235978834
13.441999999,0.493144976282053,-0.1557555750551478,-0.13694066902177315
13.541999999,-1.1591828453571937,0.27850999268049065,-0.48642554450169817
13.641999999,2.4906101454425444,0.18584893753662013,-0.3077360801316883
13.741999999,-0.03907281780622064,-0.0010168427259486172,-0.28573310709912286
13.841999999,1.1686224395176628,0.11759837126917289,-0.5318255927853459
13.941999999,-0.48214143181819336,0.10938031904547432,0.35966015020779024
14.041999999,-0.49170558104034345,0.20896601920284988,0.04050369045051312
14.141999999,0.621622439521051,0.19989803081058782,0.3108346433339996
14.241999999,1.7818761329344777,0.16626064939090954,0.20458433067413637
14.341999999,-0.3783225537021928,0.06581861664446992,0.10685193386791961
14.441999999,0.9472338670900906,0.1953749692088197,0.04930582910364807
14.541999999,0.6010633198240493,0.1636080330123122,0.00489448531259864
14.641999999,-0.7113246641339795,0.0345684826213983,-0.3257144144081385
14.741999999,0.32724426158865577,0.23559658121504945,-0.37800341288944656
14.841999999,0.5245755683386232,0.32854251829291425,-0.6043978905465702
14.941999999,-0.7339377186646703,0.20752736113766743,0.17405576431001038
15.041999999,-0.17737357843173773,0.3459436414702411,0.10185497571173655
15.141999999,-0.05306556566103628,0.36621068768751425,0.490286420413432
15.241999999,0.5757555256390832,0.18663530006344214,-0.2332283913251037
15.341999999,-0.6323990204612292,0.7948686943105676,0.056708428221199196
15.441999999,0.5212025344814031,0.29953570540229096,-0.4067181886044585
15.541999999,0.31640982064411793,0.05212433575993548,-0.26952154854637983
15.641999999,0.7302131872882124,0.13724942061731815,-1.1268633861368293
15.741999999,0.5238414512379319,0.6748917654689843,0.09470308704015631
15.841999999,0.81102506689765,0.28970308420797125,0.06345836920465074
15.941999999,-0.5724276989951351,0.22638700815836107,0.197363118740671
16.041999999,-0.5815194422576776,0.2997249036158881,0.4917018496837881
16.141999999,0.061923373200178246,-0.3851064482193361,-0.19390883490140284
16.241999999,1.3770741486478875,-0.592368603919031,0.09394627915181904
16.341999999,-0.13492495221846806,0.08934894698039544,-0.04376478888660342
16.441999999,0.22858776633973268,0.06848929585869637,-0.1745283916563591
16.541999999,-0.913842807032516,0.027991797799832553,-0.1881745972632202
16.641999999,0.34379322259011114,0.04186823928918303,-0.2928199251518082
16.741999999,0.5762514789392802,0.09968783922674104,0.10919969971180753
16.841999999,0.9692671589463329,-0.7751098472159887,-0.07180791703935752
16.941999999,0.10623745949256629,0.027975010374201716,-0.2721790468003003
17.041999999,0.11120549379562303,-0.0006185158471128402,0.239571438398655
17.141999999,0.042758975045233426,0.11435102721543819,-0.2526195100970949
17.241999999,0.23684541449273813,0.01777029974269841,-0.6034023482828709
17.341999999,0.11972469667216493,0.020877036882555246,0.2523117401434292
17.441999999,-0.08496076809615254,3.101540984901986e-05,0.12585312881399144
17.541999999,0.011272539242440418,-0.045294341271534866,-0.423455035337712
17.641999999,-0.1041789748412647,-0.042126456511383054,0.172729479061275
17.741999999,-0.16605229870962696,-0.021563928192430755,0.0012322858883385913
17.841999999,-0.07926371327667563,-0.09423802253369853,-0.4400744081889769
17.941999999,-0.11032340613266586,0.010655576238025728,0.15201032540518408
18.041999999,-0.10067231361018468,-0.059369856254149214,0.4397087033093258
18.141999999,-0.010479736780062365,-0.02668072599645778,-0.34610886940353425
18.241999999,0.050074603532324416,0.05328360182272688,0.4181414230909996
18.341999999,0.1344155588491599,0.08364020133360722,-0.1401241440066956
18.441999999,-0.29248100852970726,0.0703255354541163,-0.10621340997359878
18.541999999,1.4206976958042488,0.11639566904079737,0.1390428435271418
18.641999999,-0.19449667451619415,0.12875947333648374,0.12534470903204173
18.741999999,-0.12771207058774459,0.14901552383139174,-0.4664674930683394
18.841999999,-0.3615513460648652,0.062438789581385226,0.2703589931128138
18.941999999,-0.48258978662290203,0.1391048163005701,0.15071361542079195
19.041999999,-3.090472036295268,0.49236197523541386,-0.1718341914186004
19.141999999,-0.21257777304517675,-0.37394849211808,0.22111307588066795
19.241999999,0.09527332887680623,0.06464125298900145,0.1827142115535235
19.341999999,-0.45135766002266414,0.6586552131776596,-0.2291762625418209
19.441999999,0.2841116986368246,0.23717897173038638,0.043833861609968675
19.541999999,0.5326896029014137,0.2083715136720336,-0.16410458149445475
19.641999999,0.43397352748800255,0.05684190557867328,-0.5890920232884704
19.741999999,-0.5603544819790613,0.30713230302630257,0.14761449581497638
19.841999999,0.3387103177627374,-0.044630828766495184,-0.3977359626799694
19.941999999,-0.7479017832027397,-0.2946926466496429,-0.4077377977320835
20.041999999,1.2454513240926157,-0.10200484688037795,0.4819635129279556
20.141999999,0.39860855790951244,0.036467361761417294,-0.37895439839800443
20.241999999,0.888172384142442,0.5572320287740697,0.22026486209305124
20.341999999,-0.1834778787868343,0.11701590695298336,0.07880654242906475
20.441999999,1.0371244249427232,-0.01859239609393135,-0.1733061266480875
20.541999999,-0.8444868950617777,-0.09269831319045582,-0.907764506541969
20.641999999,0.17937656594953655,0.15776957856745338,-0.048871582216263844
20.741999999,-0.5605876479700576,0.046500927095320777,-0.5161692641605514
20.841999999,-0.8378487477269275,0.6201984179468264,0.31218106790822614
20.942,-0.5309897599370934,0.3149757868423417,0.23673887001134775
21.042,0.4698117055409273,0.29692587475854104,-0.3926213578059949
21.142,-0.6241426739892325,-0.017221668017694692,0.3034214243665585
21.242,1.7728976906831468,0.7069209430526185,0.025255201657078796
21.342,0.4228911276402757,0.13292998991206184,-0.45463155357594814
21.442,-0.2310446216698437,0.21051362552299668,-0.003620471675702497
21.542,0.5380656636900598,0.1925319074849276,-0.19331983737859745
21.642,4.380206072306957,0.16920456203953563,-0.6991491652955473
21.742,0.4071769014441236,0.16560806535256992,1.086860748088107
21.842,-0.19521042699534494,-0.29113273192940015,-0.33298924039282973
21.942,-0.1312189184278083,0.07124532659690538,0.5168974941459936
22.042,0.3139216673440664,0.07680340839796641,-0.682448068089696
22.142,-0.0912823849044141,-0.06934899091159276,-0.4026344623606867
22.242,-0.4639452512247822,0.06200054600436353,0.11426187055909845
22.342,0.1665190293139051,0.11580661323619541,0.48794577404913053
22.442,-0.13834224560333042,-0.0802460581760148,-0.6158728855748685
22.542,-0.07821847029054695,0.09142648598433997,0.320612954840996
22.642,-0.7893192721551577,-0.07730252684165762,-0.35040847912126244
22.742,0.967609082319035,-0.2178488655365043,-0.14678511118648965
22.842,0.32280765208346335,-0.028199955119366016,-0.0978666456011692
22.942,-0.026030672486424017,-0.23458746390307067,0.5454037084358577
23.042,0.03045171399708268,-0.19675974225786685,0.4790944173832015
23.142,-0.004900086943083437,0.008349100870401492,-0.40077638746781946
23.242,-0.38891184228826126,-0.14658187750449508,0.426779092987755
23.342,0.923898229584444,-0.061256945613229606,-0.6792305708303646
23.442,0.1300526027888882,0.4763765000705688,-0.21586075376002656
23.542,-0.4643249770467037,-0.08847242280422446,-0.0002866324449616542
23.642,-0.947955952175212,-0.6571850798799175,-0.3813863007540153
23.742,-0.37208490541003925,-0.22854441361051087,-0.1298722606447665
23.842,-0.2715899263410924,-0.23167734098827666,0.3917575770735742
23.942,1.1256353326455817,-0.3225118453514236,0.29875631549340886
24.042,-0.5977421884896105,-0.0182137514849329,-0.1448480324583147
24.142,-0.6634227547088769,-0.45585612786435753,0.16544994552428732
24.242,-0.8950919575184572,0.0136141752813121,-0.029118906310665604
24.342,0.24318045501586846,-0.22786359910275,0.40975363965382894
24.442,-0.059485065234011376,0.18024619802744488,0.0892149278015876
24.542,-0.052284303116660935,0.0653465955202401,-0.7011478874998439
24.642,-0.00016940098768319058,-0.20224470854306562,0.6988185561406526
24.742,0.12011547652273764,-0.00405864090787922,-0.14878244580389408
24.842,-0.1630534449441921,-0.027578557922195848,-0.19077942045901503
24.942,-0.021957437427649624,-0.1900157976925126,-0.08812347604695701
25.042,-1.5699203808088376,-0.24073657039606813,0.022800152262979535
25.142,-0.6789368722486545,0.1392681144739607,-0.02806804689809397
25.242,1.1038609432809072,0.19035035441810635,-0.23512957392254874
25.342,0.8537398970156203,0.20865230043327498,0.12472621879006072
25.442,0.017547669917409147,0.2335190927203834,0.2785961244454043
25.542,-0.8722249555826045,-0.09333328205932483,0.3413025393332106
25.642,0.46248418645080275,0.36158625062414773,-0.30911923724792834
25.742,2.925830879586925,0.2995545266475484,0.31986436545635305
25.842,-1.0056567217607941,-0.18496625497061248,-0.5560059055287179
25.942,3.338164247716877,0.21402328314526442,0.08618815636276703
26.042,-0.8503856498508742,0.34743853300515376,-0.15179660654098245
26.142,0.21108503883396007,-0.1716945798873925,-0.3563803297994845
26.242,1.569463708623598,-0.0056718615183022816,-0.1548666680281425
26.342,0.9460330081419097,0.434721558609624,0.21361973181470173
26.442,-0.7428982488697876,0.0848066201642966,0.26691784146377223
26.542,-0.12107035171218282,0.2766374290552455,0.25332476107639
26.642,0.4221766409378838,0.28789532114664135,0.08989905454608352
26.742,-0.477020901922853,-0.32968166158079293,-0.18555032825389617
26.842,0.008746840247001696,0.17923195173446654,-0.15453458116675708
26.942,0.6170908265319253,0.14992603392086623,0.0009736830975832334
27.042,-0.005130756651414963,-0.022451511971977176,-0.5680726971435928
27.142,0.05965436901454232,0.15112972427453125,-0.24945623333397277
27.242,0.7495300852010475,0.43355559571505786,-0.16062192772791015
27.342,0.4742272973933986,0.1024933544184847,0.2755456676296297
27.442,-0.24839317251315127,0.2375716536093568,-0.17338944960802652
27.542,0.38599719394875043,0.3541662555176872,0.436532351265638
27.642,0.08999237573747845,-0.020171655213896703,-0.2584507755257664
27.742,-2.1850963586850916,0.09128156208319221,0.06657944924777529
27.842,-1.2057123282754574,0.6312525201790711,-0.08848176674143486
27.942,0.544571209742784,0.20145642434600683,-0.5050384208160356
28.042,-0.3255080186523625,0.18033349776215368,-0.42794096974522733
28.142,-0.16041300928371893,0.25498729875756754,0.02958391791057142
28.242,1.3128231998960598,0.9355657925356395,-0.40543501284532013
28.342,-0.973036523092051,0.27050915582658674,0.3399794821507123
28.442,1.2020741507100896,0.11267439700055873,0.1756363537742904
28.542,-0.39464307081785105,0.10502363754224514,0.424295488488327
28.642,0.17705667233195052,0.04538738866499967,0.05334157635650012
28.742,0.6881610020385437,-0.3854043624756407,0.06561263470375138
28.842,0.4999072566679776,0.08927600166485132,-0.06757339981321202
28.942,-0.5580307300645566,-0.04966576567209337,0.20501070213121597
29.042,0.15084630426095122,-0.03259391926788324,-0.06538192551247911
29.142,0.13164124884306821,0.082571517232521,-0.13301478654283747
29.242,-0.28175737324183475,-0.022350247056788675,-0.07258939014888846
29.342,0.11516730737783648,0.10446743918191409,0.14843529593460306
29.442,0.17130115537117943,0.05153234851674022,-0.5006677204590144
29.542,0.1688375252269371,0.1396959001728922,0.2857125909827219
29.642,0.01350887627070876,-0.06094827330568467,-0.13372998349342222
29.742,0.1030401647935792,0.029754369016390704,-0.2205640264890054
29.842,-0.007017265610466975,-0.13354257072962786,-0.07455876509862147
29.942,-0.12648584828202566,-0.011817836520973266,0.20907797759740995
30.042,0.14167217332180315,-0.088958890064932,-0.20050231951478814
30.142,-0.3553920023004018,-0.005423572283792524,0.03625369457994916
30.242,0.12425195944190688,-0.034213202510084015,-0.22528510096491824
30.342,0.016963308696588658,0.021791336549654747,-0.03523984785550427
30.442,0.05441070268581873,-0.024837083119419588,0.00543930442214986
30.542,-0.20120512111309535,0.09998590837878753,0.3408689484354138
30.642,0.1234326252257726,0.010581344813947386,-0.4503136564276729
30.742,0.06406999755923046,0.10875071112759067,0.25611108240264474
30.842,-0.0787549774727192,0.03189034785656425,-0.402884313383196
30.942,0.017608597230520055,-0.00802131734955399,0.03621817225353459
31.042,0.13453103907081276,-0.06717465440788171,-0.2404085113880469
31.142,-0.15579693230100478,-0.04477305586248424,0.45725790071010775
31.242,0.03957258460079163,-0.10093715379533165,-0.3106254271462041
31.342,-0.33970253355199304,-0.09060860422155836,0.4800339840622287
31.442,0.15967431525003228,-0.04366865236234771,0.04287484970074971
31.542,-0.022958331700135066,-0.009507671009124224,-0.09886819813789316
31.642,0.04526156021163902,-0.01062059166319088,-0.05565948181118019
31.742,-0.019109994351343914,0.08140969729935457,0.3516943069179623
31.842,-0.1557767106149446,-0.0071175534490078695,-0.9704170460832515
31.942,0.020216030910941186,0.12210046451538085,0.3845582598816244
32.042,-0.10757706879292861,0.04094771344653344,-0.3017615250633718
32.142,-0.09449513763646442,0.07075270645408739,-0.29479805073348225
32.242,-0.06022250679437842,-0.03098519337167837,-0.017617285212176804
32.342,0.001768900918560179,-0.0021433654119217644,0.34123676032119504
32.442,0.04843720203300043,-0.09942228221227938,-0.07100441575704251
32.542,0.6932065557692629,0.36590117289911195,0.00927998389464353
32.642,0.6131823548143325,0.11789055101863719,-0.32263872603446286
32.742,0.4630867777637017,-0.2200172482713164,-0.7154627916076354
32.842,-0.030144744379728874,0.46900934394427374,0.4324312690171622
32.942,0.002212439987358472,0.1423646944772276,-0.09299116466880193
33.042,-0.4095265499920592,-0.4360031334303027,0.417159331288908
33.142,-0.24162938530711806,0.16554254288955855,0.3360636237459727
33.242,0.5724938989525479,0.2919964112099195,-0.3608063373125101
33.342,-1.1860096177453585,0.4490578219173877,0.06509855610147826
33.442,0.4771844035180221,0.22272452793615286,-0.5100368376893084
33.542,-0.26270446575272155,-0.07824885091389541,-0.658304129705566
33.642,-0.27030060775918296,-0.1297741565658026,-1.0640818137439194
33.742,0.11957958000191632,0.10224866973306354,-0.11867684243182977
33.842,-1.5020570161896212,0.20795865446804593,-0.03354004951763861
33.942,-0.20372660724001204,0.05338273312566226,0.5573322362241449
34.042,-0.09021652148617139,0.22125689555657982,0.6480626633272872
34.142,0.29265051107734585,0.14621847401143223,-0.2858243475701371
34.242,-0.2164295482271886,-0.062214914437008086,0.4761668388277524
34.342,0.20705418283562985,0.2601210186848587,0.037890097903877255
34.442,-0.9010077426285121,0.12020214272798223,-0.2461938441565253
34.542,-0.6082947979362601,0.09468216648330031,-0.02865540732259859
34.642,0.1536455026763959,0.2708898795927226,-0.4344136063062289
34.742,0.6834502963297516,0.29700292042084714,-0.10848627060334497
34.842,-0.2777336019345451,0.21403160417878958,0.11514515551764877
34.942,0.3112525546725873,0.20308836756330806,0.15297108628850653
35.042,0.08165236894416782,0.3650471579333898,0.1733472588605208
35.142,-0.17934484878912949,0.08149342946774529,0.4122175170435816
35.242,0.24547388314599328,0.3335657414594195,-0.5158581483107677
35.342,-1.7383557811256847,0.3503902248356142,-0.03897914558453346
35.442,-0.2111234732618251,0.14874061372378197,0.11922546819712103
35.542,0.674566920293597,0.11052089768841629,-0.5874438824448145
35.642,0.8439998345009655,0.15937091434302428,-0.5853732559072025
35.742,0.5585781556411809,0.10094561916562114,-0.0019121981870623196
35.842,-0.04308822019562081,0.3466992953705469,-0.32836827205307373
35.942,-0.01720340810390335,0.35048784421458734,0.48176466052250255
36.042,-0.4142703352506003,0.18223725658439016,0.19205526933275152
36.142,0.608335996378612,0.12699757291284872,-0.03549327272610521
36.242,-1.3191947693750266,-0.1871823944895179,0.09171871889670014
36.342,0.8552963943987453,-0.09861940646735917,0.13044862897161966
36.442,-0.09932989026846789,-0.016664389217711427,-0.8026439775853141
36.542,0.2273478191552468,0.037075404174223066,-0.5785574827871117
36.642,-0.4790706706204076,-0.004353807845228035,-0.5696920495823145
36.742,0.8360715634432082,-0.0794982865505066,-0.05316553299122147
36.842,-0.45931055954498823,0.22188535354196734,0.5941811460340569
36.942,0.05986239408815367,-0.010585040598201445,-0.1679147924920936
37.042,-0.016651103769042,0.007207099369749324,-0.41737133370084667
37.142,0.1721916546680557,0.17881742643561105,0.29524282105366045
37.242,0.1651348368526427,-0.02836819745711908,0.0700041402997507
37.342,-0.5585853923892937,-0.45289602994912304,-0.2348431018269592
37.442,0.9147901812604979,-0.4640305649863824,-0.09035422040507282
37.542,0.01535864112529681,-0.21985881943297117,0.18056790284203794
37.642,-0.4547093316061538,-0.18542358269808318,-0.6234991337839588
37.742,-0.7548722284964656,-0.18507815570548244,0.05102153369419709
37.842,0.9467282183734574,-0.18182468613302266,-0.5511951915944763
37.942,3.567608001747031,-0.028303082118080403,-0.06168653893524576
38.042,-0.5702800566472982,-0.13027325130853246,0.31301246118665244
38.142,1.7962643427547278,-0.1640875358797322,0.1980229608244497
38.242,0.12743355744052204,0.026316049947720195,-0.3412095099103864
38.342,-0.7793450513352834,0.017710944059832028,-0.1670055702299468
38.442,-1.231636126067341,0.0850461459143005,-0.12258111814674129
38.542,0.14621391765256442,-0.056140066405026424,-0.173288344221998
38.642,-1.6762341215350738,0.077343265846942,-0.07499540339844649
38.742,0.48444238970636966,-0.1588188314041813,-0.08041076190471284
38.842,0.23927618280069426,-0.14883180388589265,-0.24312261236800323
38.942,-0.405762596095661,-0.06389784009375594,0.46914286346011996
39.042,0.5035430069027939,-0.09092666910471019,0.12209196659131223
39.142,-0.4564594545629068,-0.11486302173910361,0.0349693376930536
39.242,1.2398122282301514,0.3153869832852554,-0.16399536963265451
39.342,-1.1555797069510618,0.0026869250797849024,-0.15408312177429898
39.442,-0.3228702511829318,-0.06861696444308575,-0.007673462508844597
39.542,-0.4498190083799641,-0.17677081770715866,0.0024321957218822023
39.642,0.29959065234699006,-0.24744904006743842,-0.33547895678626477
39.742,-0.4679652610200453,-0.29556530384945123,-0.37697333545176204
39.842,0.7133855596292521,-0.2980940765053557,0.17858925821664906
39.942,0.9072172622948422,-0.2838854038434643,-0.1957956729261305
40.042,-0.9184548039320836,-0.13161317946630158,0.2824017670277722
40.142,-0.10656350787313844,-0.15026585535534628,0.1747013571184949
40.242,0.7312932750608193,-0.33541398722247917,-0.0957705217719309
40.342,-0.572122495573587,-0.38761045676033673,0.12157009937474879
40.442,-0.9079303655407931,-0.1863966171121959,-0.12081324749868774
40.542,0.3425452998480662,-0.39451094015830696,0.050861605550486466
40.642,0.2628604625859932,-0.24357881077202953,-0.3048601853849912
40.742,0.7244632028453206,-0.20885930454242374,-0.32171208802348644
40.842,0.9418000181555917,-0.2806980089987112,-0.19663409422628134
40.942,-0.3219795964667061,-0.16821816078091442,0.07710282631182315
41.042,0.646056549281311,-0.06099061263897457,0.19935144880639727
41.142,0.6199443252696539,-0.13698209905857484,-0.7292826860739203
41.242,-0.9307346518183229,-0.1380369508965854,0.008097360129591547
41.342,0.42776587139430744,-0.2675444227577527,-0.4111050424648694
41.442,-0.036600418195909507,-0.22699508066394042,-0.18302431277859663
41.542,-0.7520574345361308,-0.19990795860745503,-0.22619248099929576
41.642,0.7376942909250805,-0.15335491077223726,-0.10691858569875139
41.742,0.3195276216165466,-0.13766935717558781,0.10558683743049713
41.842,-0.2581667881188482,-0.055196962330939965,0.14609937181524543
41.942,0.03502629714443475,-0.026049039316458536,-0.7388166964698214
42.042,0.0434481688329795,0.1485357784379142,0.45196891479959334
42.142,-0.015824923481787052,0.018805216023963657,-0.27217174069754746
42.242,-0.09494391097809955,0.0397817511786825,-0.10853256560685924
42.342,0.15830802366410726,0.10024286769519286,0.06304799844277449
42.442,-0.23599713778065978,0.0894566104868742,0.08476600964264334
42.542,-0.05008739466904838,-0.0657870349965747,-0.45923131867062333
42.642,0.010571873016906184,0.0394461821279516,0.16554469713942196
42.742,0.15816966392176096,-0.092650644571936,-0.10526074139406223
42.842,0.07143432519366512,-0.04568282348668031,-0.31167455091254936
42.942,0.10462222851534501,-0.06173824789793397,0.12400737010107576
43.042,-1.2669170446167233,0.4108332756413666,-0.17077501456407473
43.142,-0.9046317328565823,0.1774859767150767,-0.10268618859310515
43.242,-0.14844169556518466,-0.11548892434107993,-0.07679171311560244
43.342,1.2827713206652196,0.5868094174859732,-0.6719053236512033
43.442,-0.49934716562544085,0.02766027347468582,0.373459572351233
43.542,0.015228958958208683,0.1353716225907885,0.44104412121439357
43.642,0.1356019148515902,0.1308221052261106,-0.013615679028060068
43.742,-0.054349182369111584,0.11304987266681876,0.4533342882835991
43.842,0.39716147083824577,0.09965138155969876,-0.5208162177126753
43.942,-0.9998622885664189,-0.4493111303001409,-0.3569936309644307
