Time (s),Orientation X,Orientation Y,Orientation Z,Orientation W,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z
39.306,0.00155800459859771,-0.057991930945171896,-0.0015410018337324886,0.9983146467323164,0.009533346999011174,0.0072900267193274255,0.0025733054897590355,0.1036580146200071,-0.00038632970756018913,0.024477696839721133
39.506,0.0027028579867268993,-0.052643929259563405,-0.0015698681114834894,0.9986084551939917,-0.010879729577376764,-0.10257528487612974,-0.037194405110783174,-0.008356772699089436,-0.008771722932627029,0.14944655155926254
39.706,0.0010557588155395894,-0.05204451646524683,-0.0017061417332913749,0.9986427503164523,0.014410606892367466,-0.014026731943081643,0.0029472325358095575,0.11296667897180451,0.001747847796655209,-0.1962060575633644
39.906,0.001074233969199959,-0.045389230011319594,-0.0016994414691822266,0.9989673546813489,0.009201332279666536,0.014958269268398052,0.0017321013451971257,0.1426673173067433,0.0037509166938496366,0.004807339000185484
40.106,0.0009127530462225603,-0.03798690810664641,-0.0016439065017680402,0.9992764678835319,-0.041900243009178544,0.1617521558017285,0.015172329678106325,0.10612300529293713,0.02025261792202147,0.14669489422517282
40.306,-0.0008378576251322976,-0.03806811002806789,-0.0017459197298730757,0.9992732703108734,-0.015183715816629867,-0.12215291325768445,-0.0029441124398519774,-0.028301535126338477,-0.002523733518086393,-0.15867479657069739
40.506,0.00014413989783985208,-0.03181955704259567,-0.001713251171884027,0.9994921509365268,0.008009937459184909,0.022344240740935287,0.0003920094586184897,0.19899765331511898,-0.021202662312646954,-0.043876112300247176
40.706,8.517468787319823e-05,-0.025671607133340872,-0.0017081461959734682,0.9996689669930928,0.06667447386202925,0.14894865213313876,0.01357944003227709,0.15281046625368025,-0.0626415562924011,0.12661778407021831
40.906,-0.0017399883635380912,-0.02376457356200822,-0.001766133683981026,0.9997145083751267,-0.018182497378231053,-0.13181294995166426,-0.00245133113192992,-0.05199735179998659,0.08236227883890385,-0.12290700157744419
41.106,-0.0008513874673421779,-0.01748316529791608,-0.0017546824346652118,0.9998452556071363,0.007961858176082841,0.030117205960151525,0.0003967641413786019,0.2115322100297132,-0.02135104076620633,-0.07327091431226194
41.306,-0.00133742373252136,-0.009423581441835475,-0.0016912949137289264,0.9999532723743063,-0.03874061708653033,0.10968826631448263,-0.0017256446195315959,0.12749854710711797,0.03969637571082075,0.07374007672745193
41.506,-0.0026243345771465084,-0.010817386179114824,-0.001784758624425573,0.9999364538114068,0.00860094475747541,-0.00474752695159009,-0.0002084746219356829,0.03803674507573535,-0.04516836255094982,-0.1553842571474449
41.706,-0.0020317326724590547,-0.002793151718867813,-0.0017966089214819126,0.9999924212523845,0.007493518959430171,0.037372984357914765,-0.00020034718927011306,0.17338908209393197,0.00212092973311749,-0.004764224865353164
41.906,-0.0034282505812427964,0.0053013066761282155,-0.0018069477894571448,0.9999784388601407,-0.03059030250686397,0.17347800912813693,0.001494863115179275,0.09885492121232659,0.03400833006522894,0.1838812832608585
42.106,-0.0030041321129752447,0.0059339627720112805,-0.001812231357367623,0.9999762392645015,0.013141788602826965,0.04200484289284145,-0.0008120746917424685,0.09534652486252516,-0.04164774295272772,-0.28476826173898906
42.306,-0.0035745056616292028,0.013388838451552332,-0.001694458265735907,0.9999025406135235,-0.045378183162199964,0.18377342191807508,0.02589480258358944,0.1727484680150038,0.03197548472054486,0.12046405527044292
42.506,-0.0049139759958371915,0.012505828195116048,-0.001786905725642475,0.9999081278142479,0.02077625385556617,0.027611664227921877,-0.0013407926118698633,0.012100930136405074,-0.04331847406930619,-0.25762819816886157
42.706,-0.0048863877775276315,0.01971575663150118,-0.0018186971464494014,0.9997920306221811,-0.0011204361974542815,0.03577748011907789,-0.00046025180803335123,0.16730727154167901,0.017687182278143754,0.022229673435054272
42.906,-0.006341505580910667,0.02199080387275083,-0.00173886619544035,0.9997365483948019,-0.010395551474974177,-0.07290614926570171,0.003907834750415474,0.001966982092019807,0.007178532001339156,-0.06420870930928643
43.106,-0.005965325995738377,0.02762134810864494,-0.0017794582144985565,0.9995990744007762,-0.0028590159083502057,0.034475942586557014,-0.00025747310333178847,0.19319820183625716,-0.00966209078421132,-0.04570731923124651
43.306,-0.0072225554994880745,0.03365765277238248,-0.0017387892604822412,0.9994058103262249,-0.01961217415671318,-0.2195574345470429,0.009060558618814578,0.024650743254777795,0.01850102464149346,0.22816543286950403
43.506,-0.007028562505795339,0.03491882386970079,-0.0017529579603639987,0.9993638987811438,-0.001992973952181849,0.03558642420994047,-0.0006284104151796315,0.15143777998861432,-0.022319861514450586,-0.3342247280472048
43.706,-0.008306350922160675,0.041741194034920354,-0.0016409979164941461,0.9990925804852798,-0.016281218656144954,0.0006155564555137111,0.003967505065700341,-0.027527838263653286,0.0157465775683212,0.05493910690714614
43.906,-0.007910535985889427,0.0414285601322175,-0.0016536999824212247,0.9991087844184714,-0.004029641900289284,0.03204166120011666,8.652604559720913e-05,0.05270299721233463,-0.015860990769879957,-0.13368169936398158
44.106,-0.00931684405504058,0.04814029087538491,-0.0015326539606263661,0.9987959550294166,-0.02543271909949356,0.05783082729261401,0.004485602446184568,-0.05070217601663862,0.02529201118035882,0.12095023533862162
44.306,-0.00980814639443233,0.04561401007213015,-0.0014865029176889784,0.9989098821507979,-0.005059569844260387,0.017826264715918187,0.0011020127310692692,0.028662828925858194,-0.025148747256294023,-0.16552238282172146
44.506,-0.011310226023518064,0.05232801659526499,-0.001387778068480381,0.9985649360650188,0.026066843789041477,0.2118407788703408,-0.01768957767793546,0.03727278670510151,-0.01980305317085599,0.26706147981163186
44.706,-0.012254540128487302,0.04954427832508703,-0.001309794041231835,0.9986958872304698,-0.01639038245894654,0.013320010932479975,0.0035077277290326988,-0.04505224499704126,0.02723886761707565,-0.2917720409527416
44.906,-0.0149513739691842,0.05238627071446257,-0.0012160713271760406,0.9985142243491536,0.07611952724394465,0.17407162876546717,-0.024223840011448432,0.022446056134575957,-0.06425899298497108,0.28561535983231306
45.106,-0.013722165667660265,0.05101291370303512,-0.0012634966601610673,0.9986029182718754,0.0010173321331644306,0.048724988926348745,-0.0028295637476400694,-0.005374007648456112,0.04495594201649014,-0.33794808189690073
45.306,-0.01646365719781077,0.05887323313302091,-0.0011976039754200848,0.9981289777162349,-0.05112348976281104,0.0652869200744794,-0.020146970852433214,8.702283846798113e-05,0.055244350631708586,0.22920602200744528
45.506,-0.017239827417918935,0.055531486648929755,-0.0010551044666032932,0.9983075323244459,-0.0033835919257445466,0.034295054264928536,-0.00163829263275135,-0.010993752387148307,-0.052606915018230484,-0.22188206253049458
45.706,-0.02001433933075157,0.060390292133362354,-0.0010519085919686272,0.9979736130407031,0.027966779612798705,0.26738598158058974,-0.07269059470057986,0.13863327246680093,0.016405760842034434,0.19649641039851892
45.906,-0.0208596468903096,0.05796224780171147,-0.001001408267329187,0.9981003206806753,-0.0028312674609575587,0.02803487503064757,-0.0033320818923784678,-0.14866791564674414,-0.019171990768969197,-0.21548288578521202
46.106,-0.021234533132010423,0.06207240788586087,-0.00107499826491702,0.9978451559037842,-0.024908017809104687,0.13052768118577393,-0.00922458347461567,0.07065594507440345,0.024541173167890867,0.044458456423361506
46.306,-0.02304680301897914,0.05956622254208608,-0.0008840244794326047,0.9979578791228569,0.0027510561566622014,0.0169536914824117,-0.0025361105471276946,-0.10540179588176617,-0.034150450745959696,-0.05542669549472256
46.506,-0.02367644689433383,0.06393490774828153,-0.000952583742021285,0.9976727148809338,0.0006726440638436262,0.04974436869677054,-0.004899252388686758,0.04692786765069771,-1.269369662874805e-05,-0.017465347087496308
46.706,-0.025592405426751005,0.0615041156325499,-0.0007949962994622295,0.9977783524037864,0.008869450219071774,-0.0389458032148049,0.0017760793068785229,-0.06692555774333135,-0.003067653402516274,0.04728881581104972
46.906,-0.026137105899264018,0.06368327950532224,-0.000823485830101793,0.9976274923425805,-0.0011386593979724239,0.027947895037578514,-0.0026554641620927626,0.04600735043527621,0.0027748839412123256,-0.052305069321801394
47.106,-0.028122216933704057,0.06045358920563298,-0.0006545511408595832,0.997774561727094,0.0005736582246352988,-0.05660594145478906,0.006551922495099381,-0.05392913555711353,0.006510651929753012,0.0811722528559139
47.306,-0.028939843278516453,0.06171917848359776,-0.0006489851772397518,0.9976736978073365,-0.0035526895282085797,0.02118152754418933,-0.0017810874138387363,0.052365411759768686,-0.00452979622904979,-0.06504125371399107
47.506,-0.03144061151421794,0.059073586108777804,-0.000528341587341103,0.9977582473861231,0.006308720761233644,-0.04920146725777514,0.005306501179199581,-0.07012232902420985,0.0004673341798223988,0.08061636878077194
47.706,-0.03155663130987094,0.060108002913464145,-0.0005595904775503935,0.9976927853125055,0.0005762555553279697,0.02335440955829389,-0.0030124293985013275,0.07734043628971828,-0.004054721340508557,-0.06421855664506734
47.906,-0.032956923511172374,0.05821329228121715,-0.0004850274166630516,0.9977599002479832,0.011368861138208893,-0.02658170854324681,0.0008681986331313434,-0.10857117422944171,-0.001995872183930847,0.07775663287526531
48.106,-0.03182632490692636,0.059287574786389755,-0.0005857248526332172,0.9977332937440067,0.014342038687100602,0.029089045865323564,-0.007218006110907133,0.11174309091626415,-0.012240997826272061,-0.08441563658826366
48.306,-0.03368890289886088,0.05951642596013284,-0.000592030841942252,0.9976585098929821,0.02659783427141377,0.004617688805761251,-0.00710341458418984,-0.1127783553508609,-0.0024792872045146333,0.08571152542190776
48.506,-0.032829060199537,0.060456519138143136,-0.0006744472792120816,0.997630596574194,0.013172461525621224,0.030324397548387654,-0.007322952631562409,0.11147137417489558,0.0009127090425288676,-0.09306900123005284
48.706,-0.034666471057612384,0.06005459214681877,-0.0006592127249165201,0.9975927261087434,0.0068200215680517436,-0.014899903779167554,0.00046150062195286204,-0.13686676626389052,0.018152955914523535,0.11323759308750453
48.906,-0.033684841553615126,0.059998807930365335,-0.0007183072551459546,0.99762967003349,0.014459929084755876,0.021225955920572546,-0.006467717686852511,0.12814302341878264,-0.021087459770115655,-0.11572215280372501
49.106,-0.03661778633704609,0.05968877637437487,-0.0006107292450675468,0.997544993826591,-0.004583943720305367,-0.026866750184945637,0.005136063551227091,-0.14176454630108584,0.035925579341177176,0.1532368522966283
49.306,-0.03604931182889665,0.05862338728810393,-0.0006092407920385286,0.9976288760882923,0.007007600600018005,0.013304492426202321,-0.0038201544726958565,0.14150149852268623,-0.027052729548963775,-0.12697093692808573
49.506,-0.038046922849459125,0.05676887979460803,-0.0004415841476029165,0.9976620324298171,0.014328819523413187,-0.14153273533119526,0.019298696850588718,-0.21973634681006488,0.034512488663584605,0.28061901830740554
49.706,-0.040200954245808024,0.056986156068178695,-0.00032922985823880576,0.9975652123555633,-0.1337405804658687,0.012042387510631592,0.028371124164498652,0.18890068409851155,0.06678218918862729,-0.40241176699088554
