mean_devs,max_devs
0.008952622970725788,0.038776646623533785
0.008688501848236387,0.03462675478695093
0.003879690280164183,0.018235603650397683
0.00472226352155686,0.013193908171721695
0.006401063539715828,0.03060351144662015
0.005892090037653541,0.014570153791448347
0.004301142883559321,0.012048941424406767
0.005227438562014831,0.015342317139011623
